TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19891010,-1.297,-1.927,0.416,-0.487,0.75,41.429,283.735,1.432,97.16,0.262,1.087
19891011,-2.905,-3.264,0.251,-2.444,0.643,35.81,282.087,1.046,97.934,1.386,1.95
19891012,-4.481,-5.051,0.997,-3.748,0.734,53.073,244.897,1.272,99.47,0.358,1.358
19891013,-6.098,-7.375,1.666,-4.457,3.004,67.25,214.431,1.198,99.318,0.0,2.348
19891014,-4.574,-6.572,1.427,-1.777,2.754,47.925,246.089,1.183,99.056,0.0,1.931
19891015,0.477,-1.278,3.212,2.933,2.498,24.459,290.791,1.88,98.389,1.157,3.084
19891016,-2.945,-2.724,1.489,-3.255,0.255,8.58,307.287,0.39,98.056,2.892,1.77
19891017,-3.955,-4.116,0.356,-3.73,0.232,2.93,306.401,0.337,96.934,6.266,2.354
19891018,-5.773,-5.851,1.599,-5.665,0.276,12.363,286.604,0.602,98.167,1.09,2.351
19891019,-4.054,-4.449,2.614,-3.452,1.586,17.183,296.371,0.632,96.906,2.69,1.649
19891020,-2.446,-2.748,1.727,-1.984,0.524,15.997,302.635,0.593,97.099,1.143,2.033
19891021,-10.526,-9.99,2.6,-11.345,0.501,18.879,263.05,0.439,98.796,0.634,2.473
19891022,-15.448,-15.383,1.386,-15.557,0.796,37.352,211.822,0.351,99.209,0.019,2.947
19891023,-7.791,-8.971,4.948,-5.825,2.53,8.021,288.055,0.583,97.46,4.674,2.266
19891024,-5.675,-5.845,1.192,-5.391,1.115,15.144,282.74,0.338,97.76,1.844,1.634
19891025,-11.188,-10.991,1.85,-11.517,0.143,7.379,271.137,0.429,99.292,1.065,2.51
19891026,-15.745,-15.592,1.405,-15.999,0.258,21.887,224.678,0.386,99.707,0.032,3.083
19891027,-16.458,-16.462,2.803,-16.451,2.422,34.635,208.628,0.349,99.111,0.195,2.948
19891028,-11.767,-11.935,0.691,-11.46,0.795,12.456,260.527,0.382,98.708,1.068,2.846
19891029,-11.673,-11.949,0.928,-11.168,0.285,12.319,264.931,0.394,99.948,0.452,2.319
19891030,-15.027,-15.222,0.811,-14.639,0.68,19.991,226.454,0.338,100.572,0.009,3.276
19891031,-16.539,-16.238,1.774,-17.139,1.179,15.754,221.433,0.361,99.393,0.061,4.322
19891101,-12.494,-12.591,2.132,-12.299,0.903,9.277,254.138,0.419,97.975,0.011,3.255
19891102,-8.489,-8.569,1.732,-8.331,1.04,5.297,293.567,0.447,97.596,1.001,1.672
19891103,-7.419,-7.503,1.065,-7.253,0.155,1.493,297.163,0.285,97.455,3.308,1.071
19891104,-10.125,-10.318,0.792,-9.74,0.362,4.047,276.777,0.283,97.395,1.513,2.13
19891105,-13.65,-13.597,1.842,-13.765,0.419,4.639,266.92,0.39,97.492,1.747,2.775
19891106,-18.836,-18.804,1.641,-18.905,0.242,5.181,235.431,0.282,98.08,1.008,2.304
19891107,-26.355,-26.632,3.475,-25.682,0.544,17.502,176.338,0.178,98.151,0.103,1.106
19891108,-32.166,-32.491,1.143,-31.378,0.938,16.94,144.079,0.191,98.949,0.029,1.558
19891109,-34.923,-35.366,0.952,-33.848,0.939,14.012,145.827,0.185,99.37,0.0,1.563
19891110,-36.147,-36.697,0.899,-34.812,1.82,17.812,138.929,0.195,99.929,0.0,1.043
19891111,-34.062,-34.55,1.754,-32.878,1.603,16.455,149.61,0.2,99.544,0.0,1.757
19891112,-34.143,-34.433,0.783,-33.439,1.262,16.872,137.753,0.186,98.704,0.0,2.184
19891113,-28.786,-28.771,5.596,-28.822,1.814,6.035,195.889,0.2,98.944,0.435,1.229
19891114,-20.744,-21.315,1.695,-19.208,0.632,10.944,199.742,0.272,99.634,0.119,2.034
19891115,-24.132,-24.009,1.098,-24.464,0.505,11.345,203.503,0.2,98.813,0.092,2.117
19891116,-15.621,-16.057,3.046,-14.313,0.965,3.199,261.629,0.255,97.835,0.68,2.439
19891117,-13.493,-13.593,0.711,-13.195,0.402,2.357,265.443,0.224,97.004,1.44,2.318
19891118,-15.966,-16.12,1.238,-15.502,0.043,4.834,242.229,0.172,97.373,1.535,1.465
19891119,-17.023,-17.096,0.326,-16.805,0.506,3.41,243.004,0.156,98.58,0.456,1.29
19891120,-19.128,-19.062,1.367,-19.327,0.087,1.887,234.549,0.162,99.507,0.175,1.64
19891121,-22.209,-21.768,1.769,-23.532,0.431,6.35,204.773,0.243,99.247,0.797,3.912
19891122,-13.009,-13.312,1.367,-11.99,0.125,5.499,261.248,0.461,96.945,6.035,5.549
19891123,-16.679,-16.554,2.142,-17.098,0.488,1.416,255.111,0.482,96.869,3.992,5.209
19891124,-20.366,-20.316,0.26,-20.537,0.063,1.845,228.856,0.335,97.748,0.958,3.814
19891125,-21.242,-21.184,0.407,-21.462,0.087,5.518,199.476,0.273,98.012,0.111,3.556
19891126,-20.638,-20.968,0.811,-19.386,0.392,2.816,222.039,0.267,98.124,0.371,3.054
19891127,-22.934,-23.017,0.794,-22.62,0.419,3.648,210.279,0.196,97.601,0.084,2.64
19891128,-23.665,-23.852,0.623,-22.953,0.265,4.125,203.097,0.201,97.323,0.0,2.675
19891129,-26.012,-25.98,1.0,-26.131,0.144,4.715,187.657,0.198,97.705,0.0,1.585
19891130,-28.198,-28.3,1.017,-27.757,0.263,3.163,188.447,0.205,99.03,0.049,0.636
19891201,-22.477,-22.373,4.946,-22.928,0.973,3.612,199.596,0.274,98.699,0.0,2.874
19891202,-15.777,-15.491,2.513,-17.017,0.36,1.497,230.4,0.315,96.44,0.205,3.164
19891203,-9.981,-9.615,1.361,-11.568,0.062,2.032,239.309,0.362,96.725,0.0,2.661
19891204,-11.131,-10.847,1.17,-12.361,0.342,1.345,238.229,0.246,96.791,0.0,2.845
19891205,-11.684,-11.555,0.669,-12.247,0.047,3.062,233.81,0.26,97.741,0.21,2.048
19891206,-13.76,-13.673,1.143,-14.138,0.349,2.532,211.06,0.251,99.23,0.015,1.752
19891207,-14.046,-14.045,0.423,-14.053,0.16,2.35,228.17,0.253,98.494,0.0,3.115
19891208,-18.443,-18.431,2.052,-18.507,0.2,2.398,205.651,0.266,98.887,0.0,2.828
19891209,-22.159,-22.085,1.012,-22.59,0.242,2.521,191.339,0.217,99.666,0.0,2.595
19891210,-11.532,-11.925,3.455,-9.234,0.436,1.031,265.362,0.388,97.985,2.964,2.81
19891211,-9.688,-9.873,1.632,-8.609,0.514,1.427,238.275,0.361,98.083,0.58,1.914
19891212,-4.11,-4.234,2.258,-3.385,0.158,0.902,281.824,0.562,98.063,3.584,2.331
19891213,-4.649,-4.508,1.862,-5.472,0.068,0.949,279.298,0.327,97.944,2.648,1.252
19891214,-5.213,-4.953,1.193,-6.737,0.328,1.195,269.343,0.67,99.669,0.703,2.077
19891215,-9.32,-9.119,1.36,-10.495,0.133,1.423,260.191,0.409,100.27,0.704,1.884
19891216,-9.604,-9.682,2.357,-9.149,0.349,1.769,237.327,0.272,100.82,0.043,1.657
19891217,-13.6,-13.557,0.966,-13.858,0.23,0.758,245.859,0.272,99.913,0.0,2.234
19891218,-12.558,-12.56,0.897,-12.548,0.211,0.676,225.817,0.728,99.444,0.424,4.73
19891219,-16.962,-16.914,1.419,-17.242,0.271,2.179,163.564,0.847,100.099,0.0,4.968
19891220,-23.551,-23.538,2.021,-23.627,0.126,2.141,164.595,0.35,99.843,0.0,3.035
19891221,-27.132,-27.057,0.605,-27.569,0.135,1.863,186.91,0.233,98.457,0.0,2.023
19891222,-22.679,-22.697,1.326,-22.572,0.173,0.654,237.871,0.343,97.551,3.802,4.071
19891223,-18.871,-18.952,1.938,-18.397,0.282,1.021,240.324,0.397,96.988,2.141,5.371
19891224,-16.136,-16.083,1.309,-16.446,0.231,1.626,228.521,0.345,97.538,0.285,3.703
19891225,-10.795,-11.173,1.51,-8.579,0.213,0.641,271.543,0.35,96.828,0.452,2.358
19891226,-21.301,-21.045,3.23,-22.801,0.274,1.035,196.037,0.201,98.512,0.145,1.184
19891227,-20.015,-19.92,4.375,-20.572,0.591,0.592,218.808,0.265,97.97,0.715,2.128
19891228,-13.755,-13.862,2.265,-13.129,0.127,0.593,242.094,0.336,96.672,1.875,1.33
19891229,-18.246,-18.344,2.46,-17.674,0.409,0.794,215.985,0.269,98.599,1.192,2.668
19891230,-30.735,-30.587,3.978,-31.607,0.35,1.268,161.122,0.173,99.318,0.009,1.289
19891231,-39.168,-39.182,3.037,-39.083,0.683,2.767,124.033,0.191,99.56,0.0,0.984
19900101,-38.796,-38.935,1.586,-37.983,0.463,2.956,140.376,0.191,99.293,0.0,2.777
19900102,-34.735,-34.663,1.804,-35.156,0.425,2.568,156.219,0.213,98.555,0.0,3.631
19900103,-30.457,-30.499,0.961,-30.25,0.242,1.839,174.319,0.22,98.554,0.0,2.429
19900104,-27.392,-27.317,1.718,-27.767,0.209,2.672,192.66,0.243,98.329,0.213,2.401
19900105,-23.974,-24.037,0.599,-23.655,0.18,1.129,213.858,0.302,97.212,0.246,3.647
19900106,-25.644,-25.556,0.77,-26.087,0.016,2.053,179.142,0.239,96.265,0.0,2.874
19900107,-27.19,-27.171,0.406,-27.281,0.025,1.02,204.669,0.212,95.977,0.369,1.603
19900108,-30.219,-30.31,2.409,-29.765,0.106,1.413,173.698,0.177,96.861,0.22,1.243
19900109,-37.787,-38.004,2.781,-36.705,0.449,4.004,133.667,0.183,98.04,0.055,1.517
19900110,-36.968,-36.828,4.797,-37.668,0.971,3.683,167.96,0.214,98.273,0.178,2.363
19900111,-22.394,-22.16,3.958,-23.408,1.02,1.188,238.496,0.239,97.638,2.192,2.288
19900112,-20.079,-19.629,1.894,-21.786,0.278,2.768,200.575,0.226,97.811,0.368,1.74
19900113,-17.318,-17.958,2.269,-14.885,0.581,2.186,231.674,0.254,96.682,0.0,1.935
19900114,-15.697,-15.857,0.721,-15.09,0.349,2.163,239.19,0.24,97.343,2.09,1.518
19900115,-14.204,-13.875,5.015,-15.456,1.543,1.024,234.474,0.451,98.482,1.279,2.785
19900116,-7.666,-7.221,1.604,-9.357,0.336,1.3,265.984,0.573,98.918,1.61,2.835
19900117,-11.165,-11.135,2.786,-11.282,0.504,1.206,275.933,0.348,98.191,4.047,3.216
19900118,-18.148,-17.937,1.245,-18.95,0.138,1.636,250.403,0.327,97.82,2.767,3.219
19900119,-15.789,-16.038,2.043,-14.843,1.099,3.852,235.108,0.295,96.558,0.318,2.28
19900120,-14.216,-14.199,0.78,-14.283,0.315,3.026,235.326,0.278,96.668,0.0,1.353
19900121,-15.195,-15.256,1.311,-14.991,0.143,5.886,217.152,0.268,96.959,0.046,1.548
19900122,-18.56,-18.707,1.11,-18.122,0.086,4.09,222.357,0.327,97.184,0.0,3.012
19900123,-22.412,-22.38,0.993,-22.509,0.151,2.994,229.284,0.265,98.001,1.231,1.418
19900124,-23.201,-23.391,0.67,-22.632,0.345,4.289,222.377,0.229,98.45,0.638,0.263
19900125,-26.424,-26.718,1.806,-25.545,0.227,3.82,197.343,0.202,98.132,0.051,1.01
19900126,-31.963,-32.228,1.593,-31.165,0.629,12.525,157.466,0.198,98.01,0.0,1.855
19900127,-34.571,-34.936,0.693,-33.473,0.644,14.989,145.551,0.193,98.15,0.0,2.693
19900128,-36.762,-36.996,0.631,-36.061,0.945,16.016,142.778,0.195,99.219,0.0,2.289
19900129,-35.502,-36.024,1.24,-34.095,1.2,17.136,151.831,0.216,99.68,0.0,3.017
19900130,-34.071,-34.282,1.312,-33.504,1.093,18.165,142.642,0.215,99.087,0.0,3.864
19900131,-33.679,-33.866,0.891,-33.223,0.981,17.214,146.435,0.222,97.878,0.0,3.134
19900201,-34.19,-34.391,0.74,-33.7,0.968,17.7,148.017,0.237,97.346,0.0,2.505
19900202,-35.655,-35.969,0.791,-34.892,0.765,16.47,147.707,0.227,97.323,0.0,2.225
19900203,-38.036,-38.221,0.833,-37.587,1.129,20.835,140.357,0.21,97.621,0.0,1.913
19900204,-39.471,-39.948,1.15,-38.314,1.035,24.197,133.519,0.203,97.703,0.0,1.427
19900205,-40.992,-41.409,1.31,-39.977,1.3,23.493,134.432,0.197,98.292,0.0,0.82
19900206,-38.837,-39.17,1.272,-38.105,0.873,11.426,168.805,0.197,98.276,0.433,0.92
19900207,-38.798,-39.218,1.244,-37.876,1.67,26.868,138.242,0.197,98.578,0.018,0.739
19900208,-37.91,-38.566,1.575,-36.597,2.029,29.332,138.046,0.209,97.887,0.0,2.308
19900209,-36.628,-37.119,0.689,-35.647,1.227,22.185,154.827,0.204,97.303,0.0,1.59
19900210,-37.65,-38.222,0.756,-36.506,1.24,26.433,147.019,0.199,98.8,0.0,1.442
19900211,-39.982,-40.509,1.066,-38.927,1.843,35.304,129.967,0.204,100.425,0.0,0.984
19900212,-37.391,-37.989,4.727,-36.195,3.397,37.151,158.71,0.245,100.668,0.0,1.652
19900213,-22.745,-24.031,2.919,-20.174,0.949,5.433,254.855,0.345,98.807,6.097,2.355
19900214,-25.027,-25.198,1.983,-24.717,0.284,22.357,195.124,0.27,100.237,0.578,1.94
19900215,-28.541,-28.585,3.608,-28.461,2.864,35.679,183.514,0.342,100.507,0.231,2.003
19900216,-15.672,-17.296,2.256,-12.712,0.964,5.744,269.85,0.408,98.92,3.324,2.088
19900217,-20.297,-20.587,2.366,-19.813,0.634,25.665,215.245,0.211,98.499,0.336,1.071
19900218,-28.865,-29.041,2.639,-28.572,0.724,29.249,175.86,0.2,97.988,0.0,1.643
19900219,-32.946,-33.669,0.625,-31.743,1.672,49.995,146.615,0.217,98.057,0.057,1.843
19900220,-34.477,-35.357,1.782,-33.011,3.125,55.606,147.1,0.234,98.165,0.0,1.948
19900221,-36.185,-37.152,2.272,-34.573,3.665,57.631,145.997,0.233,98.575,0.0,1.348
19900222,-36.073,-37.759,1.671,-33.263,3.213,59.069,143.305,0.246,100.059,0.0,0.831
19900223,-29.88,-30.925,5.494,-28.284,2.962,23.374,216.706,0.292,99.55,1.872,2.974
19900224,-23.701,-24.114,1.263,-23.07,0.332,25.199,215.199,0.274,98.578,2.52,1.897
19900225,-22.443,-22.555,5.345,-22.286,3.339,37.162,201.082,0.38,99.086,0.204,2.286
19900226,-12.76,-14.097,1.079,-10.889,2.088,19.913,264.974,0.403,98.085,3.098,1.69
19900227,-20.548,-20.208,3.641,-21.024,0.584,23.193,222.682,0.268,98.024,2.011,3.223
19900228,-25.369,-26.086,2.04,-24.366,2.826,73.851,160.32,0.333,99.339,0.02,1.937
19900301,-16.288,-16.729,6.51,-15.671,3.001,15.293,262.107,0.447,98.244,3.329,2.307
19900302,-3.253,-3.835,1.308,-2.438,0.533,12.688,302.911,0.953,97.587,3.245,2.406
19900303,1.817,0.763,1.227,3.292,1.395,42.177,296.812,2.549,97.245,0.319,3.077
19900304,-6.686,-5.972,4.262,-7.605,0.889,13.623,271.812,0.396,97.52,4.336,1.904
19900305,-12.779,-13.01,0.73,-12.505,0.719,22.79,246.26,0.407,97.552,1.497,2.937
19900306,-15.04,-15.065,2.034,-15.011,0.479,31.104,242.494,0.53,98.039,0.991,2.994
19900307,-18.143,-18.861,1.446,-17.294,2.549,71.027,200.462,0.465,98.456,0.021,2.571
19900308,-15.062,-17.055,2.506,-12.708,3.852,92.768,190.093,0.638,97.657,0.0,2.088
19900309,-15.227,-16.963,1.651,-13.176,3.745,98.237,188.222,0.624,97.562,0.0,1.856
19900310,-16.138,-17.921,1.829,-14.031,3.881,101.219,188.747,0.586,98.073,0.0,1.569
19900311,-15.007,-16.526,3.563,-13.211,4.41,84.902,212.493,0.647,97.681,0.0,1.741
19900312,-9.35,-11.351,2.153,-6.986,3.452,83.322,242.913,0.879,97.192,0.0,1.338
19900313,-8.93,-10.79,1.486,-7.071,3.496,92.564,229.472,0.914,96.97,0.0,1.393
19900314,-11.564,-12.136,0.936,-10.991,0.568,29.613,257.49,0.382,98.294,0.812,1.912
19900315,-13.053,-13.93,3.336,-12.176,4.17,87.84,228.228,0.923,99.636,0.025,1.47
19900316,-6.331,-9.482,2.331,-3.18,4.462,114.707,226.822,1.87,99.822,0.0,1.812
19900317,-5.652,-6.908,1.569,-4.396,1.543,61.193,257.378,0.996,99.749,1.404,2.962
19900318,-7.377,-8.189,1.733,-6.564,0.663,106.336,225.651,0.912,100.665,0.432,2.225
19900319,-11.103,-13.037,1.38,-9.168,3.041,130.538,186.136,1.113,101.254,0.0,2.4
19900320,-10.754,-13.547,3.348,-7.961,4.678,130.093,204.852,1.36,101.134,0.0,1.393
19900321,-6.841,-9.735,3.76,-4.179,5.422,134.507,216.558,1.989,101.377,0.0,2.067
19900322,-4.897,-7.991,2.619,-2.05,4.986,138.607,217.117,2.012,101.193,0.0,1.457
19900323,-4.855,-8.336,2.72,-1.909,5.407,143.386,214.976,2.159,100.68,0.0,1.05
19900324,-5.036,-7.895,2.658,-2.618,4.97,146.328,213.416,1.916,99.815,0.0,1.365
19900325,-3.091,-5.359,3.43,-1.172,3.574,84.064,272.601,1.724,98.923,0.0,1.159
19900326,0.895,-1.977,1.404,3.325,3.265,127.547,271.608,2.295,99.09,0.077,1.625
19900327,0.124,-2.093,2.992,2.0,3.446,83.463,275.712,1.871,98.426,0.549,1.945
19900328,2.272,0.62,0.75,3.67,1.971,89.214,287.789,2.329,96.928,0.575,2.685
19900329,1.59,0.192,0.676,2.677,1.507,104.571,282.469,2.313,96.993,1.66,3.597
19900330,0.25,-1.775,0.768,1.825,2.213,132.645,251.609,2.398,97.967,0.282,2.111
19900331,-1.0,-2.845,1.204,0.435,2.319,140.456,241.401,2.078,98.76,0.274,1.58
19900401,-1.73,-3.82,1.115,-0.105,2.665,149.539,237.145,1.976,98.897,0.121,1.138
19900402,-1.335,-4.566,2.449,0.973,4.331,175.076,222.568,2.742,98.792,0.0,2.305
19900403,-0.106,-2.555,2.632,1.643,3.186,132.336,251.597,2.748,98.735,0.0,2.804
19900404,2.459,0.222,0.763,4.057,1.842,139.501,266.627,3.391,97.767,0.386,4.477
19900405,-0.674,-1.945,1.058,0.233,1.234,130.614,261.148,2.007,99.32,0.656,2.977
19900406,-1.142,-4.528,2.005,1.075,3.679,164.11,245.401,2.358,100.914,0.0,1.365
19900407,0.053,-3.313,2.42,2.258,3.997,193.782,225.645,3.28,101.914,0.0,2.65
19900408,1.583,-3.138,2.777,4.676,5.353,200.078,228.336,3.926,101.533,0.0,2.211
19900409,1.038,-3.744,2.572,4.171,5.291,201.046,229.96,3.328,100.819,0.0,1.761
19900410,0.347,-2.555,2.207,2.248,2.834,163.862,255.931,2.618,100.641,0.0,2.765
19900411,-0.666,-2.766,0.953,0.593,2.558,204.818,232.356,2.638,100.575,0.0,3.679
19900412,0.055,-3.953,4.173,2.46,4.801,209.027,232.737,3.012,99.889,0.0,1.076
19900413,1.696,-1.797,3.133,3.792,4.534,211.73,234.986,3.595,99.591,0.0,1.78
19900414,1.829,-1.448,2.106,3.626,3.812,214.348,235.652,3.351,99.805,0.0,0.861
19900415,1.809,-2.794,3.739,4.333,5.6,218.43,237.694,3.731,99.551,0.0,1.986
19900416,1.58,-1.874,4.82,3.475,5.416,155.597,262.931,3.31,98.415,0.0,0.895
19900417,2.049,-0.412,1.304,3.398,2.936,117.495,290.987,2.613,97.644,0.0,0.709
19900418,1.534,-1.492,2.161,3.193,2.795,86.137,314.322,1.551,97.609,0.673,0.774
19900419,1.342,0.387,0.358,1.866,0.84,34.473,332.894,0.793,97.534,2.088,2.141
19900420,-0.92,-1.083,0.39,-0.831,1.13,54.464,319.891,1.225,97.917,0.477,2.466
19900421,-0.121,-1.489,1.349,0.564,2.823,142.264,302.518,1.627,98.179,0.0,1.723
19900422,1.994,-0.492,1.916,3.238,2.454,141.644,299.309,2.044,98.385,0.121,0.911
19900423,2.215,0.226,0.693,3.119,2.059,117.536,311.322,1.853,98.364,0.324,1.05
19900424,2.241,0.139,0.58,3.196,2.207,189.509,282.06,2.846,99.134,0.0,2.812
19900425,1.629,-1.318,1.386,2.968,3.372,235.224,249.416,3.029,99.838,0.0,1.546
19900426,0.992,-0.866,0.404,1.836,1.436,87.559,296.934,1.63,99.673,2.647,2.509
19900427,1.747,-0.396,0.947,2.721,2.307,160.68,287.895,1.976,100.048,0.799,1.444
19900428,1.393,-1.28,1.04,2.608,1.617,179.593,270.247,2.445,99.818,0.348,3.653
19900429,0.452,-1.405,1.475,1.297,3.005,248.421,249.076,2.979,100.318,0.003,1.577
19900430,1.801,-0.35,1.578,2.686,2.087,104.084,304.187,2.37,99.534,0.421,1.256
19900501,2.873,0.679,0.407,3.688,1.916,159.991,300.984,1.028,99.11,2.815,0.689
19900502,3.121,-0.084,1.021,4.312,2.356,185.837,283.405,1.053,98.794,3.375,1.303
19900503,3.139,0.309,2.408,4.189,2.612,172.17,284.799,1.673,98.807,1.112,1.069
19900504,4.04,2.115,0.765,4.755,1.995,124.481,304.3,2.822,99.218,0.611,1.784
19900505,3.669,1.292,0.988,4.552,2.471,213.22,276.222,3.387,99.642,0.0,2.075
19900506,5.013,1.568,2.843,6.293,3.647,269.468,255.118,4.717,99.26,0.0,2.273
19900507,6.924,3.426,2.465,8.223,3.795,218.743,283.501,5.006,99.114,0.047,1.791
19900508,7.845,4.603,1.891,9.049,2.449,195.573,302.947,3.84,99.733,0.375,1.024
19900509,8.199,4.797,2.08,9.332,2.824,209.011,303.259,3.46,99.957,1.013,1.007
19900510,8.931,6.394,1.315,9.686,2.247,189.685,316.766,3.234,99.563,1.678,0.709
19900511,9.468,7.677,1.536,10.001,2.664,182.23,311.076,2.879,99.449,1.972,0.654
19900512,10.061,7.305,1.116,10.88,3.5,217.252,302.045,4.344,99.408,1.264,0.63
19900513,8.483,6.534,0.527,9.062,1.605,179.753,314.51,2.058,99.4,3.548,2.008
19900514,8.828,5.458,2.212,9.83,3.04,218.727,299.351,3.969,99.385,0.646,1.491
19900515,9.751,6.982,1.021,10.575,2.457,214.872,309.684,3.674,99.716,1.09,1.179
19900516,11.779,6.865,2.992,13.239,3.997,246.569,302.852,5.801,99.458,0.186,1.067
19900517,12.361,8.331,1.824,13.56,3.139,242.419,309.113,5.537,98.954,0.249,1.685
19900518,13.455,8.561,2.145,14.584,4.249,275.091,300.465,7.128,98.159,0.0,1.56
19900519,13.196,9.069,1.506,14.149,3.551,245.9,310.927,5.048,98.098,1.373,0.979
19900520,12.123,8.856,0.989,12.877,2.566,207.941,322.806,3.119,97.844,3.315,1.413
19900521,6.867,6.214,2.269,7.018,1.788,113.932,322.021,1.005,97.908,4.402,2.36
19900522,6.094,3.496,1.666,6.694,3.032,276.355,275.099,4.828,98.553,0.015,1.816
19900523,8.205,4.559,2.914,9.047,4.132,234.666,291.658,6.21,98.456,0.0,1.512
19900524,10.529,7.565,2.556,11.213,3.599,233.529,316.405,6.747,98.838,0.0,1.334
19900525,14.271,9.724,2.133,15.32,4.56,291.493,303.309,9.348,98.897,0.0,1.707
19900526,15.19,10.5,1.95,16.272,4.001,264.966,313.957,9.099,98.655,0.0,1.814
19900527,15.969,10.521,1.827,17.059,4.39,263.426,319.329,9.615,98.094,0.0,1.917
19900528,16.705,11.977,2.246,17.512,4.288,279.215,320.334,9.16,97.824,0.0,1.349
19900529,16.168,13.172,0.53,16.679,2.357,242.438,332.046,6.256,97.98,1.962,1.745
19900530,14.027,11.386,0.45,14.477,2.172,187.697,336.795,6.208,98.616,0.221,1.531
19900531,15.531,11.888,3.232,16.153,3.785,203.713,345.333,6.031,98.28,0.088,2.735
19900601,18.581,15.403,0.538,19.123,2.525,240.339,346.888,6.509,98.191,3.263,2.144
19900602,15.909,13.482,1.0,16.323,1.942,187.932,355.306,1.848,98.72,6.748,1.056
19900603,17.185,14.337,1.749,17.671,2.766,272.975,333.844,4.313,98.754,6.315,0.83
19900604,15.514,14.077,1.291,15.76,1.719,107.308,366.079,1.622,98.757,10.758,2.113
19900605,14.178,11.754,0.416,14.524,2.444,232.132,335.474,5.008,98.9,0.211,1.513
19900606,12.09,10.564,0.999,12.308,1.456,223.439,324.651,3.982,98.535,1.055,1.523
19900607,11.977,8.041,0.947,12.539,2.771,321.006,287.907,6.88,98.264,1.569,3.064
19900608,11.882,8.801,0.794,12.241,2.705,221.812,313.396,6.979,98.133,0.972,3.015
19900609,9.727,8.915,0.482,9.821,1.924,210.863,322.914,4.148,98.387,1.271,1.333
19900610,11.32,8.051,0.894,11.7,2.397,223.112,318.22,3.016,98.371,4.319,1.641
19900611,12.339,8.887,0.806,12.74,2.479,246.152,315.22,2.356,98.913,4.848,1.377
19900612,13.468,9.666,1.251,13.91,2.895,232.433,325.738,3.214,99.733,3.334,1.261
19900613,13.351,10.64,0.386,13.666,2.687,193.976,338.925,3.985,99.193,3.002,1.939
19900614,11.352,9.816,0.164,11.53,1.337,114.993,351.481,2.586,98.288,4.112,1.734
19900615,11.516,9.677,0.295,11.73,1.922,182.69,337.002,3.74,98.357,3.368,2.656
19900616,11.936,9.329,0.667,12.24,2.043,181.687,322.087,5.277,97.97,0.068,2.491
19900617,11.611,9.401,0.365,11.868,1.848,247.724,313.927,3.603,98.261,3.345,1.855
19900618,12.198,9.286,1.101,12.537,2.442,269.188,308.262,4.412,98.752,2.823,1.947
19900619,12.419,10.313,0.391,12.664,2.059,266.3,312.222,4.421,98.981,2.629,1.844
19900620,12.406,9.891,0.777,12.698,2.211,227.934,323.153,4.269,98.532,1.726,1.242
19900621,11.998,10.439,0.221,12.179,1.755,207.125,336.847,4.282,98.404,1.889,1.786
19900622,13.644,9.802,1.754,14.091,3.087,238.413,324.936,6.62,98.304,0.206,1.425
19900623,11.615,11.533,1.052,11.625,1.33,177.256,341.279,4.735,98.505,0.459,2.169
19900624,13.809,9.797,2.369,14.275,3.833,335.624,297.059,7.187,99.331,0.0,1.328
19900625,17.999,13.683,2.675,18.501,4.35,310.775,323.128,10.59,99.229,0.0,1.034
19900626,17.988,16.536,0.96,18.157,2.33,265.461,338.327,7.837,99.164,0.676,1.728
19900627,17.688,14.614,0.512,18.045,2.766,284.295,334.678,8.361,99.381,0.206,2.341
19900628,16.363,13.901,0.534,16.649,2.361,245.954,333.77,7.839,99.458,0.128,1.89
19900629,18.297,13.479,1.459,18.857,4.067,310.592,323.109,10.246,99.172,0.0,1.137
19900630,19.793,14.855,1.493,20.367,4.075,294.578,332.399,12.263,98.921,0.0,2.067
19900701,21.02,16.043,0.901,21.598,4.289,323.479,329.098,14.922,98.745,0.134,2.297
19900702,20.205,16.283,1.833,20.661,3.678,264.178,342.319,11.11,99.142,0.304,1.235
19900703,21.393,18.593,0.833,21.719,3.137,304.111,342.549,11.799,99.409,0.669,0.992
19900704,21.677,17.816,1.222,22.228,3.715,290.691,344.916,13.385,99.197,0.064,1.907
19900705,21.611,17.393,1.35,22.213,3.613,283.608,350.7,12.842,98.879,0.128,1.495
19900706,19.183,17.499,1.117,19.424,2.105,262.085,346.656,7.642,98.596,2.372,1.422
19900707,17.131,15.136,0.521,17.416,1.783,218.543,351.082,4.608,98.514,4.967,1.819
19900708,14.75,14.798,0.839,14.743,1.674,191.396,344.814,3.575,98.572,5.735,2.239
19900709,14.364,12.037,0.847,14.697,1.964,210.143,335.9,5.46,98.43,1.095,1.108
