TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100505,3.534,0.0,377.801,182.527,0.0,293.164,0.0,4.184,0.0,100.641,0.0,0.12,0.0,2.243,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,5.10773,-9999,-9999,-9999,0.563443,0.0,0.843702,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.654728,0.488444,0.54299,0.610335,0.29172,0.274378,0.299738,0.332811,0.246991,0.243132,0.246991,0.247426,0.0,0.0,0.0,0.0,-9999,0.0
20100506,4.583,0.0,381.629,268.398,0.0,255.459,0.0,5.401,0.0,100.583,0.0,0.0,0.0,3.805,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,5.63229,-9999,-9999,-9999,4.72698,0.0,6.95504,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.685931,0.510423,0.565726,0.634415,0.383923,0.298892,0.377526,0.40152,0.252049,0.24811,0.252049,0.252492,0.0,0.0,0.0,0.0,-9999,0.0
20100507,6.265,0.0,385.413,253.44,0.0,264.424,0.0,6.228,0.0,100.36,0.0,0.0,0.0,1.66,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,6.10428,-9999,-9999,-9999,1.33102,0.0,1.91642,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,0.736341,0.545093,0.602831,0.672655,0.309513,0.279082,0.312426,0.366988,0.259744,0.255685,0.259744,0.260202,0.0,0.0,0.0,0.0,-9999,0.0
20100508,8.032,0.0,389.152,258.164,0.0,264.399,0.0,7.357,0.0,99.602,0.0,0.0,0.0,1.908,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,4.80625,-9999,-9999,-9999,0.563443,0.0,0.793903,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.788759,0.579275,0.640812,0.713088,0.386973,0.37869,0.396417,0.435564,0.26824,0.264049,0.26824,0.268712,0.0,0.0,0.0,0.0,-9999,0.0
20100509,7.369,0.0,392.843,213.259,0.0,285.567,0.0,6.687,0.0,98.889,0.0,0.233,0.0,1.072,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,5.22268,-9999,-9999,-9999,4.72698,0.0,6.44923,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.768802,0.566669,0.62679,0.698324,0.443076,0.368649,0.435388,0.461558,0.265454,0.261305,0.265454,0.265921,0.0,0.0,0.0,0.0,-9999,0.0
20100510,5.794,0.0,396.486,183.54,0.0,294.222,0.0,2.856,0.0,98.583,0.0,3.119,0.0,1.632,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,5.60539,-9999,-9999,-9999,1.33102,0.0,1.75979,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,0.721711,0.535755,0.592992,0.662467,0.29982,0.267738,0.301991,0.352358,0.258166,0.254132,0.258166,0.258621,0.0,0.0,0.0,0.0,-9999,0.0
20100511,7.097,0.0,400.079,141.039,0.0,307.553,0.0,5.222,0.0,98.115,0.0,0.0,0.0,3.22,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,4.36799,-9999,-9999,-9999,0.563443,0.0,0.72151,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.760721,0.56141,0.620945,0.692106,0.367399,0.359927,0.37655,0.414582,0.264156,0.260028,0.264156,0.264621,0.0,0.0,0.0,0.0,-9999,0.0
20100512,9.321,0.0,403.619,139.286,0.0,325.653,0.0,5.164,0.0,97.883,0.0,0.49,0.0,1.956,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,4.73431,-9999,-9999,-9999,4.72698,0.0,5.84616,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.827113,0.604313,0.668632,0.742714,0.484302,0.407409,0.475005,0.503401,0.274476,0.270187,0.274476,0.274959,0.0,0.0,0.0,0.0,-9999,0.0
20100513,7.721,0.0,407.106,173.931,0.0,305.764,0.0,4.546,0.0,98.602,0.0,1.977,0.0,3.563,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,5.05777,-9999,-9999,-9999,1.33102,0.0,1.58787,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,0.779183,0.573593,0.634477,0.706568,0.340694,0.312106,0.347022,0.409831,0.2673,0.263123,0.2673,0.267771,0.0,0.0,0.0,0.0,-9999,0.0
20100514,8.769,0.0,410.537,287.381,0.0,268.852,0.0,7.601,0.0,98.822,0.0,0.0,0.0,2.391,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.93904,-9999,-9999,-9999,0.563443,0.0,0.650656,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.810959,0.593134,0.656235,0.729261,0.402169,0.393197,0.41184,0.451737,0.271169,0.266931,0.271169,0.271646,0.0,0.0,0.0,0.0,-9999,0.0
20100515,10.812,0.0,413.911,193.326,0.0,305.801,0.0,7.811,0.0,98.26,0.0,1.228,0.0,3.072,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,4.28715,-9999,-9999,-9999,4.72698,0.0,5.29399,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.871668,0.632645,0.700141,0.775969,0.515347,0.436718,0.504751,0.534909,0.280918,0.276528,0.280918,0.281412,0.0,0.0,0.0,0.0,-9999,0.0
20100516,9.391,0.0,417.227,229.309,0.0,293.48,0.0,6.666,0.0,98.817,0.0,1.508,0.0,1.964,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,4.59928,-9999,-9999,-9999,1.33102,0.0,1.44393,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,0.82922,0.605559,0.670021,0.744142,0.375714,0.345508,0.384068,0.459867,0.274681,0.270388,0.274681,0.275164,0.0,0.0,0.0,0.0,-9999,0.0
20100517,10.586,0.0,420.482,263.755,0.0,289.196,0.0,6.835,0.0,98.657,0.0,0.604,0.0,2.045,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.58243,-9999,-9999,-9999,0.563443,0.0,0.59175,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.864968,0.627999,0.694989,0.770377,0.440352,0.429891,0.450594,0.492853,0.279544,0.275175,0.279544,0.280036,0.0,0.0,0.0,0.0,-9999,0.0
20100518,13.113,0.0,423.675,263.184,0.0,296.981,0.0,8.81,0.0,98.38,0.0,0.0,0.0,3.445,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.90844,-9999,-9999,-9999,4.72698,0.0,4.82633,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.940241,0.675901,0.74826,0.826618,0.562757,0.481578,0.554324,0.583029,0.290483,0.285943,0.290483,0.290994,0.0,0.0,0.0,0.0,-9999,0.0
20100519,14.385,0.0,426.804,279.538,0.0,303.781,0.0,8.689,0.0,98.11,0.0,0.0,0.0,4.363,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,4.20172,-9999,-9999,-9999,1.33102,0.0,1.31912,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,0.978078,0.699839,0.774887,0.854674,0.479035,0.454599,0.490454,0.608726,0.295836,0.291213,0.295836,0.296357,0.0,0.0,0.0,0.0,-9999,0.0
20100520,12.302,0.0,429.868,145.195,0.0,340.312,0.0,5.687,0.0,98.423,0.0,0.916,0.0,1.64,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.34401,-9999,-9999,-9999,0.563443,0.0,0.552368,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.916356,0.661363,0.732068,0.809786,0.476884,0.465033,0.487672,0.532324,0.287682,0.283187,0.287682,0.288189,0.0,0.0,0.0,0.0,-9999,0.0
20100521,14.42,0.0,432.864,258.632,0.0,324.04,0.0,8.337,0.0,98.983,0.0,0.0,0.0,0.931,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.71627,-9999,-9999,-9999,4.72698,0.0,4.58904,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.97914,0.700538,0.775664,0.855504,0.589757,0.507097,0.586865,0.611593,0.296014,0.291388,0.296014,0.296535,0.0,0.0,0.0,0.0,-9999,0.0
20100522,15.857,0.0,435.791,207.512,0.0,336.307,0.0,9.781,0.0,98.765,0.0,0.489,0.0,0.805,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,4.07763,-9999,-9999,-9999,1.33102,0.0,1.28016,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,1.02182,0.72735,0.805494,0.886858,0.50919,0.486783,0.52106,0.652466,0.301861,0.297143,0.301861,0.302392,0.0,0.0,0.0,0.0,-9999,0.0
20100523,13.697,0.0,438.647,206.01,0.0,323.994,0.0,6.116,0.0,98.21,0.0,1.146,0.0,0.83,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.26895,-9999,-9999,-9999,0.563443,0.0,0.539969,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.957811,0.687278,0.760906,0.840046,0.505297,0.492169,0.51651,0.571176,0.293228,0.288646,0.293228,0.293744,0.0,0.0,0.0,0.0,-9999,0.0
20100524,14.972,0.0,441.431,251.316,0.0,319.332,0.0,7.409,0.0,98.349,0.0,1.429,0.0,0.996,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.65819,-9999,-9999,-9999,4.72698,0.0,4.51732,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.995408,0.710592,0.786856,0.867201,0.600784,0.51759,0.600784,0.626726,0.298076,0.293418,0.298076,0.298601,0.0,0.0,0.0,0.0,-9999,0.0
20100525,16.352,0.0,444.14,263.85,0.0,320.679,0.0,10.801,0.0,99.03,0.0,0.015,0.0,1.425,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,4.04295,-9999,-9999,-9999,1.33102,0.0,1.26927,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,1.03611,0.736044,0.815178,0.896926,0.518732,0.496851,0.530745,0.666753,0.303548,0.298805,0.303548,0.304083,0.0,0.0,0.0,0.0,-9999,0.0
20100526,16.533,0.0,446.773,265.27,0.0,322.818,0.0,8.84,0.0,99.435,0.0,1.166,0.0,1.297,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.24844,-9999,-9999,-9999,0.563443,0.0,0.536581,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,1.0417,0.739665,0.819202,0.901198,0.562735,0.545567,0.574807,0.638739,0.304414,0.299657,0.304414,0.30495,0.0,0.0,0.0,0.0,-9999,0.0
20100527,18.311,0.0,449.329,278.587,0.0,328.291,0.0,11.372,0.0,99.556,0.0,0.335,0.0,0.884,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.64507,-9999,-9999,-9999,4.72698,0.0,4.50111,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,1.09375,0.771928,0.855115,0.938776,0.668037,0.581423,0.680638,0.702544,0.311133,0.306271,0.311133,0.311681,0.0,0.0,0.0,0.0,-9999,0.0
20100528,17.863,0.0,451.805,268.358,0.0,325.07,0.0,11.58,0.0,99.264,0.0,0.604,0.0,1.746,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,4.03704,-9999,-9999,-9999,1.33102,0.0,1.26742,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,1.08072,0.763865,0.846139,0.929388,0.549237,0.529312,0.561706,0.711371,0.309458,0.304622,0.309458,0.310003,0.0,0.0,0.0,0.0,-9999,0.0
20100529,18.876,0.0,454.199,278.015,0.0,329.735,0.0,13.915,0.0,99.319,0.0,0.05,0.0,0.994,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.25245,-9999,-9999,-9999,0.563443,0.0,0.537244,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,1.11041,0.782489,0.866659,0.950873,0.609492,0.58692,0.622264,0.688414,0.313326,0.308429,0.313326,0.313877,0.0,0.0,0.0,0.0,-9999,0.0
20100530,18.326,0.0,456.511,234.064,0.0,340.918,0.0,11.284,0.0,98.813,0.0,0.505,0.0,0.852,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.6674,-9999,-9999,-9999,4.72698,0.0,4.52869,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,1.0942,0.772184,0.8554,0.939065,0.668318,0.581698,0.680924,0.703002,0.311167,0.306304,0.311167,0.311714,0.0,0.0,0.0,0.0,-9999,0.0
20100531,16.357,0.0,458.738,213.203,0.0,345.719,0.0,6.834,0.0,98.139,0.0,2.923,0.0,1.181,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,4.06815,-9999,-9999,-9999,1.33102,0.0,1.27718,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,1.03687,0.736918,0.816135,0.898089,0.519675,0.498013,0.531702,0.667513,0.30403,0.299279,0.30403,0.304565,0.0,0.0,0.0,0.0,-9999,0.0
20100601,15.085,0.0,460.878,219.316,0.0,334.403,0.0,5.897,0.0,97.534,0.0,3.062,0.0,1.505,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.27309,-9999,-9999,-9999,0.563443,0.0,0.540654,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.999223,0.713445,0.790013,0.8707,0.533975,0.518334,0.545617,0.608241,0.299046,0.294372,0.299046,0.299572,0.0,0.0,0.0,0.0,-9999,0.0
20100602,16.138,0.0,462.93,245.647,0.0,329.409,0.0,7.654,0.0,97.177,0.0,2.323,0.0,2.215,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.66217,-9999,-9999,-9999,4.72698,0.0,4.52223,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,1.03022,0.732664,0.811405,0.893086,0.624972,0.540445,0.633295,0.65151,0.303044,0.298308,0.303044,0.303577,0.0,0.0,0.0,0.0,-9999,0.0
20100603,17.093,0.0,464.892,256.322,0.0,334.613,0.0,6.783,0.0,97.169,0.0,4.464,0.0,1.839,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,4.04381,-9999,-9999,-9999,1.33102,0.0,1.26954,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,1.05854,0.75038,0.831119,0.913778,0.534437,0.513703,0.546685,0.689182,0.306853,0.302057,0.306853,0.307393,0.0,0.0,0.0,0.0,-9999,0.0
20100604,13.999,0.0,466.763,138.53,0.0,347.858,0.0,4.074,0.0,97.941,0.0,4.813,0.0,2.166,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.24372,-9999,-9999,-9999,0.563443,0.0,0.535802,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.966966,0.693244,0.767534,0.847099,0.511828,0.498455,0.523139,0.580338,0.294693,0.290087,0.294693,0.295211,0.0,0.0,0.0,0.0,-9999,0.0
20100605,11.578,0.0,468.54,167.187,0.0,334.981,0.0,2.396,0.0,98.961,0.0,9.736,0.0,1.555,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.64597,-9999,-9999,-9999,4.72698,0.0,4.50223,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.894706,0.647644,0.716808,0.7937,0.531769,0.452123,0.520908,0.551577,0.284603,0.280155,0.284603,0.285104,0.0,0.0,0.0,0.0,-9999,0.0
20100606,13.421,0.0,470.223,222.746,0.0,334.374,0.0,5.93,0.0,99.454,0.0,0.596,0.0,1.154,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,4.02587,-9999,-9999,-9999,1.33102,0.0,1.26391,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,0.949669,0.682241,0.755298,0.834183,0.459734,0.434108,0.470865,0.580316,0.292191,0.287624,0.292191,0.292705,0.0,0.0,0.0,0.0,-9999,0.0
20100607,14.21,0.0,471.81,256.539,0.0,327.172,0.0,4.148,0.0,99.285,0.0,5.425,0.0,1.397,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.23716,-9999,-9999,-9999,0.563443,0.0,0.534718,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.973198,0.697104,0.771831,0.851594,0.516062,0.502485,0.527436,0.586146,0.295492,0.290874,0.295492,0.296012,0.0,0.0,0.0,0.0,-9999,0.0
20100608,14.572,0.0,473.298,265.989,0.0,315.804,0.0,5.753,0.0,99.264,0.0,3.009,0.0,0.833,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.62143,-9999,-9999,-9999,4.72698,0.0,4.47192,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.983883,0.703727,0.779203,0.859307,0.593244,0.51034,0.591637,0.616335,0.296868,0.292228,0.296868,0.29739,0.0,0.0,0.0,0.0,-9999,0.0
20100609,13.471,0.0,474.687,252.832,0.0,316.877,0.0,5.175,0.0,99.016,0.0,1.496,0.0,1.192,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,3.99324,-9999,-9999,-9999,1.33102,0.0,1.25366,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,0.951189,0.683226,0.756392,0.835345,0.460812,0.435269,0.471959,0.581836,0.292427,0.287858,0.292427,0.292942,0.0,0.0,0.0,0.0,-9999,0.0
20100610,14.462,0.0,475.976,279.43,0.0,311.666,0.0,8.287,0.0,98.809,0.0,0.0,0.0,1.756,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.19709,-9999,-9999,-9999,0.563443,0.0,0.5281,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.980443,0.701384,0.776604,0.856502,0.520764,0.506636,0.532208,0.592373,0.296217,0.291588,0.296217,0.296739,0.0,0.0,0.0,0.0,-9999,0.0
20100611,12.435,0.0,477.162,132.451,0.0,344.246,0.0,4.92,0.0,98.293,0.0,1.486,0.0,1.387,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82798,0.0,3.57021,-9999,-9999,-9999,4.72698,0.0,4.40867,-9999,-9999,-9999,0.174477,0.0,-9999,0.174477,0.213589,0.239925,0.0,0.0,0.0,0.920367,0.663912,0.734902,0.812777,0.549595,0.468968,0.540025,0.569671,0.288259,0.283755,0.288259,0.288767,0.0,0.0,0.0,0.0,-9999,0.0
20100612,10.671,0.0,478.245,90.498,0.0,349.227,0.0,1.247,0.0,97.58,0.0,6.093,0.0,2.24,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.23963,0.0,3.94094,-9999,-9999,-9999,1.33102,0.0,1.23724,-9999,-9999,-9999,0.284433,0.0,-9999,0.256139,0.284433,0.363951,0.0,0.0,0.0,0.867555,0.630412,0.697643,0.773486,0.402929,0.37341,0.413209,0.498202,0.280714,0.276328,0.280714,0.281208,0.0,0.0,0.0,0.0,-9999,0.0
20100613,11.713,0.0,479.223,151.823,0.0,336.02,0.0,3.427,0.0,98.602,0.0,3.829,0.0,3.187,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.41106,0.0,3.16992,-9999,-9999,-9999,0.563443,0.0,0.523612,-9999,-9999,-9999,0.244395,0.0,-9999,0.173632,0.244395,0.292911,0.0,0.0,0.0,0.898654,0.650002,0.719436,0.796413,0.464439,0.453088,0.475041,0.518889,0.28502,0.280566,0.28502,0.285522,0.0,0.0,0.0,0.0,-9999,0.0
