year;month;day;hour;minute;doy;NETRAD;SW_IN_F;PPFD_IN;PPFD_OUT;SW_OUT;LW_IN_F;LW_OUT;SW_ALB;PPDF_ALB;H_F_MDS;LE_F_MDS;G_F_MDS;NEE_VUT_REF;GPP_NT_VUT_REF;RECO_NT_VUT_REF;GPP_DT_VUT_REF;RECO_DT_VUT_REF;TA_F;TS_F_MDS_1;TS_F_MDS_2;TS_F_MDS_3;TS_F_MDS_4;TS_F_MDS_5;TS_F_MDS_6;SWC_F_MDS_1;SWC_F_MDS_2;SWC_F_MDS_3;SWC_F_MDS_4;SWC_F_MDS_5;WS_F;WD;NIGHT;P_F;SW_IN_F_QC;LW_IN_F_QC;H_F_MDS_QC;LE_F_MDS_QC;G_F_MDS_QC;NEE_VUT_REF_QC;VPD_F_QC;TA_F_QC;P_F_QC;SWC_F_MDS_1_QC;SWC_F_MDS_2_QC;SWC_F_MDS_3_QC;SWC_F_MDS_4_QC;SWC_F_MDS_5_QC;TS_F_MDS_1_QC;TS_F_MDS_2_QC;TS_F_MDS_3_QC;TS_F_MDS_4_QC;TS_F_MDS_5_QC;TS_F_MDS_6_QC
2021;5;17;22;30;137;-2.380;0.000;-0.080;0.000;-4.460;356.270;363.110;;;1.850;-1.830;-15.860;0.730;-0.040;0.690;0.000;0.622;8.770;11.240;11.270;11.240;10.670;7.630;4.590;78.290;71.150;81.990;93.530;90.010;2.000;151.300;1;0.800;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;17;23;0;137;-2.810;0.000;-0.100;0.010;-4.660;355.120;362.590;;;-1.039;6.800;-17.340;0.687;0.003;0.687;0.000;0.619;8.680;11.070;11.110;11.120;10.610;7.640;4.600;78.350;71.190;82.040;93.530;90.010;1.600;135.300;1;1.600;0;0;1;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;17;23;30;137;-3.550;0.000;-0.080;-0.010;-5.290;353.470;362.310;;;-1.145;6.740;-14.130;0.685;0.001;0.684;0.000;0.616;8.590;10.890;10.940;10.990;10.540;7.650;4.610;78.430;71.230;82.110;93.530;90.010;1.580;135.100;1;1.000;0;0;1;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;0;0;138;-5.140;0.000;-0.100;0.030;-4.550;351.810;361.500;;;2.740;-0.370;-13.230;0.770;-0.088;0.682;0.000;0.614;8.530;10.760;10.820;10.870;10.480;7.670;4.620;78.480;71.250;82.160;93.530;90.020;2.580;159.100;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;0;30;138;-0.250;0.000;-0.100;0.000;-5.020;356.030;361.300;;;4.100;0.660;-10.690;1.050;-0.369;0.681;0.000;0.613;8.490;10.660;10.710;10.760;10.420;7.680;4.630;78.510;71.260;82.180;93.520;90.030;2.640;163.500;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;1;0;138;0.980;0.000;-0.130;0.010;-5.380;356.590;360.990;;;5.290;2.100;-9.590;0.930;-0.250;0.680;0.000;0.612;8.470;10.590;10.610;10.650;10.350;7.690;4.640;78.520;71.270;82.200;93.520;90.030;3.120;165.300;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;1;30;138;-0.100;0.000;-0.030;-0.010;-4.840;355.140;360.080;;;7.860;6.983;-6.830;1.450;-0.778;0.672;0.000;0.604;8.240;10.520;10.530;10.560;10.280;7.700;4.650;78.530;71.280;82.210;93.520;90.030;3.980;169.800;1;0.000;0;0;0;1;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;2;0;138;-0.870;0.000;0.420;0.020;-4.190;354.000;359.060;;;7.740;2.300;-12.210;0.490;0.174;0.664;0.000;0.597;8.020;10.420;10.430;10.480;10.220;7.720;4.660;78.540;71.280;82.210;93.510;90.030;4.510;167.800;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;2;30;138;-0.440;0.000;1.820;0.160;-4.760;352.850;358.050;;;6.960;1.730;-18.660;0.790;-0.135;0.655;0.000;0.589;7.790;10.230;10.310;10.390;10.160;7.740;4.730;78.540;71.280;82.210;93.510;90.030;4.420;173.300;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;3;0;138;1.895;2.145;6.410;0.480;-5.150;351.710;357.110;;;-2.003;7.114;-11.930;0.610;0.036;0.646;0.029;0.580;7.540;10.110;10.200;10.300;10.100;7.750;4.740;78.530;71.270;82.210;93.500;90.030;3.870;170.400;0;0.000;0;0;1;1;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;3;30;138;0.600;1.700;16.440;0.960;-5.190;350.080;356.370;;;12.560;4.490;-10.870;0.960;-0.325;0.635;0.023;0.570;7.240;10.010;10.100;10.220;10.040;7.760;4.740;78.530;71.270;82.200;93.500;90.020;3.970;178.400;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;4;0;138;15.220;24.040;47.100;2.720;0.420;347.310;355.710;;;14.530;8.614;-12.930;0.500;0.123;0.623;0.276;0.559;6.900;9.910;10.000;10.140;9.990;7.770;4.750;78.530;71.270;82.200;93.490;90.020;5.020;180.600;0;0.000;0;0;0;1;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;4;30;138;34.700;53.210;94.450;5.310;4.750;342.010;355.770;;;16.600;9.510;-10.830;0.570;0.049;0.619;0.510;0.555;6.780;9.820;9.900;10.050;9.930;7.770;4.760;78.520;71.260;82.190;93.490;90.020;4.000;188.400;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;5;0;138;58.980;83.670;148.840;8.470;8.010;339.580;356.260;0.096;0.057;18.350;10.200;-7.410;0.110;0.505;0.615;0.684;0.551;6.670;9.790;9.840;9.970;9.870;7.780;4.770;78.520;71.260;82.180;93.480;90.020;3.900;190.900;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;5;30;138;83.600;111.570;199.950;11.000;10.500;340.390;357.860;0.094;0.055;23.790;12.490;-0.060;-0.166;0.784;0.619;0.805;0.554;6.760;9.810;9.800;9.880;9.800;7.760;4.780;78.510;71.250;82.180;93.480;90.020;3.370;195.600;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;6;0;138;103.940;137.540;251.590;14.280;13.310;339.100;359.390;0.097;0.057;27.100;14.410;5.440;-0.150;0.779;0.629;0.894;0.563;7.020;9.920;9.830;9.830;9.740;7.770;4.790;78.510;71.250;82.170;93.480;90.020;3.210;194.000;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;6;30;138;117.140;146.850;271.790;14.720;13.590;345.590;361.710;0.093;0.054;26.920;13.460;13.760;-0.270;0.910;0.640;0.922;0.573;7.320;10.100;9.910;9.820;9.700;7.770;4.800;78.500;71.240;82.160;93.480;90.020;2.660;175.100;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;7;0;138;110.030;136.130;256.440;13.730;12.280;349.260;363.080;0.090;0.054;29.130;13.480;16.520;-0.260;0.905;0.645;0.891;0.577;7.420;10.320;10.030;9.830;9.660;7.780;4.810;78.480;71.240;82.150;93.480;90.010;2.480;169.700;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;7;30;138;94.950;117.900;226.190;11.980;10.660;349.340;361.630;0.090;0.053;31.500;13.440;9.720;-0.150;0.792;0.642;0.831;0.574;7.330;10.460;10.140;9.860;9.630;7.780;4.820;78.460;71.230;82.140;93.480;90.010;3.220;163.000;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;8;0;138;118.470;145.120;280.060;15.330;13.440;349.600;362.810;0.093;0.055;32.080;11.580;10.880;-0.210;0.849;0.639;0.919;0.571;7.250;10.530;10.210;9.910;9.620;7.780;4.830;78.450;71.220;82.140;93.480;90.020;2.390;155.000;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;8;30;138;133.280;162.290;312.960;17.200;15.150;349.170;363.030;0.093;0.055;26.150;6.230;17.070;-0.327;0.964;0.637;0.966;0.570;7.200;10.670;10.310;9.960;9.620;7.780;4.840;78.430;71.220;82.130;93.480;90.010;2.540;142.700;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;9;0;138;103.380;128.670;255.120;13.910;11.800;348.350;361.840;0.092;0.055;29.740;9.460;9.380;-0.320;0.949;0.629;0.870;0.562;6.970;10.770;10.400;10.030;9.640;7.780;4.840;78.410;71.210;82.120;93.480;90.020;3.170;159.000;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;9;30;138;130.080;158.760;310.810;17.360;14.880;347.980;361.780;0.094;0.056;33.610;21.445;9.870;-0.296;0.918;0.621;0.958;0.554;6.750;10.800;10.450;10.080;9.650;7.780;4.850;78.400;71.200;82.120;93.480;90.020;3.170;159.500;0;0.000;0;0;0;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;10;0;138;258.400;307.240;582.940;32.510;29.770;346.150;365.220;0.097;0.056;63.240;23.420;20.120;-0.640;1.264;0.624;1.211;0.557;6.810;10.900;10.530;10.140;9.670;7.780;4.860;78.390;71.190;82.110;93.490;90.010;4.110;172.000;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;10;30;138;367.780;450.960;845.090;47.170;44.800;334.050;372.430;0.099;0.056;88.260;60.440;57.710;-0.740;1.383;0.643;1.331;0.573;7.300;11.330;10.760;10.210;9.700;7.770;4.860;78.380;71.190;82.100;93.490;90.010;3.830;177.600;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;11;0;138;397.290;485.880;902.110;52.050;46.710;333.650;375.530;0.096;0.058;73.370;65.250;57.430;-0.400;1.056;0.656;1.351;0.585;7.640;11.960;11.130;10.330;9.720;7.760;4.830;78.350;71.180;82.090;93.500;90.010;3.220;157.500;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;11;30;138;369.210;462.480;857.930;47.530;45.500;329.650;377.420;0.098;0.055;92.590;87.400;59.040;-0.880;1.556;0.676;1.337;0.603;8.150;12.570;11.550;10.510;9.760;7.770;4.840;78.320;71.170;82.070;93.510;90.010;3.500;160.200;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;12;0;138;359.360;463.690;860.950;46.860;45.590;321.670;380.410;0.098;0.054;98.320;107.230;62.830;-0.640;1.344;0.704;1.338;0.628;8.860;13.120;11.970;10.740;9.820;7.770;4.850;78.280;71.160;82.050;93.510;90.010;3.460;160.900;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;12;30;138;361.000;457.500;849.040;46.920;44.900;328.340;379.940;0.098;0.055;77.810;77.420;38.460;-0.710;1.433;0.723;1.334;0.644;9.310;13.390;12.280;10.980;9.920;7.760;4.860;78.240;71.140;82.030;93.520;90.010;3.310;147.100;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;13;0;138;421.810;540.220;1000.970;51.860;51.660;316.190;382.940;0.096;0.052;62.706;94.701;62.190;-0.516;1.260;0.744;1.377;0.663;9.840;13.820;12.610;11.240;10.040;7.760;4.870;78.210;71.120;82.010;93.530;90.020;3.400;139.700;0;0.000;0;0;1;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;13;30;138;570.740;753.840;1376.420;68.960;77.900;282.810;388.010;0.103;0.050;122.860;158.510;58.820;-0.800;1.556;0.756;1.451;0.673;10.120;14.220;12.940;11.510;10.190;7.760;4.880;78.180;71.100;81.980;93.540;90.020;4.330;159.300;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;14;0;138;454.620;606.160;1113.740;66.320;64.350;301.720;388.910;0.106;0.060;117.330;128.970;61.360;-0.830;1.596;0.766;1.404;0.682;10.360;14.740;13.350;11.770;10.340;7.760;4.890;78.140;71.080;81.950;93.560;90.020;4.680;167.900;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;14;30;138;333.570;467.810;864.250;50.740;48.030;299.290;385.500;0.103;0.059;94.880;121.450;43.470;-1.170;1.935;0.765;1.339;0.680;10.310;14.970;13.620;12.040;10.490;7.760;4.900;78.090;71.060;81.920;93.570;90.030;4.870;168.000;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;15;0;138;349.070;481.390;888.250;50.830;50.840;305.220;386.700;0.106;0.057;85.390;110.860;43.250;-0.720;1.505;0.785;1.346;0.698;10.800;15.050;13.850;12.300;10.670;7.760;4.910;78.060;71.030;81.890;93.580;90.030;4.490;174.200;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;15;30;138;285.740;412.530;760.580;45.970;44.100;304.510;387.200;0.107;0.060;85.510;86.721;30.760;-0.840;1.648;0.808;1.304;0.719;11.350;15.120;14.020;12.560;10.860;7.760;4.920;78.030;71.020;81.870;93.580;90.030;4.220;187.500;0;0.000;0;0;0;1;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;16;0;138;250.150;378.020;700.900;43.110;42.520;299.990;385.340;0.112;0.062;58.210;102.750;16.880;-0.430;1.243;0.813;1.278;0.723;11.460;15.100;14.130;12.780;11.040;7.760;4.920;77.990;71.000;81.850;93.590;90.040;3.870;182.600;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;16;30;138;293.590;426.310;778.130;50.740;49.560;306.030;389.190;0.116;0.065;60.400;94.210;26.900;-0.850;1.687;0.837;1.313;0.743;12.010;15.120;14.230;12.960;11.200;7.770;4.930;77.970;70.980;81.840;93.600;90.040;3.060;188.600;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;17;0;138;217.960;359.880;659.620;45.470;49.360;295.610;388.170;0.137;0.069;52.280;89.570;24.380;-0.490;1.326;0.836;1.263;0.743;11.990;15.200;14.350;13.090;11.340;7.770;4.940;77.930;70.960;81.800;93.600;90.040;3.150;184.500;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;17;30;138;181.690;327.100;593.430;44.650;44.580;285.610;386.440;0.136;0.075;53.860;110.820;17.110;-0.586;1.437;0.852;1.233;0.757;12.350;15.190;14.420;13.200;11.450;7.780;4.950;77.910;70.940;81.750;93.610;90.040;3.410;215.700;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;18;0;138;132.200;273.950;494.330;41.450;42.700;284.700;383.750;0.156;0.084;31.910;75.900;2.240;-0.330;1.180;0.850;1.174;0.755;12.300;15.000;14.390;13.290;11.560;7.780;4.950;77.880;70.920;81.700;93.610;90.040;3.480;220.900;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;18;30;138;72.330;206.780;376.400;37.210;35.570;282.480;381.360;0.172;0.099;24.830;67.000;-3.550;-0.230;1.079;0.850;1.072;0.754;12.270;14.750;14.300;13.350;11.660;7.790;4.950;77.850;70.900;81.680;93.620;90.040;3.040;212.500;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;19;0;138;21.070;144.730;268.440;26.870;27.730;282.220;378.150;;;15.890;47.600;-12.890;-0.200;1.041;0.841;0.931;0.746;12.060;14.440;14.140;13.380;11.750;7.800;4.960;77.830;70.890;81.670;93.610;90.040;2.730;209.600;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;19;30;138;-14.370;107.140;197.820;29.630;27.200;281.250;375.560;;;6.310;31.100;-16.030;-0.215;1.044;0.829;0.807;0.735;11.760;14.080;13.920;13.360;11.810;7.810;4.960;77.800;70.880;81.650;93.610;90.040;2.340;200.000;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;20;0;138;-40.960;68.080;120.960;18.040;18.170;281.570;372.440;;;1.740;23.090;-23.880;0.020;0.799;0.819;0.625;0.725;11.500;13.710;13.670;13.290;11.840;7.820;4.960;77.780;70.870;81.630;93.610;90.040;1.890;218.800;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;20;30;138;-63.210;31.480;58.150;9.600;8.750;282.700;368.640;;;4.558;5.960;-24.470;0.448;0.333;0.781;0.363;0.691;10.580;13.370;13.440;13.190;11.840;7.830;4.960;77.770;70.860;81.620;93.610;90.040;1.230;202.200;0;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;21;0;138;-79.550;5.320;20.490;1.720;2.560;279.920;362.230;;;-2.790;-1.660;-28.400;0.680;0.018;0.696;0.075;0.615;8.450;13.030;13.200;13.060;11.830;7.840;4.950;77.750;70.860;81.610;93.600;90.040;1.180;202.700;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;21;30;138;-72.750;0.000;6.830;0.640;-5.540;280.130;358.420;;;-2.179;2.580;-32.090;0.679;-0.012;0.662;0.000;0.584;7.580;12.630;12.910;12.920;11.790;7.860;4.970;77.740;70.860;81.590;93.600;90.040;0.770;199.200;1;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;22;0;138;-63.230;0.000;1.590;0.140;-11.610;280.390;355.230;;;-0.235;-0.680;-38.140;0.651;-0.042;0.606;0.000;0.534;6.110;12.220;12.610;12.750;11.750;7.880;4.990;77.740;70.860;81.560;93.590;90.030;0.590;99.900;1;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;22;30;138;-64.650;0.000;0.390;0.050;-10.700;277.810;353.160;;;1.500;6.991;-34.630;0.613;-0.022;0.587;0.000;0.517;5.600;11.770;12.280;12.560;11.690;7.920;5.050;77.750;70.860;81.550;93.580;90.030;0.490;146.800;1;0.000;0;0;1;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;23;0;138;-64.310;0.000;0.070;0.010;-11.650;275.200;351.160;;;1.531;-0.220;-37.950;0.604;-0.031;0.568;0.000;0.499;5.070;11.380;11.950;12.360;11.610;7.940;5.050;77.750;70.870;81.540;93.580;90.020;0.390;165.000;1;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;18;23;30;138;-57.680;0.000;-0.040;0.020;-11.850;280.360;349.890;;;2.648;7.302;-37.090;0.567;-0.010;0.548;0.000;0.482;4.520;11.010;11.630;12.140;11.520;7.960;5.060;77.750;70.870;81.520;93.570;90.020;0.260;141.200;1;0.000;0;0;1;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;0;0;139;-55.780;0.000;-0.110;0.050;-11.150;281.060;347.990;;;6.106;6.928;-36.800;0.503;0.037;0.531;0.000;0.465;4.020;10.670;11.330;11.920;11.420;7.980;5.060;77.740;70.870;81.510;93.560;90.010;0.310;140.800;1;0.000;0;0;1;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;0;30;139;-51.430;0.000;-0.050;0.060;-12.240;284.960;348.630;;;2.480;3.040;-34.930;0.608;-0.037;0.566;0.000;0.496;4.980;10.360;11.030;11.700;11.310;8.000;5.070;77.740;70.880;81.490;93.550;90.010;0.650;269.400;1;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;1;0;139;-50.990;0.000;0.180;0.040;-12.650;283.880;347.520;;;1.100;6.998;-34.190;0.594;-0.028;0.559;0.000;0.487;4.800;10.090;10.760;11.480;11.200;8.030;5.070;77.740;70.880;81.480;93.540;90.000;0.120;349.200;1;0.000;0;0;1;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;1;30;139;-43.530;0.000;0.560;0.100;-10.890;295.080;349.500;;;-12.040;6.829;-29.670;0.669;-0.025;0.642;0.000;0.556;6.980;9.840;10.510;11.270;11.090;8.050;5.080;77.750;70.880;81.460;93.530;90.000;2.170;307.600;1;0.000;0;0;0;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;2;0;139;-39.260;0.000;2.250;0.340;-8.970;300.260;348.490;;;-3.140;6.500;-26.340;0.668;-0.034;0.632;0.000;0.544;6.720;9.660;10.280;11.060;10.960;8.070;5.090;77.750;70.880;81.440;93.520;89.990;2.740;318.500;1;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;2;30;139;-41.039;2.021;6.180;0.550;-8.730;296.030;347.820;;;-4.050;2.920;-27.430;0.420;0.204;0.624;0.029;0.533;6.510;9.510;10.080;10.870;10.840;8.080;5.100;77.740;70.880;81.400;93.520;89.990;1.840;326.200;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;3;0;139;-37.608;7.592;16.500;0.930;-8.890;293.240;347.330;;;-1.207;6.170;-26.290;0.390;0.230;0.620;0.103;0.525;6.380;9.360;9.890;10.680;10.720;8.100;5.100;77.740;70.880;81.380;93.510;89.980;1.950;315.900;0;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;3;30;139;-43.040;13.580;42.150;2.560;-3.990;286.980;347.590;;;-0.469;4.700;-25.940;0.310;0.304;0.614;0.175;0.516;6.220;9.210;9.720;10.500;10.600;8.120;5.110;77.730;70.880;81.360;93.500;89.980;2.060;315.500;0;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;4;0;139;-26.610;33.730;67.150;4.030;4.310;291.490;347.520;;;8.196;5.890;-23.460;0.160;0.449;0.609;0.372;0.507;6.070;9.090;9.560;10.330;10.480;8.130;5.120;77.730;70.880;81.350;93.490;89.970;2.590;306.100;0;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;4;30;139;7.180;69.250;129.290;7.450;8.700;295.350;348.720;;;6.090;9.190;-16.010;0.170;0.439;0.609;0.610;0.504;6.070;9.020;9.440;10.170;10.370;8.140;5.130;77.720;70.870;81.340;93.490;89.970;2.710;307.500;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;5;0;139;9.140;79.030;151.640;8.750;9.620;288.820;349.090;0.122;0.058;6.870;11.060;-13.950;-0.013;0.626;0.613;0.657;0.503;6.170;9.010;9.360;10.030;10.260;8.150;5.140;77.700;70.870;81.320;93.480;89.970;2.980;309.100;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;5;30;139;19.480;96.390;187.050;11.580;11.850;284.250;349.310;0.123;0.062;9.290;14.530;-13.480;-0.097;0.712;0.615;0.731;0.501;6.200;9.010;9.290;9.910;10.150;8.160;5.140;77.690;70.870;81.310;93.470;89.980;3.040;312.500;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;5;19;6;0;139;62.060;142.050;272.340;17.320;17.190;288.790;351.590;0.121;0.064;11.520;16.950;-7.370;-0.010;0.633;0.623;0.881;0.504;6.420;9.020;9.240;9.800;10.050;8.170;5.150;77.680;70.860;81.290;93.470;89.990;2.760;320.300;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
