year;month;day;hour;minute;doy;ALB_1_1_1;D_SNOW_1_1_1;LWIN_1_1_1;LWOUT_1_1_1;PPFD_1_1_1;P_RAIN_1_1_1;RH_1_1_1;RN_1_1_1;SWIN_1_1_1;SWIN_POT;SWOUT_1_1_1;TA_1_1_1;WTD_1_1_1;PA_1_1_1;co2_flux_final_gf_ensemble_rand_err;co2_flux_final_gf_ensemble_sys_err;co2_flux_final_gf_ensemble;LE_final_gf_ensemble_rand_err;LE_final_gf_ensemble_sys_err;LE_final_gf_ensemble;Reco_gf_ensemble_NT;GPP_gf_ensemble_NT;SHF_mean;SWC_mean;TS_mean;H_final;lai;lai_F050;lai_std;lai_se;lai_uncertainty;lai_F005;lai_F095;lai_aoi_nan_percentage
2025;2;24;0;0;55;NaN;NaN;311.803;315.582;-0.001;0.000;94.889;-4.850;-5.135;0.000;-4.064;-0.035;-0.440;100.354;0.109;0.000;0.586;0.332;0.000;0.335;0.586;0.000;-2.539;0.503;2.120;-2.843;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;0;30;55;NaN;NaN;312.091;315.459;-0.001;0.000;96.032;-4.272;-4.995;0.000;-4.090;-0.064;-0.440;100.351;0.101;0.000;0.492;1.182;0.000;-1.656;0.492;0.000;-2.627;0.503;2.127;-3.183;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;1;0;55;NaN;NaN;312.692;315.457;-0.001;0.000;97.383;-3.429;-4.737;0.000;-4.073;-0.083;-0.440;100.344;0.166;0.000;0.867;0.814;0.000;-0.900;0.867;0.000;-2.350;0.503;2.127;-3.267;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;1;30;55;NaN;NaN;313.060;315.764;-0.001;0.000;98.398;-4.329;-5.582;0.000;-3.957;-0.096;-0.440;100.338;0.095;0.000;0.545;0.186;0.000;-0.178;0.545;0.000;-2.251;0.503;2.127;-1.771;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;2;0;55;NaN;NaN;313.362;315.940;-0.001;0.000;98.824;-4.305;-5.185;0.000;-3.458;-0.097;-0.440;100.336;0.094;0.000;0.552;0.350;0.000;-0.194;0.552;0.000;-2.202;0.503;2.110;-2.733;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;2;30;55;NaN;NaN;313.537;316.077;-0.001;0.000;99.019;-4.308;-5.002;0.000;-3.233;-0.098;-0.440;100.344;0.105;0.000;0.743;0.167;0.000;0.359;0.743;0.000;-2.175;0.503;2.117;-2.507;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;3;0;55;NaN;NaN;313.654;316.097;-0.001;0.000;99.149;-4.273;-5.438;0.000;-3.609;-0.095;-0.440;100.325;0.244;0.000;0.901;0.250;0.000;-0.125;0.901;0.000;-2.158;0.503;2.117;-1.971;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;3;30;55;NaN;NaN;314.060;316.135;-0.001;0.000;99.234;-3.967;-5.932;0.000;-4.040;-0.054;-0.440;100.313;0.054;0.000;0.754;0.701;0.000;0.163;0.754;0.000;-2.146;0.503;2.127;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;4;0;55;NaN;NaN;314.179;316.234;-0.001;0.000;99.298;-3.928;-5.911;0.000;-4.038;0.011;-0.439;100.308;0.137;0.000;0.782;0.217;0.000;0.071;0.782;0.000;-2.139;0.503;2.133;-3.439;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;4;30;55;NaN;NaN;314.604;316.387;0.015;0.000;99.341;-3.650;-5.808;0.000;-3.941;0.096;-0.439;100.316;0.132;0.000;0.470;0.958;0.000;1.511;0.470;0.000;-2.133;0.503;2.123;-3.849;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;5;0;55;NaN;NaN;314.880;316.503;0.664;0.000;99.366;-3.019;-5.257;0.000;-3.862;0.151;-0.439;100.314;0.127;0.000;0.606;0.141;0.000;0.085;0.606;0.000;-2.129;0.503;2.123;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;5;30;55;NaN;NaN;315.163;316.739;5.105;0.000;99.391;-1.951;-2.659;0.003;-2.284;0.235;-0.439;100.317;0.114;0.000;0.557;0.617;0.000;-0.588;0.557;0.000;-2.125;0.503;2.120;-4.916;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;6;0;55;NaN;NaN;315.573;316.984;16.381;0.000;99.392;1.265;3.974;8.736;1.298;0.325;-0.439;100.320;0.140;0.000;0.882;0.541;0.000;1.062;0.882;0.000;-2.522;0.503;2.117;-5.674;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;6;30;55;NaN;NaN;316.161;317.457;32.066;0.000;99.397;5.584;13.129;48.848;6.248;0.515;-0.439;100.324;0.269;0.000;0.438;0.934;0.000;0.809;0.780;0.343;-2.615;0.503;2.117;-4.639;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;7;0;55;0.465;NaN;316.735;317.796;46.189;0.200;99.299;9.757;20.858;100.061;10.039;0.712;-0.439;100.322;0.209;0.000;0.717;0.692;0.000;-0.602;0.786;0.069;-2.337;0.503;2.110;-7.345;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;7;30;55;0.495;NaN;316.959;318.078;58.567;0.000;99.030;12.910;27.808;149.681;13.777;0.838;-0.439;100.320;0.304;0.000;0.585;0.511;0.000;-1.093;0.792;0.207;-2.238;0.503;2.117;-8.837;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;8;0;55;0.504;NaN;317.191;318.314;64.556;0.000;98.540;14.073;30.610;193.877;15.414;0.953;-0.439;100.323;0.213;0.000;0.765;0.345;0.000;-1.569;0.789;0.024;-2.190;0.503;2.127;-7.777;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;8;30;55;0.512;NaN;317.225;318.575;87.769;0.000;97.695;19.885;43.716;230.904;22.480;1.074;-0.439;100.325;0.350;0.000;0.443;0.589;0.000;-1.641;0.787;0.344;-2.163;0.503;2.117;-5.118;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;9;0;55;0.527;NaN;317.698;319.113;108.396;0.200;96.890;24.790;55.445;259.720;29.240;1.228;-0.439;100.318;0.135;0.000;0.166;0.559;0.000;-1.203;0.793;0.626;-2.146;0.503;2.117;-3.283;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;9;30;55;0.523;NaN;318.241;319.504;129.044;0.200;96.279;30.758;67.203;279.643;35.182;1.391;-0.439;100.321;0.153;0.000;0.391;0.633;0.000;-1.742;0.781;0.390;-2.134;0.503;2.117;-3.627;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;10;0;55;0.527;NaN;318.878;319.936;137.742;0.200;95.793;32.944;71.933;290.239;37.931;1.567;-0.439;100.318;0.421;0.000;1.112;0.606;0.000;-2.130;1.112;0.000;-2.127;0.503;2.127;-4.885;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;10;30;55;0.524;NaN;319.373;320.066;134.713;0.200;95.352;32.613;69.968;291.285;36.663;1.666;-0.438;100.287;0.132;0.000;0.635;0.657;0.000;-1.791;0.807;0.172;-2.121;0.503;2.113;-3.287;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;11;0;55;0.529;NaN;319.608;320.356;140.234;0.000;95.391;33.730;73.141;282.761;38.663;1.712;-0.438;100.267;0.150;0.000;0.379;0.367;0.000;-1.313;0.816;0.437;-2.116;0.503;2.127;-2.094;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;11;30;55;0.509;NaN;320.029;320.153;145.597;0.200;95.851;37.477;76.646;264.843;39.045;1.721;-0.437;100.225;0.112;0.000;0.931;0.412;0.000;-2.517;0.931;0.000;-2.113;0.503;2.127;-3.490;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;12;0;55;0.505;NaN;320.005;320.098;133.119;0.000;95.592;34.350;69.614;237.917;35.170;1.739;-0.435;100.207;0.225;0.000;0.954;0.593;0.000;-3.101;0.954;0.000;-2.501;0.503;2.120;-4.463;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;12;30;55;0.506;NaN;320.052;319.897;107.949;0.000;96.250;27.411;55.181;202.608;27.925;1.660;-0.434;100.209;0.103;0.000;0.632;0.491;0.000;-2.294;0.819;0.187;-2.601;0.503;2.110;-3.740;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;13;0;55;0.485;NaN;319.820;319.492;84.286;0.000;96.816;21.810;41.791;159.861;20.308;1.550;-0.433;100.194;0.106;0.000;0.817;0.570;0.000;-1.928;0.822;0.005;-2.323;0.503;2.123;-4.937;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;13;30;55;0.477;NaN;319.393;319.198;56.853;0.000;96.951;14.343;26.369;111.210;12.221;1.471;-0.431;100.198;0.427;0.000;1.401;0.585;0.000;-3.415;1.401;0.000;-2.225;0.503;2.130;-8.561;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;14;0;55;NaN;NaN;318.959;318.805;36.105;0.000;97.264;9.266;14.661;59.778;5.548;1.382;-0.431;100.201;0.153;0.000;0.821;1.108;0.000;1.460;0.821;0.000;-2.177;0.503;2.127;-10.445;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;14;30;55;NaN;NaN;318.068;318.318;19.065;0.000;96.919;4.545;5.271;15.106;0.476;1.214;-0.430;100.197;0.288;0.000;0.770;1.577;0.000;-3.532;0.822;0.053;-2.150;0.503;2.110;-11.400;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;15;0;55;NaN;NaN;317.683;317.911;7.154;0.000;97.666;1.695;-1.305;0.124;-3.228;1.024;-0.430;100.176;0.312;0.000;0.832;0.293;0.000;-1.547;0.832;0.000;-2.133;0.503;2.123;-8.604;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;15;30;55;NaN;NaN;317.928;317.952;0.918;0.000;98.192;0.057;-4.606;0.000;-4.686;1.003;-0.430;100.180;0.328;0.000;0.630;0.554;0.000;-1.166;0.630;0.000;-2.122;0.503;2.113;-8.508;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;16;0;55;NaN;NaN;318.676;318.111;0.034;0.000;98.404;0.421;-5.217;0.000;-5.073;1.111;-0.430;100.139;0.552;0.000;1.581;0.819;0.000;-1.298;1.581;0.000;-2.114;0.503;2.127;-13.242;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;16;30;55;NaN;NaN;319.443;318.358;-0.000;0.000;98.547;0.889;-5.335;0.000;-5.139;1.266;-0.430;100.122;0.173;0.000;0.666;1.112;0.000;-3.674;0.666;0.000;-2.108;0.503;2.113;-13.856;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;17;0;55;NaN;NaN;319.530;318.503;-0.001;0.000;98.684;0.166;-5.901;0.000;-5.040;1.314;-0.431;100.108;0.269;0.000;1.214;0.957;0.000;-4.027;1.214;0.000;-2.103;0.503;2.123;-16.671;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;17;30;55;NaN;NaN;319.035;318.258;-0.001;0.000;98.733;-0.005;-6.066;0.000;-5.284;1.213;-0.431;100.094;0.154;0.000;0.462;0.807;0.000;-1.256;0.462;0.000;-2.099;0.503;2.120;-12.643;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;18;0;55;NaN;NaN;318.836;318.179;-0.001;0.000;98.825;-0.300;-5.780;0.000;-4.824;1.136;-0.431;100.076;0.130;0.000;0.905;0.484;0.000;-2.756;0.905;0.000;-2.454;0.503;2.103;-13.345;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;18;30;55;NaN;NaN;318.352;317.851;-0.001;0.000;98.851;-0.048;-6.370;0.000;-5.821;1.055;-0.431;100.041;0.134;0.000;0.877;0.793;0.000;-2.119;0.877;0.000;-2.603;0.503;2.120;-10.165;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;19;0;55;NaN;NaN;318.266;317.814;-0.001;0.000;98.899;-0.145;-6.112;0.000;-5.514;1.006;-0.432;100.018;0.140;0.000;0.743;0.242;0.000;-0.661;0.743;0.000;-2.308;0.503;2.120;-8.013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;19;30;55;NaN;NaN;318.127;317.911;-0.001;0.000;98.874;0.069;-5.573;0.000;-5.427;1.030;-0.432;100.020;0.241;0.000;1.068;0.317;0.000;-1.956;1.068;0.000;-2.208;0.503;2.103;-11.828;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;20;0;55;NaN;NaN;317.491;317.676;-0.001;0.000;98.718;-0.172;-5.462;0.000;-5.475;0.938;-0.432;100.007;0.245;0.000;0.912;0.878;0.000;-2.508;0.912;0.000;-2.161;0.503;2.110;-11.487;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;20;30;55;NaN;NaN;317.424;317.613;-0.001;0.000;98.728;-0.296;-5.496;0.000;-5.389;0.879;-0.432;100.001;0.423;0.000;1.003;0.238;0.000;-1.791;1.003;0.000;-2.134;0.503;2.110;-13.604;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;21;0;55;NaN;NaN;317.109;317.598;-0.001;0.000;98.659;-0.638;-5.471;0.000;-5.322;0.879;-0.432;99.971;0.271;0.000;0.747;0.511;0.000;-2.385;0.747;0.000;-2.117;0.503;2.110;-13.287;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;21;30;55;NaN;NaN;316.698;317.565;-0.001;0.000;98.358;-1.080;-5.241;0.000;-5.028;0.851;-0.432;99.954;0.241;0.000;0.606;0.351;0.000;-2.625;0.606;0.000;-2.106;0.503;2.107;-13.040;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;22;0;55;NaN;NaN;316.894;317.609;-0.001;0.000;98.177;-0.825;-5.285;0.000;-5.174;0.870;-0.432;99.932;0.132;0.000;0.919;0.736;0.000;-2.146;0.919;0.000;-2.097;0.503;2.103;-12.417;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;22;30;55;NaN;NaN;317.447;317.768;-0.001;0.000;98.149;-0.668;-5.361;0.000;-5.014;0.962;-0.432;99.909;0.124;0.000;0.672;0.476;0.000;-2.554;0.672;0.000;-2.091;0.503;2.107;-11.692;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;23;0;55;NaN;NaN;316.817;317.457;-0.001;0.000;98.424;-0.887;-5.648;0.000;-5.400;0.797;-0.431;99.896;0.243;0.000;1.043;0.939;0.000;-0.912;1.043;0.000;-2.087;0.503;2.110;-10.397;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;24;23;30;55;NaN;NaN;316.830;317.509;-0.001;0.000;98.605;-1.585;-5.701;0.000;-4.795;0.763;-0.431;99.884;0.209;0.000;0.932;0.683;0.000;-2.013;0.932;0.000;-2.083;0.503;2.107;-11.986;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;0;0;56;NaN;NaN;316.338;317.266;-0.001;0.000;98.754;-1.957;-6.082;0.000;-5.053;0.651;-0.431;99.863;0.196;0.000;0.884;0.851;0.000;-1.478;0.884;0.000;-2.457;0.503;2.113;-9.195;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;0;30;56;NaN;NaN;316.576;317.296;-0.001;0.000;98.795;-0.742;-5.416;0.000;-5.394;0.722;-0.431;99.842;0.482;0.000;1.044;1.504;0.000;-1.917;1.044;0.000;-2.570;0.503;2.107;-13.614;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;1;0;56;NaN;NaN;316.965;317.616;-0.001;0.000;98.234;-0.420;-5.111;0.000;-5.341;0.899;-0.431;99.820;0.066;0.000;0.910;0.363;0.000;-1.955;0.910;0.000;-2.291;0.503;2.110;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;1;30;56;NaN;NaN;317.445;317.935;-0.001;0.000;97.543;-0.151;-4.968;0.000;-5.306;1.088;-0.431;99.806;0.086;0.000;0.589;0.365;0.000;-1.774;0.589;0.000;-2.193;0.503;2.107;-9.687;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;2;0;56;NaN;NaN;316.891;317.988;-0.001;0.000;96.521;-1.032;-4.930;0.000;-4.994;1.109;-0.431;99.797;0.142;0.000;0.548;0.895;0.000;-2.573;0.548;0.000;-2.146;0.503;2.103;-10.913;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;2;30;56;NaN;NaN;316.173;317.837;-0.001;0.000;95.877;-1.603;-5.025;0.000;-5.087;1.043;-0.431;99.787;0.421;0.000;1.398;1.237;0.000;-4.173;1.398;0.000;-2.120;0.503;2.117;-13.618;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;3;0;56;NaN;NaN;315.583;317.596;-0.001;0.000;95.928;-2.069;-4.822;0.000;-4.766;0.881;-0.431;99.775;0.218;0.000;0.552;0.562;0.000;-0.709;0.552;0.000;-2.103;0.503;2.103;-9.247;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;3;30;56;NaN;NaN;315.205;317.402;-0.001;0.000;95.803;-2.084;-4.788;0.000;-4.901;0.796;-0.431;99.759;0.201;0.000;1.000;0.733;0.000;-2.140;1.000;0.000;-2.092;0.503;2.110;-8.909;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;4;0;56;NaN;NaN;314.584;317.231;-0.001;0.000;95.858;-3.076;-4.787;0.000;-4.358;0.643;-0.430;99.739;0.172;0.000;0.798;0.544;0.000;-1.086;0.798;0.000;-2.085;0.503;2.110;-5.146;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;4;30;56;NaN;NaN;314.380;317.118;0.014;0.000;95.770;-3.072;-4.809;0.000;-4.475;0.587;-0.430;99.724;0.265;0.000;0.841;0.200;0.000;-0.662;0.841;0.000;-2.079;0.503;2.100;-7.265;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;5;0;56;NaN;NaN;314.872;316.791;0.535;0.000;97.160;-1.679;-4.544;0.000;-4.784;0.451;-0.430;99.709;0.297;0.000;0.869;0.219;0.000;-0.688;0.869;0.000;-2.075;0.503;2.107;-3.392;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;5;30;56;NaN;NaN;314.905;316.664;4.213;0.000;98.290;-2.293;-3.974;0.026;-3.439;0.321;-0.430;99.701;0.240;0.000;0.853;0.362;0.000;-0.232;0.853;0.000;-2.072;0.503;2.107;-4.153;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;6;0;56;NaN;NaN;314.758;316.607;13.436;0.000;98.633;0.533;1.203;11.614;-1.178;0.294;-0.430;99.691;0.134;0.000;1.077;0.199;0.000;-0.073;1.077;0.000;-2.439;0.503;2.103;-4.271;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;6;30;56;NaN;NaN;314.480;316.873;36.607;0.000;98.567;7.755;15.450;54.542;5.302;0.370;-0.429;99.679;0.203;0.000;0.162;0.902;0.000;0.954;0.872;0.710;-2.561;0.503;2.103;-1.103;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;7;0;56;0.449;NaN;310.350;317.521;88.291;0.000;96.856;18.616;45.792;106.543;20.004;0.661;-0.429;99.652;0.451;0.000;-0.336;0.240;0.000;0.033;0.876;1.212;-2.282;0.503;2.107;-0.670;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;7;30;56;0.448;NaN;312.754;318.123;106.799;0.000;94.833;25.488;55.915;156.440;25.058;0.890;-0.429;99.639;0.161;0.000;0.524;0.256;0.000;-0.528;0.878;0.354;-2.184;0.503;2.107;-1.734;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;8;0;56;0.464;NaN;313.497;318.377;120.745;0.000;93.919;29.003;63.178;200.751;29.294;0.944;-0.429;99.635;0.433;0.000;0.754;0.723;0.000;-0.087;0.878;0.124;-2.137;0.503;2.110;-1.745;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;8;30;56;0.463;NaN;313.350;318.511;130.524;0.000;91.852;31.108;67.596;237.822;31.326;1.067;-0.429;99.624;0.288;0.000;1.153;1.994;0.000;1.920;1.153;0.000;-2.111;0.503;2.107;-2.941;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;9;0;56;0.464;NaN;313.079;318.386;127.669;0.000;90.110;29.543;64.994;266.647;30.144;1.060;-0.429;99.637;0.382;0.000;0.641;1.897;0.000;0.516;0.881;0.239;-2.095;0.503;2.107;-1.807;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;9;30;56;0.466;NaN;311.088;319.042;197.149;0.000;88.335;48.842;106.288;286.556;49.492;1.234;-0.429;99.634;0.313;0.000;0.704;1.268;0.000;3.962;0.883;0.178;-2.085;0.503;2.103;-0.353;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;10;0;56;0.463;NaN;303.744;319.917;249.029;0.000;86.365;57.349;136.902;297.121;63.380;1.601;-0.428;99.603;0.120;0.000;0.624;0.916;0.000;2.302;0.887;0.263;-2.078;0.503;2.117;2.226;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;10;30;56;0.457;NaN;274.258;321.166;343.480;0.000;83.917;58.203;193.281;298.125;88.169;2.114;-0.428;99.575;0.193;0.000;0.463;1.307;0.000;5.145;0.893;0.430;-2.072;0.503;2.100;1.982;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;11;0;56;0.454;NaN;260.047;321.132;287.158;0.000;82.750;24.738;156.700;289.546;70.878;2.468;-0.428;99.541;0.161;0.000;0.798;1.193;0.000;0.848;0.897;0.099;-2.068;0.504;2.113;-9.325;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;11;30;56;0.453;NaN;284.781;322.805;353.640;0.000;79.991;70.412;198.370;271.561;89.933;3.007;-0.428;99.518;0.096;0.000;0.560;1.033;0.000;2.508;0.902;0.342;-2.065;0.503;2.113;-6.001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;12;0;56;0.440;NaN;285.174;324.834;455.807;0.000;76.579;109.407;264.989;244.552;115.923;3.623;-0.428;99.494;0.275;0.000;0.548;1.836;0.000;4.968;0.909;0.361;-2.426;0.503;2.113;-4.399;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;12;30;56;0.447;NaN;281.055;323.146;199.469;0.000;76.464;17.072;106.862;209.134;47.700;3.556;-0.427;99.453;0.187;0.000;0.782;0.731;0.000;0.949;0.907;0.125;-2.556;0.504;2.103;-13.075;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;13;0;56;0.440;NaN;309.612;322.503;137.547;0.000;76.405;27.132;71.546;166.229;31.523;3.372;-0.427;99.438;0.138;0.000;0.751;1.221;0.000;1.465;0.906;0.155;-2.276;0.504;2.113;-15.636;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;13;30;56;0.434;NaN;316.286;322.202;111.017;0.000;76.166;27.286;58.060;117.305;24.858;3.237;-0.426;99.408;0.120;0.000;0.695;0.841;0.000;2.461;0.905;0.210;-2.177;0.503;2.107;-10.291;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;14;0;56;NaN;NaN;311.062;321.673;92.528;0.000;76.180;17.655;47.928;65.253;19.662;3.038;-0.426;99.391;0.071;0.000;0.614;1.580;0.000;5.269;0.902;0.289;-2.131;0.503;2.113;-15.440;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;14;30;56;NaN;NaN;322.305;320.991;34.274;0.000;75.737;12.071;14.205;18.567;3.449;2.832;-0.424;99.375;0.082;0.000;0.742;1.010;0.000;3.411;0.898;0.156;-2.106;0.503;2.113;-17.817;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;15;0;56;NaN;NaN;322.290;320.486;14.922;0.000;75.421;7.418;3.799;0.311;-1.815;2.690;-0.423;99.360;0.200;0.000;1.172;1.069;0.000;0.923;1.172;0.000;-2.092;0.503;2.107;-22.230;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;15;30;56;NaN;NaN;316.677;319.761;2.817;0.000;74.039;-2.433;-4.843;0.000;-5.493;2.423;-0.422;99.362;0.783;0.000;1.755;5.612;0.000;1.096;1.755;0.000;-2.082;0.503;2.110;-25.269;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;16;0;56;NaN;NaN;312.112;318.633;0.088;0.000;72.734;-7.074;-6.782;0.000;-6.229;1.854;NaN;99.374;0.359;0.000;1.102;1.631;0.000;11.673;1.102;0.000;-2.076;0.503;2.117;-18.166;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;16;30;56;NaN;NaN;319.741;317.629;0.001;0.000;77.297;-1.303;-8.542;0.000;-5.127;1.262;NaN;99.381;0.326;0.000;1.075;3.229;0.000;8.837;1.075;0.000;-2.072;0.503;2.100;-18.029;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;17;0;56;NaN;NaN;321.995;317.233;-0.001;0.000;78.201;2.404;-7.328;0.000;-4.970;0.962;NaN;99.392;0.195;0.000;0.965;3.104;0.000;9.364;0.965;0.000;-2.069;0.503;2.103;-13.302;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;17;30;56;NaN;NaN;321.128;316.574;-0.001;0.200;84.517;0.192;-7.734;0.000;-3.372;0.515;NaN;99.403;0.174;0.000;0.373;8.088;0.000;-6.058;0.373;0.000;-2.067;0.503;2.113;-0.888;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;18;0;56;NaN;NaN;319.358;316.091;-0.001;0.000;89.418;0.087;-6.625;0.000;-3.444;0.170;NaN;99.404;0.177;0.000;1.096;1.136;0.000;3.217;1.096;0.000;-2.423;0.503;2.107;-8.933;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;18;30;56;NaN;NaN;318.737;315.904;-0.001;0.100;91.066;-0.265;-7.081;0.000;-3.983;0.086;NaN;99.400;0.119;0.000;0.816;0.178;0.000;0.412;0.816;0.000;-2.564;0.503;2.117;-5.285;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;19;0;56;NaN;NaN;318.195;316.093;-0.001;0.200;92.715;-1.321;-7.003;0.000;-3.580;0.105;NaN;99.396;0.161;0.000;1.120;1.557;0.000;3.430;1.120;0.000;-2.283;0.503;2.113;-7.968;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2025;2;25;19;30;56;NaN;NaN;318.992;316.339;-0.001;0.200;94.570;-0.581;-6.414;0.000;-3.180;0.165;NaN;99.382;0.204;0.000;0.959;1.685;0.000;3.211;0.959;0.000;-2.186;0.503;2.107;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
