year;month;day;hour;minute;doy;Prec;P;Tair;U;Ustar;H2O;CO2;Zen;LWin;diffPar;dirPar;diffNir;dirNir;DDsum;X;Tdaily;Tsoil;SWC
2025;6;19;4;0;170;0.100;98338.300;11.354;1.057;0.225;13.208;390.000;1.255;347.380;34.305;0.000;47.373;0.000;314.312;13.693;12.700;9.803;0.611
2025;6;19;4;30;170;0.000;98331.300;11.601;1.065;0.184;13.353;390.000;1.194;353.275;46.174;0.000;63.765;0.000;314.312;13.693;12.700;9.805;0.611
2025;6;19;5;0;170;0.000;98322.300;11.788;1.074;0.272;13.325;390.000;1.131;349.453;57.294;0.000;79.120;0.000;314.312;13.693;12.700;9.808;0.611
2025;6;19;5;30;170;0.000;98329.100;11.921;1.136;0.213;13.359;390.000;1.068;354.791;52.384;0.000;72.339;0.000;314.312;13.693;12.700;9.830;0.611
2025;6;19;6;0;170;0.000;98338.300;12.141;1.178;0.200;13.265;390.000;1.006;359.866;76.868;0.000;106.152;0.000;314.312;13.693;12.700;9.875;0.611
2025;6;19;6;30;170;0.000;98336.600;12.623;1.493;0.316;13.255;390.000;0.944;354.517;103.566;15.183;143.020;20.967;314.312;13.693;12.700;9.872;0.611
2025;6;19;7;0;170;0.000;98314.000;12.959;1.475;0.290;13.143;390.000;0.886;354.437;96.804;0.000;133.681;0.000;314.312;13.693;12.700;9.872;0.611
2025;6;19;7;30;170;0.000;98340.100;13.180;1.419;0.291;13.377;390.000;0.830;351.949;118.860;15.744;164.140;21.742;314.312;13.693;12.700;9.882;0.611
2025;6;19;8;0;170;0.000;98335.800;13.750;1.364;0.311;13.370;390.000;0.780;357.378;122.555;7.419;169.242;10.245;314.312;13.693;12.700;9.890;0.611
2025;6;19;8;30;170;0.000;98321.800;13.258;1.422;0.273;13.045;390.000;0.737;362.785;55.161;0.000;76.175;0.000;314.312;13.693;12.700;9.885;0.611
2025;6;19;9;0;170;0.000;98340.900;12.615;1.286;0.212;12.875;390.000;0.701;360.987;22.605;0.000;31.217;0.000;314.312;13.693;12.700;9.893;0.612
2025;6;19;9;30;170;0.000;98374.900;12.866;1.328;0.258;13.047;390.000;0.676;361.487;57.728;0.000;79.720;0.000;314.312;13.693;12.700;9.883;0.612
2025;6;19;10;0;170;0.000;98385.900;13.400;1.537;0.314;13.168;390.000;0.662;359.873;91.609;0.000;126.508;0.000;314.312;13.693;12.700;9.893;0.612
2025;6;19;10;30;170;0.000;98399.800;13.219;1.536;0.339;13.280;390.000;0.660;358.160;106.099;0.000;146.518;0.000;314.312;13.693;12.700;9.885;0.612
2025;6;19;11;0;170;0.000;98408.900;13.495;1.700;0.382;13.164;390.000;0.670;361.478;113.486;0.000;156.718;0.000;314.312;13.693;12.700;9.888;0.612
2025;6;19;11;30;170;0.000;98409.000;13.879;1.735;0.350;13.073;390.000;0.692;364.596;95.292;0.000;131.594;0.000;314.312;13.693;12.700;9.892;0.612
2025;6;19;12;0;170;0.000;98424.000;14.432;1.797;0.404;13.015;390.000;0.724;358.293;130.669;12.240;180.447;16.902;314.312;13.693;12.700;9.888;0.612
2025;6;19;12;30;170;0.000;98421.500;14.676;2.063;0.422;12.889;390.000;0.765;360.401;127.196;17.591;175.651;24.293;314.312;13.693;12.700;9.895;0.613
2025;6;19;13;0;170;0.000;98399.700;14.721;2.030;0.423;12.675;390.000;0.814;357.620;95.887;0.000;132.416;0.000;314.312;13.693;12.700;9.885;0.612
2025;6;19;13;30;170;0.000;98421.800;14.873;1.876;0.381;12.841;390.000;0.867;355.751;108.848;1.329;150.314;1.835;314.312;13.693;12.700;9.888;0.613
2025;6;19;14;0;170;0.000;98422.400;15.271;1.931;0.415;12.787;390.000;0.925;352.831;105.928;13.623;146.282;18.813;314.312;13.693;12.700;9.883;0.613
2025;6;19;14;30;170;0.000;98421.100;15.280;1.836;0.407;12.746;390.000;0.986;359.100;69.021;0.000;95.314;0.000;314.312;13.693;12.700;9.887;0.613
2025;6;19;15;0;170;0.000;98447.100;15.032;1.684;0.326;12.829;390.000;1.048;360.137;44.142;0.000;60.959;0.000;314.312;13.693;12.700;9.890;0.613
2025;6;19;15;30;170;0.100;98448.800;14.933;1.444;0.290;12.863;390.000;1.111;364.333;30.552;0.000;42.190;0.000;314.312;13.693;12.700;9.878;0.613
2025;6;19;16;0;170;0.000;98500.000;13.623;1.075;0.289;13.897;390.000;1.174;361.127;36.786;0.000;50.800;0.000;314.312;13.693;12.700;9.892;0.613
2025;6;19;16;30;170;0.000;98533.100;13.920;1.192;0.305;14.059;390.000;1.236;360.103;45.462;0.000;62.781;0.000;314.312;13.693;12.700;9.888;0.613
2025;6;19;17;0;170;0.000;98556.500;14.146;1.820;0.392;13.088;390.000;1.296;361.300;27.456;0.000;37.916;0.000;314.312;13.693;12.700;9.895;0.613
2025;6;19;17;30;170;0.000;98595.500;13.656;2.088;0.482;13.243;390.000;1.354;367.903;15.282;0.000;21.103;0.000;314.312;13.693;12.700;9.882;0.613
2025;6;19;18;0;170;0.000;98628.100;13.456;2.065;0.499;13.060;390.000;1.409;369.281;3.107;0.000;4.291;0.000;314.312;13.693;12.700;9.895;0.613
2025;6;19;18;30;170;0.700;98662.900;12.621;2.155;0.445;13.391;390.000;1.460;371.771;-0.516;-0.000;-0.712;-0.000;314.312;13.693;12.700;9.883;0.613
2025;6;19;19;0;170;0.200;98714.800;11.864;1.884;0.415;13.337;390.000;1.507;364.791;-1.038;-0.000;-1.433;-0.000;314.312;13.693;12.700;9.890;0.613
2025;6;19;19;30;170;0.000;98750.900;11.730;1.402;0.284;13.122;390.000;1.549;363.992;-1.326;-0.000;-1.831;-0.000;314.312;13.693;12.700;9.890;0.613
2025;6;19;20;0;170;0.000;98782.100;11.712;1.336;0.310;12.978;390.000;1.585;363.762;-2.714;-0.000;-3.748;-0.000;314.312;13.693;12.700;9.897;0.613
2025;6;19;20;30;170;0.200;98805.700;11.586;1.535;0.379;12.835;390.000;1.615;365.975;-4.156;-0.000;-5.740;-0.000;314.312;13.693;12.700;9.880;0.613
2025;6;19;21;0;170;0.100;98838.700;11.342;1.541;0.344;12.784;390.000;1.638;361.900;-4.041;-0.000;-5.580;-0.000;314.312;13.693;12.700;9.895;0.613
2025;6;19;21;30;170;0.100;98871.600;11.388;1.599;0.382;12.554;390.000;1.654;347.547;-4.468;-0.000;-6.170;-0.000;314.312;13.693;12.700;9.890;0.613
2025;6;19;22;0;170;0.000;98899.800;11.352;1.535;0.311;12.460;390.000;1.663;357.718;-3.905;-0.000;-5.392;-0.000;314.312;13.693;12.700;9.897;0.613
2025;6;19;22;30;170;0.000;98919.900;11.390;1.462;0.314;12.446;390.000;1.664;361.111;-3.173;-0.000;-4.382;-0.000;314.312;13.693;12.700;9.898;0.613
2025;6;19;23;0;170;0.000;98941.200;11.420;1.708;0.377;12.346;390.000;1.658;360.892;-2.779;-0.000;-3.837;-0.000;314.312;13.693;12.700;9.898;0.614
2025;6;19;23;30;170;0.000;98979.500;11.413;1.631;0.324;12.275;390.000;1.644;361.592;-2.647;-0.000;-3.655;-0.000;314.312;13.693;12.700;9.892;0.614
2025;6;20;0;0;171;0.000;99015.900;11.282;1.675;0.377;12.132;390.000;1.623;359.154;-1.941;-0.000;-2.681;-0.000;323.089;13.703;13.777;9.892;0.614
2025;6;20;0;30;171;0.000;99049.100;11.067;1.647;0.325;11.915;390.000;1.595;351.482;-1.162;-0.000;-1.605;-0.000;323.089;13.703;13.777;9.897;0.614
2025;6;20;1;0;171;0.000;99068.400;11.002;1.504;0.308;11.809;390.000;1.561;357.071;-0.176;-0.000;-0.243;-0.000;323.089;13.703;13.777;9.898;0.614
2025;6;20;1;30;171;0.000;99087.500;11.015;1.124;0.240;11.802;390.000;1.521;359.109;1.162;0.000;1.604;0.000;323.089;13.703;13.777;9.897;0.613
2025;6;20;2;0;171;0.000;99112.500;10.779;1.454;0.321;11.770;390.000;1.476;358.309;4.797;0.000;6.624;0.000;323.089;13.703;13.777;9.897;0.614
2025;6;20;2;30;171;0.000;99156.100;10.782;1.416;0.285;11.644;390.000;1.426;358.101;7.325;0.000;10.116;0.000;323.089;13.703;13.777;9.892;0.614
2025;6;20;3;0;171;0.000;99195.600;10.904;1.528;0.267;11.491;390.000;1.372;355.971;18.973;0.000;26.201;0.000;323.089;13.703;13.777;9.897;0.614
2025;6;20;3;30;171;0.000;99238.700;11.331;1.635;0.351;11.440;390.000;1.315;338.928;44.737;16.015;61.780;22.116;323.089;13.703;13.777;9.897;0.614
2025;6;20;4;0;171;0.000;99261.400;11.458;1.921;0.351;11.189;390.000;1.256;341.957;55.061;10.447;76.036;14.426;323.089;13.703;13.777;9.897;0.614
2025;6;20;4;30;171;0.000;99306.400;11.451;1.896;0.339;10.898;390.000;1.194;320.717;65.270;11.761;90.135;16.241;323.089;13.703;13.777;9.895;0.614
2025;6;20;5;0;171;0.000;99384.400;12.349;2.142;0.500;10.891;390.000;1.131;314.340;39.162;156.647;54.081;216.322;323.089;13.703;13.777;9.892;0.614
2025;6;20;5;30;171;0.000;99360.900;12.816;2.207;0.534;10.020;390.000;1.068;289.167;43.282;173.126;59.770;239.079;323.089;13.703;13.777;9.897;0.614
2025;6;20;6;0;171;0.000;99387.200;13.225;2.418;0.549;10.054;390.000;1.006;294.258;50.069;200.274;69.142;276.569;323.089;13.703;13.777;9.895;0.614
2025;6;20;6;30;171;0.000;99416.500;13.732;2.203;0.506;9.685;390.000;0.945;289.732;52.608;210.431;72.649;290.595;323.089;13.703;13.777;9.888;0.614
2025;6;20;7;0;171;0.000;99433.600;14.431;1.967;0.517;9.605;390.000;0.886;291.693;57.150;228.599;78.921;315.684;323.089;13.703;13.777;9.887;0.613
2025;6;20;7;30;171;0.000;99451.600;14.898;1.877;0.453;9.015;390.000;0.830;292.032;61.254;245.016;84.589;338.355;323.089;13.703;13.777;9.895;0.614
2025;6;20;8;0;171;0.000;99463.300;15.514;1.918;0.532;8.564;390.000;0.780;293.793;64.598;258.392;89.207;356.827;323.089;13.703;13.777;9.905;0.614
2025;6;20;8;30;171;0.000;99490.700;15.973;1.996;0.492;8.169;390.000;0.737;295.622;67.211;268.845;92.816;371.263;323.089;13.703;13.777;9.895;0.613
2025;6;20;9;0;171;0.000;99512.800;16.304;2.226;0.497;7.288;390.000;0.701;297.096;69.169;276.676;95.519;382.076;323.089;13.703;13.777;9.893;0.614
2025;6;20;9;30;171;0.000;99527.200;16.997;1.990;0.482;7.931;390.000;0.676;301.251;70.434;281.735;97.266;389.062;323.089;13.703;13.777;9.890;0.613
2025;6;20;10;0;171;0.000;99523.700;17.249;1.431;0.393;8.072;390.000;0.661;308.503;67.009;268.038;92.537;370.148;323.089;13.703;13.777;9.895;0.614
2025;6;20;10;30;171;0.000;99534.900;17.603;1.706;0.406;8.625;390.000;0.659;328.598;66.683;266.731;92.086;368.342;323.089;13.703;13.777;9.898;0.614
2025;6;20;11;0;171;0.000;99522.200;17.225;1.331;0.291;8.785;390.000;0.670;357.688;139.597;33.368;192.777;46.079;323.089;13.703;13.777;9.900;0.613
2025;6;20;11;30;171;0.000;99528.000;17.211;1.125;0.245;9.297;390.000;0.691;361.624;132.240;6.734;182.617;9.299;323.089;13.703;13.777;9.905;0.613
2025;6;20;12;0;171;0.000;99564.800;17.210;1.141;0.278;9.610;390.000;0.724;358.190;129.046;67.980;178.206;93.877;323.089;13.703;13.777;9.918;0.613
2025;6;20;12;30;171;0.000;99538.400;18.373;1.372;0.338;9.905;390.000;0.765;325.343;61.651;246.605;85.137;340.550;323.089;13.703;13.777;9.903;0.613
2025;6;20;13;0;171;0.000;99488.400;17.955;1.216;0.286;10.126;390.000;0.813;347.346;121.807;41.756;168.209;57.663;323.089;13.703;13.777;9.915;0.614
2025;6;20;13;30;171;0.000;99508.900;17.230;0.988;0.221;10.525;390.000;0.867;360.317;88.873;0.000;122.729;0.000;323.089;13.703;13.777;9.905;0.613
2025;6;20;14;0;171;0.000;99514.400;16.953;1.557;0.361;10.189;390.000;0.924;363.847;71.468;0.000;98.694;0.000;323.089;13.703;13.777;9.913;0.613
2025;6;20;14;30;171;0.000;99589.700;16.355;1.027;0.249;11.282;390.000;0.985;344.641;92.343;61.331;127.521;84.695;323.089;13.703;13.777;9.920;0.613
2025;6;20;15;0;171;0.000;99552.700;17.250;1.348;0.302;10.887;390.000;1.047;363.690;88.956;25.189;122.844;34.785;323.089;13.703;13.777;9.912;0.613
2025;6;20;15;30;171;0.000;99590.400;15.685;0.448;0.204;11.380;390.000;1.110;341.486;76.148;3.561;105.156;4.918;323.089;13.703;13.777;9.915;0.613
2025;6;20;16;0;171;0.000;99589.800;16.566;0.896;0.196;11.074;390.000;1.173;343.187;67.824;29.395;93.662;40.593;323.089;13.703;13.777;9.903;0.613
2025;6;20;16;30;171;0.000;99554.400;16.725;1.097;0.256;10.764;390.000;1.235;332.578;58.528;18.256;80.824;25.211;323.089;13.703;13.777;9.923;0.613
2025;6;20;17;0;171;0.000;99562.200;15.739;0.897;0.190;10.875;390.000;1.295;352.415;30.064;0.000;41.517;0.000;323.089;13.703;13.777;9.920;0.613
2025;6;20;17;30;171;0.000;99563.000;15.596;0.979;0.215;11.337;390.000;1.353;346.921;23.859;0.000;32.948;0.000;323.089;13.703;13.777;9.917;0.613
2025;6;20;18;0;171;0.000;99548.100;14.902;0.806;0.168;11.429;390.000;1.408;335.860;17.654;0.000;24.380;0.000;323.089;13.703;13.777;9.925;0.613
2025;6;20;18;30;171;0.000;99555.300;14.296;0.573;0.165;11.634;390.000;1.459;323.784;10.275;0.000;14.189;0.000;323.089;13.703;13.777;9.927;0.613
2025;6;20;19;0;171;0.000;99549.900;13.104;0.111;0.026;11.855;390.000;1.506;324.916;2.964;0.000;4.093;0.000;323.089;13.703;13.777;9.940;0.613
2025;6;20;19;30;171;0.000;99557.700;11.709;0.395;0.119;12.076;390.000;1.548;322.547;0.644;0.000;0.889;0.000;323.089;13.703;13.777;9.943;0.613
2025;6;20;20;0;171;0.000;99569.300;10.766;0.364;0.098;11.867;390.000;1.584;304.219;-2.465;-0.045;-3.404;-0.063;323.089;13.703;13.777;9.938;0.613
2025;6;20;20;30;171;0.000;99615.900;10.056;0.250;0.069;11.706;390.000;1.614;340.799;-2.183;-0.082;-3.015;-0.113;323.089;13.703;13.777;9.940;0.613
2025;6;20;21;0;171;0.000;99609.800;10.206;0.248;0.081;11.843;390.000;1.638;340.694;-2.338;-0.134;-3.229;-0.185;323.089;13.703;13.777;9.943;0.614
2025;6;20;21;30;171;0.000;99606.300;10.171;0.312;0.094;11.747;390.000;1.654;340.021;-2.361;-0.184;-3.261;-0.254;323.089;13.703;13.777;9.942;0.613
2025;6;20;22;0;171;0.000;99587.600;9.979;0.317;0.141;11.545;390.000;1.663;342.726;-2.258;-0.224;-3.118;-0.309;323.089;13.703;13.777;9.947;0.613
2025;6;20;22;30;171;0.000;99592.600;9.701;0.221;0.088;11.360;390.000;1.664;339.244;-2.281;-0.277;-3.150;-0.383;323.089;13.703;13.777;9.950;0.613
2025;6;20;23;0;171;0.000;99586.300;9.325;0.227;0.072;10.932;390.000;1.658;336.935;-2.227;-0.322;-3.075;-0.445;323.089;13.703;13.777;9.950;0.613
2025;6;20;23;30;171;0.000;99567.900;8.831;0.351;0.036;10.490;390.000;1.644;322.106;-2.313;-0.390;-3.194;-0.539;323.089;13.703;13.777;9.950;0.613
2025;6;21;0;0;172;0.000;99530.400;7.754;0.380;0.021;9.749;390.000;1.623;285.894;-2.366;-0.459;-3.267;-0.634;327.933;13.221;9.844;9.952;0.613
2025;6;21;0;30;172;0.000;99523.100;6.383;0.392;0.026;9.108;390.000;1.595;273.077;-1.229;-0.271;-1.698;-0.374;327.933;13.221;9.844;9.952;0.613
2025;6;21;1;0;172;0.000;99513.300;5.368;0.406;0.020;8.646;390.000;1.561;270.035;1.727;0.428;2.385;0.591;327.933;13.221;9.844;9.950;0.613
2025;6;21;1;30;172;0.000;99491.400;4.755;0.326;0.050;8.358;390.000;1.521;269.671;8.560;0.516;11.820;0.713;327.933;13.221;9.844;9.950;0.613
2025;6;21;2;0;172;0.000;99470.800;4.865;0.326;0.028;8.503;390.000;1.476;273.328;16.556;1.660;22.863;2.293;327.933;13.221;9.844;9.952;0.613
2025;6;21;2;30;172;0.000;99466.000;5.342;0.347;0.015;8.760;390.000;1.426;278.396;23.702;17.262;32.731;23.838;327.933;13.221;9.844;9.952;0.613
2025;6;21;3;0;172;0.000;99473.100;7.733;0.268;0.045;9.726;390.000;1.372;296.906;17.563;57.298;24.254;79.125;327.933;13.221;9.844;9.952;0.613
2025;6;21;3;30;172;0.000;99418.800;9.296;0.223;0.068;10.756;390.000;1.315;312.042;44.137;19.738;60.952;27.258;327.933;13.221;9.844;9.950;0.613
2025;6;21;4;0;172;0.000;99381.100;10.701;0.076;0.094;9.983;390.000;1.256;324.033;54.407;6.536;75.133;9.026;327.933;13.221;9.844;9.950;0.613
2025;6;21;4;30;172;0.000;99345.900;11.453;0.192;0.069;10.232;390.000;1.194;330.903;62.062;1.150;85.705;1.588;327.933;13.221;9.844;9.950;0.613
2025;6;21;5;0;172;0.000;99304.100;11.802;0.182;0.055;10.076;390.000;1.132;338.672;57.579;0.000;79.513;0.000;327.933;13.221;9.844;9.948;0.613
2025;6;21;5;30;172;0.000;99278.400;11.798;0.638;0.182;10.092;390.000;1.069;347.301;58.529;0.000;80.826;0.000;327.933;13.221;9.844;9.950;0.613
2025;6;21;6;0;172;0.000;99263.000;11.783;0.672;0.157;10.120;390.000;1.006;351.784;41.319;0.000;57.059;0.000;327.933;13.221;9.844;9.948;0.613
2025;6;21;6;30;172;0.000;99257.500;12.011;0.994;0.170;10.158;390.000;0.945;347.621;78.297;0.000;108.125;0.000;327.933;13.221;9.844;9.945;0.613
2025;6;21;7;0;172;0.000;99221.000;12.173;0.555;0.160;10.805;390.000;0.886;355.728;55.496;0.000;76.637;0.000;327.933;13.221;9.844;9.943;0.613
2025;6;21;7;30;172;0.000;99188.900;11.701;0.727;0.165;11.380;390.000;0.831;354.785;61.135;0.000;84.424;0.000;327.933;13.221;9.844;9.947;0.613
2025;6;21;8;0;172;0.200;99165.800;11.432;0.634;0.165;11.918;390.000;0.780;356.947;48.634;0.000;67.162;0.000;327.933;13.221;9.844;9.938;0.613
2025;6;21;8;30;172;0.200;99139.900;11.707;0.694;0.215;12.530;390.000;0.737;358.977;70.285;0.000;97.060;0.000;327.933;13.221;9.844;9.933;0.613
2025;6;21;9;0;172;0.700;99099.700;11.625;1.022;0.241;12.669;390.000;0.701;364.135;51.262;0.000;70.790;0.000;327.933;13.221;9.844;9.937;0.614
2025;6;21;9;30;172;1.200;99068.000;11.239;0.845;0.195;12.792;390.000;0.676;364.405;32.857;0.000;45.374;0.000;327.933;13.221;9.844;9.932;0.613
2025;6;21;10;0;172;1.200;99030.200;11.007;1.155;0.288;12.504;390.000;0.661;366.048;30.802;0.000;42.537;0.000;327.933;13.221;9.844;9.922;0.613
2025;6;21;10;30;172;1.400;98995.200;10.749;1.284;0.283;12.402;390.000;0.659;367.654;30.438;0.000;42.033;0.000;327.933;13.221;9.844;9.915;0.613
2025;6;21;11;0;172;0.600;98953.500;10.247;1.497;0.349;11.894;390.000;0.669;365.506;17.698;0.000;24.440;0.000;327.933;13.221;9.844;9.915;0.614
2025;6;21;11;30;172;0.000;98932.300;10.274;0.958;0.249;12.077;390.000;0.691;359.204;18.080;0.000;24.968;0.000;327.933;13.221;9.844;9.912;0.613
2025;6;21;12;0;172;0.000;98893.100;10.609;1.137;0.253;12.333;390.000;0.723;359.862;24.174;0.000;33.384;0.000;327.933;13.221;9.844;9.923;0.613
2025;6;21;12;30;172;0.000;98865.400;10.825;1.201;0.250;12.493;390.000;0.764;360.751;20.710;0.000;28.599;0.000;327.933;13.221;9.844;9.912;0.613
2025;6;21;13;0;172;0.400;98824.700;10.927;1.368;0.311;12.531;390.000;0.812;365.722;25.836;0.000;35.679;0.000;327.933;13.221;9.844;9.917;0.614
2025;6;21;13;30;172;1.400;98814.500;10.664;0.428;0.215;12.486;390.000;0.866;367.415;10.053;0.000;13.883;0.000;327.933;13.221;9.844;9.927;0.613
2025;6;21;14;0;172;2.500;98816.500;10.536;0.559;0.226;12.523;390.000;0.924;368.043;21.352;0.000;29.486;0.000;327.933;13.221;9.844;9.927;0.614
2025;6;21;14;30;172;0.600;98810.800;10.618;0.336;0.123;12.586;390.000;0.984;359.116;22.236;0.000;30.707;0.000;327.933;13.221;9.844;9.952;0.614
2025;6;21;15;0;172;0.600;98806.900;10.468;0.232;0.169;12.408;390.000;1.047;355.408;9.841;0.000;13.590;0.000;327.933;13.221;9.844;9.963;0.614
2025;6;21;15;30;172;1.600;98792.500;10.210;0.489;0.172;12.215;390.000;1.110;357.495;12.299;0.000;16.984;0.000;327.933;13.221;9.844;9.962;0.614
2025;6;21;16;0;172;0.100;98791.400;10.101;0.610;0.178;11.955;390.000;1.173;347.643;20.983;0.000;28.976;0.000;327.933;13.221;9.844;9.970;0.614
2025;6;21;16;30;172;0.100;98800.400;10.149;0.682;0.207;12.034;390.000;1.234;348.155;14.911;0.000;20.591;0.000;327.933;13.221;9.844;9.982;0.615
2025;6;21;17;0;172;0.800;98803.600;9.950;0.646;0.114;11.942;390.000;1.295;353.786;3.525;0.000;4.868;0.000;327.933;13.221;9.844;9.988;0.616
2025;6;21;17;30;172;0.400;98817.500;9.864;0.852;0.182;11.990;390.000;1.353;359.384;3.782;0.000;5.223;0.000;327.933;13.221;9.844;9.985;0.616
2025;6;21;18;0;172;0.700;98851.900;9.962;0.832;0.247;12.039;390.000;1.408;362.509;4.039;0.000;5.577;0.000;327.933;13.221;9.844;9.985;0.617
2025;6;21;18;30;172;1.000;98900.700;9.887;0.821;0.294;11.967;390.000;1.459;361.362;6.288;0.000;8.684;0.000;327.933;13.221;9.844;9.987;0.618
2025;6;21;19;0;172;0.500;98947.800;9.836;1.237;0.317;11.890;390.000;1.506;358.750;7.795;0.000;10.765;0.000;327.933;13.221;9.844;9.975;0.618
2025;6;21;19;30;172;0.100;98987.600;9.632;1.360;0.279;11.697;390.000;1.548;351.639;-0.476;-0.000;-0.658;-0.000;327.933;13.221;9.844;9.965;0.619
2025;6;21;20;0;172;0.000;99029.500;9.607;1.237;0.336;11.724;390.000;1.584;356.479;-3.492;-0.000;-4.822;-0.000;327.933;13.221;9.844;9.973;0.619
2025;6;21;20;30;172;0.000;99058.900;9.789;1.369;0.387;11.768;390.000;1.614;351.709;-3.989;-0.000;-5.509;-0.000;327.933;13.221;9.844;9.960;0.619
2025;6;21;21;0;172;0.000;99092.600;9.583;1.481;0.343;11.543;390.000;1.637;330.627;-4.108;-0.000;-5.673;-0.000;327.933;13.221;9.844;9.950;0.620
2025;6;21;21;30;172;0.000;99127.000;9.204;1.172;0.236;11.267;390.000;1.654;303.478;-4.710;-0.000;-6.505;-0.000;327.933;13.221;9.844;9.950;0.620
2025;6;21;22;0;172;0.000;99178.000;8.915;1.505;0.343;11.001;390.000;1.663;306.344;-4.477;-0.000;-6.183;-0.000;327.933;13.221;9.844;9.943;0.620
2025;6;21;22;30;172;0.000;99227.500;9.122;1.450;0.339;11.082;390.000;1.664;340.378;-3.422;-0.000;-4.726;-0.000;327.933;13.221;9.844;9.937;0.620
2025;6;21;23;0;172;0.000;99256.400;9.414;1.551;0.363;11.102;390.000;1.658;343.186;-3.080;-0.000;-4.253;-0.000;327.933;13.221;9.844;9.922;0.620
2025;6;21;23;30;172;0.000;99283.200;9.458;1.397;0.285;11.024;390.000;1.644;344.986;-2.532;-0.000;-3.497;-0.000;327.933;13.221;9.844;9.915;0.620
2025;6;22;0;0;173;0.000;99312.200;9.498;1.188;0.243;11.065;390.000;1.623;345.138;-1.983;-0.000;-2.739;-0.000;335.414;13.128;12.481;9.912;0.620
2025;6;22;0;30;173;0.000;99341.200;9.518;1.098;0.218;11.213;390.000;1.595;344.446;-1.460;-0.000;-2.016;-0.000;335.414;13.128;12.481;9.905;0.620
2025;6;22;1;0;173;0.000;99368.100;9.591;1.050;0.200;11.311;390.000;1.561;342.258;-0.158;-0.000;-0.219;-0.000;335.414;13.128;12.481;9.900;0.620
2025;6;22;1;30;173;0.000;99387.200;9.665;1.143;0.262;11.360;390.000;1.521;335.204;4.504;0.000;6.220;0.000;335.414;13.128;12.481;9.893;0.620
2025;6;22;2;0;173;0.000;99414.100;9.759;1.169;0.247;11.381;390.000;1.476;342.197;7.892;0.000;10.898;0.000;335.414;13.128;12.481;9.867;0.620
2025;6;22;2;30;173;0.000;99436.700;9.846;1.073;0.223;11.409;390.000;1.426;314.726;22.081;0.000;30.493;0.000;335.414;13.128;12.481;9.863;0.620
2025;6;22;3;0;173;0.000;99467.300;9.742;0.936;0.197;11.364;390.000;1.373;294.434;33.483;1.107;46.239;1.529;335.414;13.128;12.481;9.840;0.620
2025;6;22;3;30;173;0.000;99513.000;10.271;1.157;0.224;11.621;390.000;1.316;298.369;44.881;12.573;61.978;17.362;335.414;13.128;12.481;9.820;0.620
2025;6;22;4;0;173;0.000;99553.800;10.822;1.169;0.211;11.819;390.000;1.256;309.774;53.326;27.795;73.640;38.384;335.414;13.128;12.481;9.838;0.620
2025;6;22;4;30;173;0.000;99574.400;11.330;1.265;0.293;11.975;390.000;1.195;310.602;63.581;31.637;87.802;43.689;335.414;13.128;12.481;9.822;0.620
2025;6;22;5;0;173;0.000;99585.200;11.794;1.366;0.291;12.148;390.000;1.132;332.320;75.533;21.822;104.307;30.136;335.414;13.128;12.481;9.817;0.620
2025;6;22;5;30;173;0.000;99634.400;12.033;1.430;0.296;12.076;390.000;1.069;334.422;81.062;50.593;111.943;69.866;335.414;13.128;12.481;9.833;0.620
2025;6;22;6;0;173;0.000;99670.900;13.208;1.581;0.348;12.176;390.000;1.006;295.103;45.699;182.797;63.109;252.434;335.414;13.128;12.481;9.843;0.621
2025;6;22;6;30;173;0.000;99667.800;13.927;1.588;0.361;12.000;390.000;0.945;295.725;51.420;205.680;71.009;284.034;335.414;13.128;12.481;9.843;0.621
2025;6;22;7;0;173;0.000;99672.900;14.717;1.671;0.389;11.597;390.000;0.886;302.258;56.977;227.910;78.683;314.733;335.414;13.128;12.481;9.830;0.621
2025;6;22;7;30;173;0.000;99661.500;14.648;1.740;0.393;10.885;390.000;0.831;304.768;67.999;180.741;93.904;249.595;335.414;13.128;12.481;9.827;0.621
2025;6;22;8;0;173;0.000;99711.300;15.705;1.459;0.333;10.452;390.000;0.781;318.128;67.057;268.229;92.603;370.411;335.414;13.128;12.481;9.812;0.621
2025;6;22;8;30;173;0.000;99652.300;15.934;1.326;0.335;9.748;390.000;0.737;329.539;98.093;150.011;135.461;207.158;335.414;13.128;12.481;9.808;0.620
2025;6;22;9;0;173;0.000;99701.500;15.180;1.660;0.431;9.017;390.000;0.701;326.716;117.278;115.724;161.955;159.810;335.414;13.128;12.481;9.808;0.621
2025;6;22;9;30;173;0.000;99726.300;15.830;1.694;0.342;8.217;390.000;0.676;340.356;84.347;198.026;116.479;273.465;335.414;13.128;12.481;9.805;0.621
2025;6;22;10;0;173;0.000;99732.700;15.764;1.666;0.382;8.439;390.000;0.661;323.212;74.621;221.165;103.047;305.419;335.414;13.128;12.481;9.800;0.621
2025;6;22;10;30;173;0.000;99732.000;16.866;0.963;0.286;8.173;390.000;0.659;307.565;69.880;279.519;96.501;386.002;335.414;13.128;12.481;9.800;0.621
2025;6;22;11;0;173;0.000;99730.800;17.265;1.458;0.305;8.084;390.000;0.669;308.102;67.577;270.309;93.321;373.284;335.414;13.128;12.481;9.793;0.621
2025;6;22;11;30;173;0.000;99714.600;17.320;0.879;0.274;8.111;390.000;0.691;314.465;72.080;217.519;99.539;300.383;335.414;13.128;12.481;9.795;0.620
