year;month;day;hour;minute;doy;Prec;P;Tair;U;Ustar;H2O;CO2;RH;Zen;LWin;diffPar;dirPar;diffNir;dirNir;DDsum;X;Tdaily;Tsoil;SWC
2016;12;10;3;0;345;1.200;100870.000;8.890;5.520;0.698;10.432;390.000;92.396;2.365;358.600;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.800;22.100
2016;12;10;3;30;345;0.800;100858.000;9.040;5.750;0.697;10.539;390.000;92.395;2.298;359.300;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.800;22.300
2016;12;10;4;0;345;0.400;100841.000;9.200;5.860;0.696;10.644;390.000;92.296;2.228;360.000;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.800;22.300
2016;12;10;4;30;345;0.400;100812.000;9.240;5.740;0.694;10.687;390.000;92.394;2.155;359.700;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.800;22.200
2016;12;10;5;0;345;0.400;100795.000;9.200;5.420;0.693;10.672;390.000;92.493;2.082;358.900;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.800;22.100
2016;12;10;5;30;345;0.000;100775.000;9.280;5.580;0.691;10.743;390.000;92.594;2.008;359.200;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.900;22.000
2016;12;10;6;0;345;0.000;100750.000;9.250;5.750;0.690;10.735;390.000;92.690;1.934;359.000;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.900;21.900
2016;12;10;6;30;345;0.000;100731.000;9.210;5.420;0.689;10.720;390.000;92.791;1.862;359.300;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.900;21.800
2016;12;10;7;0;345;0.400;100727.000;9.210;5.250;0.687;10.710;390.000;92.696;1.792;359.600;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.900;21.700
2016;12;10;7;30;345;0.400;100731.000;9.070;5.970;0.686;10.609;390.000;92.696;1.725;358.400;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.900;21.600
2016;12;10;8;0;345;1.000;100734.000;8.890;5.430;0.684;10.491;390.000;92.791;1.661;355.700;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.900;21.600
2016;12;10;8;30;345;0.800;100757.000;8.760;5.180;0.683;10.409;390.000;92.896;1.602;353.500;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;8.000;21.900
2016;12;10;9;0;345;0.600;100756.000;8.690;5.270;0.681;10.360;390.000;92.898;1.548;351.500;0.040;0.000;0.060;0.000;1815.496;5.231;8.526;8.000;22.100
2016;12;10;9;30;345;0.200;100762.000;8.690;5.750;0.680;10.359;390.000;92.898;1.499;350.100;0.760;0.000;1.140;0.000;1815.496;5.231;8.526;8.000;22.100
2016;12;10;10;0;345;0.000;100786.000;8.690;5.650;0.679;10.368;390.000;92.996;1.458;341.300;4.640;0.000;6.960;0.000;1815.496;5.231;8.526;8.000;22.100
2016;12;10;10;30;345;0.000;100805.000;8.730;5.650;0.677;10.405;390.000;93.095;1.423;354.000;6.360;0.000;9.540;0.000;1815.496;5.231;8.526;8.000;21.900
2016;12;10;11;0;345;0.000;100815.000;8.760;5.650;0.676;10.436;390.000;93.197;1.396;355.100;9.240;0.000;13.860;0.000;1815.496;5.231;8.526;8.000;21.800
2016;12;10;11;30;345;0.000;100831.000;8.830;5.650;0.674;10.484;390.000;93.194;1.378;355.200;10.120;0.000;15.180;0.000;1815.496;5.231;8.526;8.000;21.700
2016;12;10;12;0;345;0.000;100803.000;9.080;5.650;0.673;10.665;390.000;93.195;1.369;355.900;11.960;0.000;17.940;0.000;1815.496;5.231;8.526;8.000;21.600
2016;12;10;12;30;345;0.000;100808.000;9.250;5.650;0.672;10.776;390.000;93.093;1.369;355.700;13.520;0.000;20.280;0.000;1815.496;5.231;8.526;8.000;21.500
2016;12;10;13;0;345;0.000;100814.000;9.320;5.650;0.670;10.826;390.000;93.091;1.378;355.900;14.280;0.000;21.420;0.000;1815.496;5.231;8.526;8.000;21.400
2016;12;10;13;30;345;0.000;100833.000;9.360;5.650;0.669;10.841;390.000;92.991;1.396;354.000;16.760;0.000;25.140;0.000;1815.496;5.231;8.526;8.000;21.300
2016;12;10;14;0;345;0.000;100824.000;9.380;5.650;0.667;10.799;390.000;92.490;1.422;316.200;25.697;1.303;38.545;1.955;1815.496;5.231;8.526;8.000;21.300
2016;12;10;14;30;345;0.000;100831.000;9.250;5.650;0.666;10.681;390.000;92.296;1.456;300.100;19.843;1.117;29.764;1.676;1815.496;5.231;8.526;8.100;21.200
2016;12;10;15;0;345;0.000;100815.000;9.150;5.650;0.664;10.531;390.000;91.597;1.498;282.600;13.025;4.295;19.538;6.442;1815.496;5.231;8.526;8.100;21.100
2016;12;10;15;30;345;0.000;100823.000;8.840;5.650;0.663;10.458;390.000;92.890;1.546;318.900;1.928;7.712;2.892;11.568;1815.496;5.231;8.526;8.100;21.100
2016;12;10;16;0;345;0.000;100815.000;8.830;5.650;0.662;10.441;390.000;92.797;1.600;341.800;0.579;2.021;0.869;3.031;1815.496;5.231;8.526;8.100;21.000
2016;12;10;16;30;345;0.000;100826.000;8.720;5.650;0.660;10.339;390.000;92.592;1.660;337.000;0.128;0.392;0.192;0.588;1815.496;5.231;8.526;8.100;21.000
2016;12;10;17;0;345;0.000;100849.000;8.600;5.650;0.659;10.254;390.000;92.595;1.723;339.500;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;8.000;20.900
2016;12;10;17;30;345;0.000;100851.000;8.510;5.650;0.657;10.147;390.000;92.189;1.790;334.300;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;8.000;20.900
2016;12;10;18;0;345;0.000;100849.000;8.250;5.650;0.656;9.948;390.000;91.995;1.860;296.400;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;8.000;20.800
2016;12;10;18;30;345;0.000;100863.000;7.710;5.650;0.655;9.671;390.000;92.789;1.932;269.400;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;8.000;20.800
2016;12;10;19;0;345;0.000;100860.000;7.450;4.670;0.653;9.542;390.000;93.193;2.006;273.900;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;8.000;20.800
2016;12;10;19;30;345;0.000;100842.000;7.310;4.690;0.652;9.463;390.000;93.294;2.080;282.000;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.900;20.700
2016;12;10;20;0;345;0.000;100851.000;7.170;4.710;0.650;9.383;390.000;93.397;2.154;276.100;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.900;20.700
2016;12;10;20;30;345;0.000;100859.000;7.300;4.730;0.649;9.466;390.000;93.397;2.226;321.900;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.800;20.600
2016;12;10;21;0;345;0.000;100844.000;7.470;4.750;0.647;9.537;390.000;92.999;2.297;307.900;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.800;20.600
2016;12;10;21;30;345;0.000;100818.000;7.330;3.540;0.646;9.459;390.000;93.098;2.364;314.600;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.800;20.600
2016;12;10;22;0;345;0.000;100815.000;7.190;3.820;0.725;9.399;390.000;93.396;2.425;335.200;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.700;20.600
2016;12;10;22;30;345;0.000;100787.000;7.110;4.170;0.599;9.350;390.000;93.399;2.479;340.400;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.700;20.500
2016;12;10;23;0;345;0.000;100774.000;7.000;3.970;0.650;9.291;390.000;93.499;2.523;339.000;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.700;20.500
2016;12;10;23;30;345;0.000;100748.000;6.990;4.090;0.714;9.287;390.000;93.495;2.554;337.900;0.000;0.000;0.000;0.000;1815.496;5.231;8.526;7.600;20.500
2016;12;11;0;0;346;0.000;100742.000;7.060;4.210;0.778;9.322;390.000;93.397;2.571;340.000;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.500
2016;12;11;0;30;346;0.000;100722.000;7.220;4.040;0.624;9.396;390.000;93.095;2.572;333.900;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.400
2016;12;11;1;0;346;0.000;100695.000;7.110;3.810;0.651;9.359;390.000;93.399;2.556;331.400;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.400
2016;12;11;1;30;346;0.000;100649.000;6.990;3.460;0.547;9.286;390.000;93.395;2.525;328.800;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.400
2016;12;11;2;0;346;0.000;100610.000;6.950;3.230;0.568;9.274;390.000;93.497;2.482;324.600;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.400
2016;12;11;2;30;346;0.000;100567.000;6.980;2.860;0.392;9.297;390.000;93.490;2.428;340.500;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.400
2016;12;11;3;0;346;0.000;100531.000;6.850;2.640;0.431;9.208;390.000;93.392;2.367;333.600;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.300
2016;12;11;3;30;346;0.000;100499.000;6.700;2.790;0.450;9.106;390.000;93.292;2.301;322.800;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.300
2016;12;11;4;0;346;0.000;100421.000;6.710;2.630;0.513;8.983;390.000;91.891;2.230;324.500;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.300
2016;12;11;4;30;346;0.000;100367.000;6.810;2.510;0.341;8.676;390.000;88.092;2.158;324.900;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.300
2016;12;11;5;0;346;0.000;100333.000;6.780;2.610;0.380;8.503;390.000;86.486;2.084;326.000;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.300
2016;12;11;5;30;346;0.000;100297.000;6.610;3.050;0.420;8.504;390.000;87.486;2.010;328.000;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.200
2016;12;11;6;0;346;0.000;100273.000;6.550;2.970;0.483;8.491;390.000;87.692;1.936;330.600;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.600;20.200
2016;12;11;6;30;346;0.000;100233.000;6.100;2.900;0.385;8.574;390.000;91.299;1.864;330.800;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.500;20.200
2016;12;11;7;0;346;0.000;100210.000;5.830;3.070;0.401;8.564;390.000;92.899;1.794;334.800;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.500;20.200
2016;12;11;7;30;346;0.000;100174.000;5.590;3.630;0.529;8.471;390.000;93.396;1.727;329.700;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.500;20.200
2016;12;11;8;0;346;0.000;100154.000;5.640;4.410;0.567;8.402;390.000;92.290;1.664;302.500;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.500;20.200
2016;12;11;8;30;346;0.000;100153.000;5.580;3.960;0.604;8.358;390.000;92.191;1.604;311.100;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.500;20.200
2016;12;11;9;0;346;0.000;100145.000;5.590;4.100;0.760;8.465;390.000;93.297;1.550;334.800;0.144;0.000;0.217;0.000;1816.853;5.372;6.357;7.400;20.200
2016;12;11;9;30;346;0.000;100150.000;5.850;4.780;0.690;8.627;390.000;93.395;1.501;336.900;0.800;0.000;1.200;0.000;1816.853;5.372;6.357;7.400;20.200
2016;12;11;10;0;346;0.200;100142.000;6.080;4.883;0.698;8.776;390.000;93.500;1.460;332.900;3.080;0.000;4.620;0.000;1816.853;5.372;6.357;7.400;20.100
2016;12;11;10;30;346;0.000;100152.000;6.250;4.985;0.706;8.878;390.000;93.491;1.425;341.000;9.560;0.000;14.340;0.000;1816.853;5.372;6.357;7.400;20.100
2016;12;11;11;0;346;0.000;100160.000;6.550;5.088;0.714;9.063;390.000;93.491;1.398;340.900;12.360;0.000;18.540;0.000;1816.853;5.372;6.357;7.400;20.100
2016;12;11;11;30;346;0.000;100164.000;6.770;5.190;0.723;9.181;390.000;93.294;1.380;334.700;20.920;0.000;31.380;0.000;1816.853;5.372;6.357;7.400;20.100
2016;12;11;12;0;346;0.000;100166.000;6.840;5.118;0.731;9.225;390.000;93.296;1.371;342.400;24.280;0.000;36.420;0.000;1816.853;5.372;6.357;7.400;20.100
2016;12;11;12;30;346;0.000;100173.000;6.920;5.046;0.739;9.275;390.000;93.293;1.370;342.800;19.080;0.000;28.620;0.000;1816.853;5.372;6.357;7.400;20.100
2016;12;11;13;0;346;0.000;100190.000;6.940;4.973;0.747;9.276;390.000;93.192;1.379;342.200;16.200;0.000;24.300;0.000;1816.853;5.372;6.357;7.500;20.100
2016;12;11;13;30;346;0.000;100211.000;6.900;4.901;0.755;9.239;390.000;93.092;1.397;339.800;10.560;0.000;15.840;0.000;1816.853;5.372;6.357;7.500;20.100
2016;12;11;14;0;346;0.000;100224.000;7.110;4.829;0.763;9.201;390.000;91.397;1.423;300.500;26.475;6.085;39.712;9.128;1816.853;5.372;6.357;7.500;20.100
2016;12;11;14;30;346;0.000;100229.000;7.390;4.757;0.772;9.080;390.000;88.488;1.457;287.300;9.800;39.200;14.700;58.800;1816.853;5.372;6.357;7.600;20.100
2016;12;11;15;0;346;0.000;100249.000;7.090;4.684;0.780;9.095;390.000;90.492;1.499;288.800;11.291;10.669;16.937;16.003;1816.853;5.372;6.357;7.600;20.100
2016;12;11;15;30;346;0.000;100263.000;6.700;4.612;0.788;8.854;390.000;90.489;1.547;258.900;2.880;11.520;4.320;17.280;1816.853;5.372;6.357;7.600;20.100
2016;12;11;16;0;346;0.000;100291.000;6.370;4.540;0.796;8.605;390.000;89.989;1.601;255.800;1.426;4.974;2.139;7.461;1816.853;5.372;6.357;7.600;20.100
2016;12;11;16;30;346;0.000;100318.000;6.000;4.660;0.788;8.526;390.000;91.495;1.660;254.600;0.079;0.241;0.118;0.362;1816.853;5.372;6.357;7.600;20.100
2016;12;11;17;0;346;0.000;100338.000;5.770;4.680;0.779;8.481;390.000;92.500;1.723;254.200;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.500;20.000
2016;12;11;17;30;346;0.000;100360.000;5.620;4.275;0.771;8.410;390.000;92.696;1.790;254.200;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.500;20.000
2016;12;11;18;0;346;0.000;100369.000;5.500;3.870;0.762;8.348;390.000;92.790;1.860;254.800;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.400;20.000
2016;12;11;18;30;346;0.000;100390.000;5.420;3.450;0.569;8.318;390.000;92.995;1.932;257.500;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.400;20.000
2016;12;11;19;0;346;0.000;100408.000;5.390;3.210;0.637;8.317;390.000;93.192;2.006;299.100;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.300;20.000
2016;12;11;19;30;346;0.000;100429.000;5.700;2.910;0.472;8.469;390.000;92.900;2.080;331.600;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.200;20.000
2016;12;11;20;0;346;0.000;100447.000;5.960;2.770;0.538;8.602;390.000;92.695;2.154;338.800;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.200;20.000
2016;12;11;20;30;346;0.000;100448.000;6.010;2.840;0.511;8.688;390.000;93.297;2.226;335.100;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.200;20.000
2016;12;11;21;0;346;0.000;100482.000;6.100;2.610;0.542;8.748;390.000;93.392;2.297;341.400;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.200;19.900
2016;12;11;21;30;346;0.000;100504.000;6.120;2.760;0.398;8.758;390.000;93.390;2.364;337.900;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.100;19.900
2016;12;11;22;0;346;0.000;100531.000;6.040;3.570;0.433;8.699;390.000;93.300;2.425;337.000;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.200;19.900
2016;12;11;22;30;346;0.000;100565.000;5.980;4.020;0.478;8.660;390.000;93.294;2.479;334.100;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.200;19.900
2016;12;11;23;0;346;0.000;100596.000;6.070;4.070;0.598;8.721;390.000;93.399;2.524;332.500;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.200;19.900
2016;12;11;23;30;346;0.000;100647.000;6.050;3.993;0.646;8.629;390.000;92.591;2.556;333.000;0.000;0.000;0.000;0.000;1816.853;5.372;6.357;7.200;19.900
2016;12;12;0;0;347;0.000;100714.000;5.820;3.915;0.695;8.314;390.000;90.695;2.573;335.800;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.200;19.900
2016;12;12;0;30;347;0.000;100773.000;5.560;3.837;0.744;8.089;390.000;89.898;2.573;334.500;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.200;19.900
2016;12;12;1;0;347;0.000;100838.000;4.910;3.760;0.792;7.786;390.000;90.596;2.558;332.200;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.200;19.900
2016;12;12;1;30;347;0.000;100892.000;4.180;3.810;0.712;7.476;390.000;91.596;2.527;329.600;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.200;19.900
2016;12;12;2;0;347;0.000;100950.000;4.000;3.860;0.632;7.394;390.000;91.797;2.484;329.300;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.200;19.900
2016;12;12;2;30;347;0.000;101030.000;3.690;4.320;0.696;7.292;390.000;92.597;2.430;328.600;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.200;19.900
2016;12;12;3;0;347;0.000;101087.000;3.530;3.630;0.708;7.198;390.000;92.500;2.369;327.700;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.200;19.900
2016;12;12;3;30;347;0.000;101144.000;3.220;3.450;0.766;7.107;390.000;93.399;2.303;326.600;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.200;19.900
2016;12;12;4;0;347;0.000;101198.000;3.020;3.400;0.709;6.890;390.000;91.895;2.232;323.000;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.100;19.900
2016;12;12;4;30;347;0.000;101224.000;2.810;2.870;0.668;6.742;390.000;91.292;2.160;316.700;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.100;19.800
2016;12;12;5;0;347;0.000;101271.000;2.830;5.300;0.656;6.816;390.000;92.199;2.086;320.200;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.100;19.800
2016;12;12;5;30;347;0.000;101360.000;1.910;4.570;0.643;6.475;390.000;93.596;2.012;322.200;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.100;19.800
2016;12;12;6;0;347;0.000;101456.000;1.160;3.700;0.631;6.156;390.000;93.995;1.939;317.900;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.000;19.800
2016;12;12;6;30;347;0.000;101532.000;1.040;4.060;0.569;6.092;390.000;93.897;1.866;313.500;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.000;19.800
2016;12;12;7;0;347;0.000;101605.000;0.970;3.330;0.610;5.999;390.000;92.997;1.796;312.400;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;7.000;19.800
2016;12;12;7;30;347;0.000;101658.000;1.000;3.340;0.668;5.880;390.000;91.002;1.729;309.500;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.900;19.800
2016;12;12;8;0;347;0.000;101717.000;0.970;3.560;0.494;5.786;390.000;89.793;1.666;304.400;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.900;19.800
2016;12;12;8;30;347;0.000;101780.000;0.940;3.470;0.535;5.661;390.000;88.104;1.606;301.400;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.900;19.800
2016;12;12;9;0;347;0.000;101836.000;0.780;3.290;0.503;5.262;390.000;82.892;1.552;269.400;0.200;0.000;0.300;0.000;1816.853;4.902;1.616;6.800;19.800
2016;12;12;9;30;347;0.000;101885.000;0.210;2.640;0.437;5.091;390.000;83.607;1.503;228.600;2.560;0.000;3.840;0.000;1816.853;4.902;1.616;6.800;19.800
2016;12;12;10;0;347;0.000;101925.000;0.070;2.230;0.367;5.097;390.000;84.596;1.461;224.900;16.640;0.000;24.960;0.000;1816.853;4.902;1.616;6.700;19.800
2016;12;12;10;30;347;0.000;101972.000;0.570;2.030;0.384;5.251;390.000;84.091;1.427;224.900;25.758;8.522;38.637;12.783;1816.853;4.902;1.616;6.700;19.700
2016;12;12;11;0;347;0.000;102018.000;1.310;2.650;0.478;5.451;390.000;82.803;1.400;225.500;28.045;21.315;42.068;31.972;1816.853;4.902;1.616;6.600;19.700
2016;12;12;11;30;347;0.000;102043.000;1.520;2.820;0.572;5.519;390.000;82.591;1.382;226.400;25.436;38.004;38.154;57.006;1816.853;4.902;1.616;6.600;19.700
2016;12;12;12;0;347;0.000;102054.000;2.040;3.560;0.665;5.525;390.000;79.667;1.372;227.800;19.601;54.559;29.401;81.839;1816.853;4.902;1.616;6.500;19.700
2016;12;12;12;30;347;0.000;102091.000;1.520;3.330;0.596;5.343;390.000;79.996;1.372;230.000;34.690;16.950;52.035;25.425;1816.853;4.902;1.616;6.500;19.700
2016;12;12;13;0;347;0.000;102107.000;1.880;2.940;0.531;5.413;390.000;78.990;1.380;235.600;16.048;64.192;24.072;96.288;1816.853;4.902;1.616;6.400;19.700
2016;12;12;13;30;347;0.000;102126.000;1.600;2.870;0.470;5.465;390.000;81.393;1.398;254.500;26.787;26.133;40.181;39.199;1816.853;4.902;1.616;6.400;19.700
2016;12;12;14;0;347;0.000;102140.000;1.130;2.870;0.426;5.479;390.000;84.404;1.424;281.800;26.226;8.774;39.339;13.161;1816.853;4.902;1.616;6.300;19.700
2016;12;12;14;30;347;0.000;102115.000;1.330;2.770;0.320;5.572;390.000;84.597;1.458;274.300;18.467;14.373;27.701;21.559;1816.853;4.902;1.616;6.300;19.700
2016;12;12;15;0;347;0.000;102133.000;1.340;1.990;0.266;5.635;390.000;85.500;1.499;274.200;10.800;11.640;16.200;17.460;1816.853;4.902;1.616;6.300;19.700
2016;12;12;15;30;347;0.000;102134.000;1.320;2.010;0.227;5.739;390.000;87.205;1.547;276.200;2.672;10.688;4.008;16.032;1816.853;4.902;1.616;6.300;19.700
2016;12;12;16;0;347;0.000;102139.000;1.290;2.230;0.133;5.805;390.000;88.400;1.601;285.900;1.248;4.352;1.872;6.528;1816.853;4.902;1.616;6.300;19.700
2016;12;12;16;30;347;0.000;102149.000;1.130;2.400;0.140;5.815;390.000;89.593;1.660;270.600;0.206;0.634;0.310;0.950;1816.853;4.902;1.616;6.300;19.700
2016;12;12;17;0;347;0.000;102145.000;0.980;2.260;0.144;5.798;390.000;90.303;1.724;281.800;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.300;19.600
2016;12;12;17;30;347;0.000;102129.000;0.840;2.630;0.200;5.766;390.000;90.698;1.790;293.800;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.300;19.600
2016;12;12;18;0;347;0.000;102112.000;0.770;3.160;0.334;5.751;390.000;90.898;1.860;277.600;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.300;19.600
2016;12;12;18;30;347;0.000;102096.000;0.960;2.860;0.496;5.728;390.000;89.297;1.932;295.200;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.300;19.600
2016;12;12;19;0;347;0.000;102082.000;1.040;3.000;0.312;5.640;390.000;87.400;2.006;277.700;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.200;19.600
2016;12;12;19;30;347;0.000;102086.000;0.650;3.000;0.249;5.489;390.000;87.493;2.080;232.400;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.200;19.600
2016;12;12;20;0;347;0.000;102092.000;0.370;3.150;0.283;5.404;390.000;87.907;2.154;248.300;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.200;19.600
2016;12;12;20;30;347;0.000;102088.000;0.240;3.500;0.213;5.396;390.000;88.596;2.226;246.800;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.200;19.600
2016;12;12;21;0;347;0.000;102087.000;-0.040;3.190;0.205;5.377;390.000;90.102;2.297;236.600;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.100;19.600
2016;12;12;21;30;347;0.000;102095.000;-0.250;3.370;0.196;5.366;390.000;91.300;2.364;242.000;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.100;19.600
2016;12;12;22;0;347;0.000;102112.000;-0.170;3.590;0.311;5.414;390.000;91.599;2.426;308.200;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.100;19.600
2016;12;12;22;30;347;0.000;102090.000;0.150;3.010;0.419;5.561;390.000;91.905;2.480;313.000;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.000;19.600
2016;12;12;23;0;347;0.000;102075.000;0.610;2.830;0.426;5.756;390.000;91.998;2.524;314.400;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.000;19.600
2016;12;12;23;30;347;0.000;102049.000;0.820;2.650;0.352;5.858;390.000;92.196;2.556;314.200;0.000;0.000;0.000;0.000;1816.853;4.902;1.616;6.000;19.600
2016;12;13;0;0;348;0.000;102041.000;1.000;2.390;0.237;5.961;390.000;92.601;2.574;314.900;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;5.900;19.600
2016;12;13;0;30;348;0.000;102032.000;1.270;2.770;0.283;6.097;390.000;92.893;2.575;316.600;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;5.900;19.600
2016;12;13;1;0;348;0.000;102013.000;1.700;3.170;0.413;6.296;390.000;92.993;2.559;316.100;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;5.900;19.600
2016;12;13;1;30;348;0.000;101984.000;2.310;2.710;0.373;6.593;390.000;93.194;2.529;319.300;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;5.900;19.600
2016;12;13;2;0;348;0.000;101972.000;2.600;2.520;0.294;6.659;390.000;92.193;2.485;319.500;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;5.900;19.600
2016;12;13;2;30;348;0.000;101942.000;2.590;3.010;0.375;6.556;390.000;90.801;2.432;292.200;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;5.900;19.600
2016;12;13;3;0;348;0.000;101918.000;2.370;2.950;0.404;6.455;390.000;90.794;2.371;308.300;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;5.900;19.500
2016;12;13;3;30;348;0.000;101898.000;2.540;2.620;0.412;6.485;390.000;90.101;2.305;321.300;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;5.900;19.600
2016;12;13;4;0;348;0.000;101870.000;2.510;2.740;0.430;6.544;390.000;91.091;2.235;320.300;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;6.000;19.600
2016;12;13;4;30;348;0.000;101841.000;2.480;2.210;0.329;6.632;390.000;92.496;2.162;303.000;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;6.000;19.600
2016;12;13;5;0;348;0.000;101833.000;2.530;1.850;0.227;6.721;390.000;93.396;2.088;324.500;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;6.000;19.500
2016;12;13;5;30;348;0.000;101816.000;2.430;1.810;0.245;6.689;390.000;93.596;2.014;326.700;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;6.000;19.500
2016;12;13;6;0;348;0.000;101794.000;2.560;1.070;0.155;6.731;390.000;93.301;1.941;328.900;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;6.000;19.500
2016;12;13;6;30;348;0.000;101776.000;2.700;0.980;0.133;6.785;390.000;93.098;1.869;329.900;0.000;0.000;0.000;0.000;1816.853;4.765;3.802;6.000;19.500
