Year;Month;Day;Hour;Minute;Tair;RH;Prec;Snowdepth
2018;1;15;21;30;-9.30000;89.00000;0.00000;0.61000
2018;1;15;22;0;-9.30000;89.00000;0.00000;0.61000
2018;1;15;22;30;-9.60000;89.00000;0.00000;0.61000
2018;1;15;23;0;-9.40000;90.00000;0.00000;0.61000
2018;1;15;23;30;-9.50000;90.00000;0.00000;0.61000
2018;1;16;0;0;-10.10000;89.00000;0.00000;0.61000
2018;1;16;0;30;-10.40000;88.00000;0.00000;0.61000
2018;1;16;1;0;-10.20000;91.00000;0.00000;0.61000
2018;1;16;1;30;-10.20000;91.00000;0.00000;0.61000
2018;1;16;2;0;-10.70000;89.00000;0.00000;0.61000
2018;1;16;2;30;-10.90000;89.00000;0.00000;0.60000
2018;1;16;3;0;-11.10000;89.00000;0.00000;0.60000
2018;1;16;3;30;-11.10000;90.00000;0.00000;0.60000
2018;1;16;4;0;-11.50000;88.00000;0.00000;0.61000
2018;1;16;4;30;-11.70000;90.00000;0.00000;0.61000
2018;1;16;5;0;-11.30000;89.00000;0.00000;0.61000
2018;1;16;5;30;-11.60000;87.00000;0.00000;0.60000
2018;1;16;6;0;-11.90000;88.00000;0.00000;0.60000
2018;1;16;6;30;-12.20000;89.00000;0.00000;0.60000
2018;1;16;7;0;-12.30000;88.00000;0.00000;0.60000
2018;1;16;7;30;-12.40000;86.00000;0.00000;0.60000
2018;1;16;8;0;-12.80000;86.00000;0.00000;0.60000
2018;1;16;8;30;-13.10000;84.00000;0.00000;0.60000
2018;1;16;9;0;-13.50000;86.00000;0.00000;0.61000
2018;1;16;9;30;-13.20000;86.00000;0.00000;0.61000
2018;1;16;10;0;-13.10000;87.00000;0.00000;0.61000
2018;1;16;10;30;-12.90000;87.00000;0.00000;0.60000
2018;1;16;11;0;-12.60000;87.00000;0.00000;0.61000
2018;1;16;11;30;-12.40000;87.00000;0.00000;0.60000
2018;1;16;12;0;-12.20000;87.00000;0.00000;0.60000
2018;1;16;12;30;-12.10000;87.00000;0.00000;0.60000
2018;1;16;13;0;-11.90000;86.00000;0.00000;0.60000
2018;1;16;13;30;-11.90000;86.00000;0.00000;0.60000
2018;1;16;14;0;-11.70000;86.00000;0.00000;0.60000
2018;1;16;14;30;-11.50000;86.00000;0.00000;0.60000
2018;1;16;15;0;-11.30000;86.00000;0.00000;0.60000
2018;1;16;15;30;-11.20000;86.00000;0.00000;0.60000
2018;1;16;16;0;-10.90000;85.00000;0.00000;0.60000
2018;1;16;16;30;-10.90000;87.00000;0.00000;0.60000
2018;1;16;17;0;-10.90000;86.00000;0.00000;0.60000
2018;1;16;17;30;-10.90000;86.00000;0.00000;0.60000
2018;1;16;18;0;-11.00000;87.00000;0.00000;0.60000
2018;1;16;18;30;-10.90000;86.00000;0.00000;0.60000
2018;1;16;19;0;-10.90000;86.00000;0.00000;0.60000
2018;1;16;19;30;-10.90000;86.00000;0.00000;0.60000
2018;1;16;20;0;-11.00000;86.00000;0.00000;0.60000
2018;1;16;20;30;-11.10000;86.00000;0.00000;0.60000
2018;1;16;21;0;-11.30000;85.00000;0.00000;0.60000
2018;1;16;21;30;-11.60000;85.00000;0.00000;0.60000
2018;1;16;22;0;-11.80000;86.00000;0.00000;0.60000
2018;1;16;22;30;-12.40000;86.00000;0.00000;0.60000
2018;1;16;23;0;-12.60000;87.00000;0.00000;0.60000
2018;1;16;23;30;-12.80000;85.00000;0.00000;0.60000
2018;1;17;0;0;-13.20000;86.00000;0.00000;0.60000
2018;1;17;0;30;-13.10000;84.00000;0.00000;0.60000
2018;1;17;1;0;-12.80000;83.00000;0.00000;0.60000
2018;1;17;1;30;-12.50000;81.00000;0.00000;0.60000
2018;1;17;2;0;-12.30000;79.00000;0.00000;0.60000
2018;1;17;2;30;-12.40000;78.00000;0.00000;0.60000
2018;1;17;3;0;-12.50000;78.00000;0.00000;0.60000
2018;1;17;3;30;-13.60000;82.00000;0.00000;0.61000
2018;1;17;4;0;-14.50000;86.00000;0.00000;0.61000
2018;1;17;4;30;-14.20000;84.00000;0.00000;0.61000
2018;1;17;5;0;-14.70000;85.00000;0.00000;0.61000
2018;1;17;5;30;-14.60000;85.00000;0.00000;0.61000
2018;1;17;6;0;-14.10000;84.00000;0.00000;0.60000
2018;1;17;6;30;-14.00000;84.00000;0.00000;0.60000
2018;1;17;7;0;-13.80000;84.00000;0.00000;0.60000
2018;1;17;7;30;-14.00000;84.00000;0.00000;0.60000
2018;1;17;8;0;-14.00000;85.00000;0.00000;0.61000
2018;1;17;8;30;-13.90000;85.00000;0.00000;0.60000
2018;1;17;9;0;-14.10000;86.00000;0.00000;0.60000
2018;1;17;9;30;-14.70000;87.00000;0.00000;0.60000
2018;1;17;10;0;-14.90000;87.00000;0.00000;0.60000
2018;1;17;10;30;-15.00000;88.00000;0.00000;0.61000
2018;1;17;11;0;-14.80000;87.00000;0.00000;0.60000
2018;1;17;11;30;-15.40000;87.00000;0.00000;0.60000
2018;1;17;12;0;-15.60000;88.00000;0.00000;0.60000
2018;1;17;12;30;-15.60000;88.00000;0.00000;0.60000
2018;1;17;13;0;-15.20000;89.00000;0.00000;0.60000
2018;1;17;13;30;-15.80000;89.00000;0.00000;0.60000
2018;1;17;14;0;-15.80000;88.00000;0.00000;0.60000
2018;1;17;14;30;-15.70000;88.00000;0.00000;0.60000
2018;1;17;15;0;-15.40000;90.00000;0.00000;0.60000
2018;1;17;15;30;-14.90000;90.00000;0.00000;0.60000
2018;1;17;16;0;-14.60000;89.00000;0.00000;0.60000
2018;1;17;16;30;-16.20000;88.00000;0.00000;0.60000
2018;1;17;17;0;-16.30000;88.00000;0.00000;0.60000
2018;1;17;17;30;-16.20000;88.00000;0.00000;0.60000
2018;1;17;18;0;-16.60000;87.00000;0.00000;0.60000
2018;1;17;18;30;-17.20000;87.00000;0.00000;0.60000
2018;1;17;19;0;-17.80000;86.00000;0.00000;0.60000
2018;1;17;19;30;-16.70000;87.00000;0.00000;0.60000
2018;1;17;20;0;-16.20000;89.00000;0.00000;0.60000
2018;1;17;20;30;-15.40000;88.00000;0.00000;0.60000
2018;1;17;21;0;-15.60000;89.00000;0.00000;0.61000
2018;1;17;21;30;-15.10000;89.00000;0.00000;0.61000
2018;1;17;22;0;-14.80000;90.00000;0.00000;0.61000
2018;1;17;22;30;-14.20000;89.00000;0.00000;0.61000
2018;1;17;23;0;-14.30000;89.00000;0.00000;0.61000
2018;1;17;23;30;-14.50000;89.00000;0.00000;0.61000
2018;1;18;0;0;-14.40000;89.00000;0.00000;0.61000
2018;1;18;0;30;-14.20000;89.00000;0.00000;0.61000
2018;1;18;1;0;-13.80000;90.00000;0.00000;0.61000
2018;1;18;1;30;-13.90000;90.00000;0.00000;0.61000
2018;1;18;2;0;-13.90000;89.00000;0.00000;0.61000
2018;1;18;2;30;-14.10000;90.00000;0.00000;0.61000
2018;1;18;3;0;-13.50000;90.00000;0.00000;0.61000
2018;1;18;3;30;-13.50000;90.00000;0.00000;0.61000
2018;1;18;4;0;-12.80000;91.00000;0.00000;0.61000
2018;1;18;4;30;-11.50000;91.00000;0.00000;0.61000
2018;1;18;5;0;-14.70000;89.00000;0.00000;0.60000
2018;1;18;5;30;-15.80000;89.00000;0.00000;0.60000
2018;1;18;6;0;-15.40000;89.00000;0.00000;0.60000
2018;1;18;6;30;-15.10000;89.00000;0.00000;0.60000
2018;1;18;7;0;-14.10000;90.00000;0.00000;0.61000
2018;1;18;7;30;-14.40000;89.00000;0.00000;0.61000
2018;1;18;8;0;-14.60000;90.00000;0.00000;0.61000
2018;1;18;8;30;-14.40000;89.00000;0.00000;0.61000
2018;1;18;9;0;-14.10000;90.00000;0.00000;0.61000
2018;1;18;9;30;-14.00000;90.00000;0.00000;0.61000
2018;1;18;10;0;-13.40000;90.00000;0.00000;0.61000
2018;1;18;10;30;-13.10000;91.00000;0.00000;0.61000
2018;1;18;11;0;-12.60000;91.00000;0.00000;0.61000
2018;1;18;11;30;-12.10000;92.00000;0.00000;0.60000
2018;1;18;12;0;-9.90000;93.00000;0.00000;0.60000
2018;1;18;12;30;-8.70000;94.00000;0.00000;0.60000
2018;1;18;13;0;-8.40000;94.00000;0.00000;0.60000
2018;1;18;13;30;-8.10000;94.00000;0.00000;0.60000
2018;1;18;14;0;-8.00000;94.00000;0.00000;0.60000
2018;1;18;14;30;-7.80000;94.00000;0.00000;0.60000
2018;1;18;15;0;-7.80000;94.00000;0.00000;0.60000
2018;1;18;15;30;-7.60000;95.00000;0.00000;0.60000
2018;1;18;16;0;-7.60000;95.00000;0.00000;0.60000
2018;1;18;16;30;-7.80000;95.00000;0.00000;0.60000
2018;1;18;17;0;-7.80000;95.00000;0.00000;0.60000
2018;1;18;17;30;-8.10000;95.00000;0.00000;0.60000
2018;1;18;18;0;-8.10000;95.00000;0.00000;0.60000
2018;1;18;18;30;-8.00000;95.00000;0.00000;0.60000
2018;1;18;19;0;-8.30000;95.00000;0.00000;0.60000
2018;1;18;19;30;-8.60000;95.00000;0.00000;0.60000
2018;1;18;20;0;-8.80000;94.00000;0.00000;0.60000
2018;1;18;20;30;-9.10000;94.00000;0.00000;0.60000
2018;1;18;21;0;-9.20000;94.00000;0.00000;0.60000
2018;1;18;21;30;-9.40000;94.00000;0.00000;0.60000
2018;1;18;22;0;-9.50000;94.00000;0.00000;0.60000
2018;1;18;22;30;-9.70000;94.00000;0.00000;0.60000
2018;1;18;23;0;-10.00000;93.00000;0.00000;0.61000
2018;1;18;23;30;-10.50000;93.00000;0.00000;0.61000
2018;1;19;0;0;-10.80000;93.00000;0.00000;0.61000
2018;1;19;0;30;-11.10000;92.00000;0.00000;0.60000
2018;1;19;1;0;-11.40000;92.00000;0.00000;0.60000
2018;1;19;1;30;-11.50000;92.00000;0.00000;0.60000
2018;1;19;2;0;-11.50000;92.00000;0.00000;0.61000
2018;1;19;2;30;-11.70000;92.00000;0.00000;0.61000
2018;1;19;3;0;-11.80000;92.00000;0.00000;0.61000
2018;1;19;3;30;-12.40000;91.00000;0.00000;0.61000
2018;1;19;4;0;-12.10000;92.00000;0.00000;0.60000
2018;1;19;4;30;-11.90000;91.00000;0.20000;0.61000
2018;1;19;5;0;-12.10000;91.00000;0.00000;0.61000
2018;1;19;5;30;-11.80000;92.00000;0.00000;0.61000
2018;1;19;6;0;-11.90000;91.00000;0.00000;0.61000
2018;1;19;6;30;-12.20000;91.00000;0.00000;0.61000
2018;1;19;7;0;-12.50000;91.00000;0.00000;0.61000
2018;1;19;7;30;-12.30000;91.00000;0.00000;0.61000
2018;1;19;8;0;-12.70000;90.00000;0.00000;0.61000
2018;1;19;8;30;-13.00000;91.00000;0.00000;0.61000
2018;1;19;9;0;-12.80000;90.00000;0.00000;0.61000
2018;1;19;9;30;-13.40000;90.00000;0.00000;0.61000
2018;1;19;10;0;-13.80000;90.00000;0.00000;0.61000
2018;1;19;10;30;-14.10000;90.00000;0.00000;0.61000
2018;1;19;11;0;-14.70000;89.00000;0.00000;0.61000
2018;1;19;11;30;-14.90000;89.00000;0.00000;0.61000
2018;1;19;12;0;-14.80000;89.00000;0.00000;0.61000
2018;1;19;12;30;-15.30000;89.00000;0.00000;0.61000
2018;1;19;13;0;-15.60000;88.00000;0.00000;0.61000
2018;1;19;13;30;-15.60000;88.00000;0.00000;0.61000
2018;1;19;14;0;-15.70000;88.00000;0.00000;0.61000
2018;1;19;14;30;-15.20000;88.00000;0.00000;0.61000
2018;1;19;15;0;-16.20000;87.00000;0.00000;0.61000
2018;1;19;15;30;-16.50000;88.00000;0.00000;0.61000
2018;1;19;16;0;-16.70000;87.00000;0.00000;0.61000
2018;1;19;16;30;-16.80000;87.00000;0.00000;0.61000
2018;1;19;17;0;-17.30000;87.00000;0.00000;0.61000
2018;1;19;17;30;-16.50000;88.00000;0.00000;0.61000
2018;1;19;18;0;-16.20000;88.00000;0.00000;0.61000
2018;1;19;18;30;-17.20000;87.00000;0.00000;0.61000
2018;1;19;19;0;-15.70000;89.00000;0.00000;0.61000
2018;1;19;19;30;-15.70000;88.00000;0.00000;0.61000
2018;1;19;20;0;-15.60000;88.00000;0.00000;0.61000
2018;1;19;20;30;-15.20000;89.00000;0.00000;0.61000
2018;1;19;21;0;-15.10000;89.00000;0.00000;0.61000
2018;1;19;21;30;-15.00000;89.00000;0.00000;0.61000
2018;1;19;22;0;-15.10000;89.00000;0.00000;0.61000
2018;1;19;22;30;-15.00000;88.00000;0.00000;0.61000
2018;1;19;23;0;-15.30000;88.00000;0.00000;0.61000
2018;1;19;23;30;-15.40000;88.00000;0.00000;0.61000
2018;1;20;0;0;-14.90000;89.00000;0.00000;0.61000
2018;1;20;0;30;-14.60000;89.00000;0.00000;0.61000
2018;1;20;1;0;-14.20000;90.00000;0.00000;0.61000
2018;1;20;1;30;-14.70000;89.00000;0.00000;0.61000
2018;1;20;2;0;-14.50000;89.00000;0.00000;0.61000
2018;1;20;2;30;-14.60000;89.00000;0.00000;0.61000
2018;1;20;3;0;-14.00000;90.00000;0.00000;0.61000
2018;1;20;3;30;-13.20000;90.00000;0.00000;0.61000
2018;1;20;4;0;-12.70000;91.00000;0.00000;0.61000
2018;1;20;4;30;-11.80000;93.00000;0.00000;0.60000
2018;1;20;5;0;-11.40000;92.00000;0.00000;0.60000
2018;1;20;5;30;-10.90000;92.00000;0.00000;0.60000
2018;1;20;6;0;-12.70000;90.00000;0.00000;0.60000
2018;1;20;6;30;-13.00000;91.00000;0.00000;0.60000
2018;1;20;7;0;-13.00000;91.00000;0.00000;0.60000
2018;1;20;7;30;-12.80000;91.00000;0.00000;0.60000
2018;1;20;8;0;-12.90000;91.00000;0.00000;0.60000
2018;1;20;8;30;-12.80000;91.00000;0.00000;0.60000
2018;1;20;9;0;-12.70000;91.00000;0.00000;0.60000
2018;1;20;9;30;-12.30000;91.00000;0.00000;0.61000
2018;1;20;10;0;-12.00000;91.00000;0.00000;0.61000
2018;1;20;10;30;-12.10000;91.00000;0.00000;0.61000
2018;1;20;11;0;-11.50000;92.00000;0.00000;0.60000
2018;1;20;11;30;-10.60000;93.00000;0.00000;0.60000
2018;1;20;12;0;-10.90000;92.00000;0.00000;0.60000
2018;1;20;12;30;-10.60000;93.00000;0.00000;0.61000
2018;1;20;13;0;-10.30000;93.00000;0.00000;0.61000
2018;1;20;13;30;-8.70000;95.00000;0.00000;0.61000
2018;1;20;14;0;-8.50000;94.00000;0.00000;0.61000
2018;1;20;14;30;-8.90000;94.00000;0.00000;0.61000
2018;1;20;15;0;-8.60000;94.00000;0.00000;0.61000
2018;1;20;15;30;-8.40000;94.00000;0.00000;0.61000
2018;1;20;16;0;-8.10000;95.00000;0.25000;0.61000
2018;1;20;16;30;-8.00000;95.00000;0.00000;0.61000
2018;1;20;17;0;-7.60000;95.00000;0.00000;0.61000
2018;1;20;17;30;-7.50000;95.00000;0.20000;0.61000
2018;1;20;18;0;-7.20000;96.00000;0.00000;0.61000
2018;1;20;18;30;-7.30000;95.00000;0.00000;0.61000
2018;1;20;19;0;-7.50000;95.00000;0.00000;0.61000
2018;1;20;19;30;-7.70000;94.00000;0.00000;0.61000
2018;1;20;20;0;-8.00000;94.00000;0.00000;0.61000
2018;1;20;20;30;-9.30000;93.00000;0.00000;0.61000
2018;1;20;21;0;-10.00000;92.00000;0.00000;0.61000
2018;1;20;21;30;-10.70000;92.00000;0.00000;0.61000
2018;1;20;22;0;-11.00000;92.00000;0.00000;0.61000
2018;1;20;22;30;-11.10000;92.00000;0.00000;0.61000
2018;1;20;23;0;-10.80000;92.00000;0.00000;0.61000
2018;1;20;23;30;-10.50000;93.00000;0.00000;0.61000
2018;1;21;0;0;-10.70000;92.00000;0.00000;0.62000
2018;1;21;0;30;-10.90000;91.00000;0.00000;0.62000
2018;1;21;1;0;-11.20000;91.00000;0.00000;0.62000
2018;1;21;1;30;-11.30000;91.00000;0.00000;0.62000
2018;1;21;2;0;-11.70000;91.00000;0.00000;0.61000
2018;1;21;2;30;-10.80000;93.00000;0.00000;0.61000
2018;1;21;3;0;-10.10000;93.00000;0.00000;0.60000
2018;1;21;3;30;-9.60000;92.00000;0.00000;0.61000
2018;1;21;4;0;-9.80000;93.00000;0.00000;0.62000
2018;1;21;4;30;-9.70000;93.00000;0.00000;0.62000
2018;1;21;5;0;-10.30000;93.00000;0.00000;0.62000
2018;1;21;5;30;-10.70000;92.00000;0.00000;0.61000
2018;1;21;6;0;-11.10000;92.00000;0.00000;0.60000
2018;1;21;6;30;-11.20000;92.00000;0.00000;0.60000
2018;1;21;7;0;-10.90000;91.00000;0.00000;0.62000
2018;1;21;7;30;-11.10000;91.00000;0.00000;0.62000
2018;1;21;8;0;-12.30000;91.00000;0.00000;0.62000
2018;1;21;8;30;-12.50000;91.00000;0.00000;0.63000
2018;1;21;9;0;-12.70000;91.00000;0.00000;0.63000
2018;1;21;9;30;-12.70000;91.00000;0.00000;0.63000
2018;1;21;10;0;-12.90000;91.00000;0.00000;0.63000
2018;1;21;10;30;-13.00000;91.00000;0.00000;0.63000
2018;1;21;11;0;-12.90000;91.00000;0.00000;0.62000
2018;1;21;11;30;-13.20000;90.00000;0.00000;0.64000
2018;1;21;12;0;-13.20000;91.00000;0.00000;0.64000
2018;1;21;12;30;-12.40000;91.00000;0.00000;0.63000
2018;1;21;13;0;-12.60000;90.00000;0.00000;0.63000
2018;1;21;13;30;-13.00000;90.00000;0.00000;0.64000
2018;1;21;14;0;-13.60000;90.00000;0.00000;0.64000
2018;1;21;14;30;-13.70000;90.00000;0.00000;0.62000
2018;1;21;15;0;-14.20000;90.00000;0.00000;0.62000
2018;1;21;15;30;-14.30000;90.00000;0.00000;0.63000
2018;1;21;16;0;-14.30000;90.00000;0.00000;0.64000
2018;1;21;16;30;-14.50000;89.00000;0.00000;0.64000
2018;1;21;17;0;-15.40000;88.00000;0.00000;0.64000
2018;1;21;17;30;-15.80000;88.00000;0.00000;0.64000
2018;1;21;18;0;-15.30000;89.00000;0.00000;0.64000
2018;1;21;18;30;-15.30000;89.00000;0.00000;0.64000
2018;1;21;19;0;-15.50000;89.00000;0.00000;0.63000
2018;1;21;19;30;-16.00000;88.00000;0.00000;0.63000
2018;1;21;20;0;-16.20000;88.00000;0.00000;0.64000
2018;1;21;20;30;-17.00000;86.00000;0.00000;0.64000
2018;1;21;21;0;-17.30000;87.00000;0.00000;0.64000
2018;1;21;21;30;-16.90000;88.00000;0.00000;0.64000
2018;1;21;22;0;-16.70000;88.00000;0.00000;0.64000
2018;1;21;22;30;-17.00000;87.00000;0.00000;0.65000
2018;1;21;23;0;-17.20000;87.00000;0.15000;0.64000
2018;1;21;23;30;-18.50000;86.00000;0.00000;0.64000
2018;1;22;0;0;-19.20000;86.00000;0.00000;0.64000
2018;1;22;0;30;-19.10000;87.00000;0.00000;0.64000
2018;1;22;1;0;-19.30000;86.00000;0.00000;0.64000
2018;1;22;1;30;-18.40000;86.00000;0.00000;0.64000
2018;1;22;2;0;-17.60000;87.00000;0.00000;0.64000
2018;1;22;2;30;-17.70000;87.00000;0.00000;0.64000
2018;1;22;3;0;-18.80000;86.00000;0.00000;0.64000
2018;1;22;3;30;-17.50000;86.00000;0.00000;0.64000
2018;1;22;4;0;-17.10000;87.00000;0.00000;0.64000
2018;1;22;4;30;-18.30000;85.00000;0.00000;0.64000
2018;1;22;5;0;-18.70000;85.00000;0.00000;0.64000
2018;1;22;5;30;-19.10000;85.00000;0.00000;0.64000
2018;1;22;6;0;-19.50000;85.00000;0.00000;0.64000
2018;1;22;6;30;-19.60000;85.00000;0.00000;0.65000
2018;1;22;7;0;-19.30000;85.00000;0.00000;0.64000
2018;1;22;7;30;-19.50000;85.00000;0.00000;0.64000
2018;1;22;8;0;-19.60000;85.00000;0.00000;0.64000
2018;1;22;8;30;-19.70000;84.00000;0.00000;0.64000
2018;1;22;9;0;-20.00000;84.00000;0.00000;0.64000
2018;1;22;9;30;-19.40000;85.00000;0.00000;0.64000
2018;1;22;10;0;-19.70000;84.00000;0.00000;0.64000
2018;1;22;10;30;-20.30000;84.00000;0.00000;0.64000
2018;1;22;11;0;-20.40000;84.00000;0.00000;0.64000
2018;1;22;11;30;-20.80000;83.00000;0.00000;0.64000
2018;1;22;12;0;-20.60000;84.00000;0.00000;0.64000
2018;1;22;12;30;-20.80000;83.00000;0.00000;0.64000
2018;1;22;13;0;-20.90000;85.00000;0.00000;0.64000
2018;1;22;13;30;-20.90000;83.00000;0.00000;0.64000
2018;1;22;14;0;-21.20000;84.00000;0.00000;0.64000
2018;1;22;14;30;-20.80000;85.00000;0.00000;0.64000
2018;1;22;15;0;-20.80000;84.00000;0.00000;0.64000
2018;1;22;15;30;-20.70000;84.00000;0.00000;0.64000
2018;1;22;16;0;-19.90000;85.00000;0.00000;0.64000
2018;1;22;16;30;-19.10000;86.00000;0.00000;0.64000
2018;1;22;17;0;-19.00000;85.00000;0.00000;0.64000
2018;1;22;17;30;-18.80000;86.00000;0.00000;0.64000
2018;1;22;18;0;-18.40000;85.00000;0.00000;0.64000
2018;1;22;18;30;-17.90000;86.00000;0.00000;0.64000
2018;1;22;19;0;-17.50000;87.00000;0.00000;0.64000
2018;1;22;19;30;-17.70000;86.00000;0.00000;0.64000
2018;1;22;20;0;-17.40000;87.00000;0.35000;0.64000
2018;1;22;20;30;-17.30000;87.00000;0.35000;0.64000
2018;1;22;21;0;-17.50000;86.00000;0.35000;0.64000
2018;1;22;21;30;-17.50000;86.00000;0.50000;0.65000
2018;1;22;22;0;-17.40000;87.00000;0.10000;0.65000
2018;1;22;22;30;-17.10000;87.00000;0.35000;0.66000
2018;1;22;23;0;-16.80000;87.00000;0.50000;0.66000
2018;1;22;23;30;-16.60000;87.00000;0.50000;0.66000
2018;1;23;0;0;-16.70000;87.00000;0.35000;0.66000
2018;1;23;0;30;-16.70000;87.00000;0.30000;0.66000
2018;1;23;1;0;-16.80000;87.00000;0.20000;0.66000
2018;1;23;1;30;-16.80000;87.00000;0.10000;0.66000
2018;1;23;2;0;-16.70000;87.00000;0.20000;0.67000
2018;1;23;2;30;-16.70000;87.00000;0.10000;0.67000
2018;1;23;3;0;-16.70000;87.00000;0.20000;0.67000
2018;1;23;3;30;-16.70000;87.00000;0.15000;0.68000
2018;1;23;4;0;-16.80000;87.00000;0.10000;0.67000
2018;1;23;4;30;-17.00000;87.00000;0.15000;0.67000
2018;1;23;5;0;-17.60000;86.00000;0.10000;0.68000
2018;1;23;5;30;-18.40000;86.00000;0.00000;0.68000
2018;1;23;6;0;-18.40000;86.00000;0.00000;0.68000
2018;1;23;6;30;-19.20000;85.00000;0.00000;0.67000
2018;1;23;7;0;-19.80000;85.00000;0.00000;0.67000
2018;1;23;7;30;-18.90000;86.00000;0.00000;0.67000
2018;1;23;8;0;-18.40000;86.00000;0.00000;0.67000
2018;1;23;8;30;-20.00000;84.00000;0.00000;0.67000
2018;1;23;9;0;-20.50000;85.00000;0.00000;0.67000
2018;1;23;9;30;-20.30000;85.00000;0.00000;0.67000
2018;1;23;10;0;-20.10000;85.00000;0.00000;0.67000
2018;1;23;10;30;-20.10000;85.00000;0.00000;0.67000
2018;1;23;11;0;-20.40000;85.00000;0.00000;0.67000
2018;1;23;11;30;-19.90000;85.00000;0.00000;0.67000
2018;1;23;12;0;-21.00000;84.00000;0.00000;0.67000
2018;1;23;12;30;-20.20000;86.00000;0.00000;0.67000
2018;1;23;13;0;-20.90000;84.00000;0.00000;0.67000
2018;1;23;13;30;-21.00000;85.00000;0.00000;0.67000
2018;1;23;14;0;-21.60000;83.00000;0.00000;0.67000
2018;1;23;14;30;-20.60000;84.00000;0.00000;0.67000
2018;1;23;15;0;-21.70000;84.00000;0.00000;0.67000
2018;1;23;15;30;-21.40000;84.00000;0.00000;0.67000
2018;1;23;16;0;-22.60000;83.00000;0.00000;0.67000
2018;1;23;16;30;-22.30000;84.00000;0.00000;0.67000
2018;1;23;17;0;-22.90000;82.00000;0.00000;0.67000
2018;1;23;17;30;-22.60000;83.00000;0.00000;0.67000
2018;1;23;18;0;-21.40000;83.00000;0.00000;0.67000
2018;1;23;18;30;-20.40000;85.00000;0.00000;0.67000
2018;1;23;19;0;-21.50000;82.00000;0.00000;0.66000
2018;1;23;19;30;-22.20000;82.00000;0.00000;0.66000
2018;1;23;20;0;-20.20000;85.00000;0.00000;0.66000
2018;1;23;20;30;-19.50000;83.00000;0.00000;0.66000
2018;1;23;21;0;-19.00000;87.00000;0.00000;0.67000
2018;1;23;21;30;-20.20000;83.00000;0.00000;0.66000
2018;1;23;22;0;-22.00000;83.00000;0.00000;0.66000
2018;1;23;22;30;-21.10000;85.00000;0.00000;0.67000
2018;1;23;23;0;-20.10000;85.00000;0.00000;0.66000
2018;1;23;23;30;-20.80000;84.00000;0.00000;0.66000
2018;1;24;0;0;-20.60000;85.00000;0.00000;0.66000
2018;1;24;0;30;-20.70000;84.00000;0.00000;0.66000
2018;1;24;1;0;-20.60000;84.00000;0.00000;0.66000
2018;1;24;1;30;-20.40000;85.00000;0.00000;0.66000
2018;1;24;2;0;-20.30000;84.00000;0.00000;0.66000
2018;1;24;2;30;-20.20000;85.00000;0.00000;0.66000
2018;1;24;3;0;-20.50000;84.00000;0.00000;0.66000
2018;1;24;3;30;-22.10000;82.00000;0.00000;0.66000
2018;1;24;4;0;-22.80000;81.00000;0.00000;0.66000
2018;1;24;4;30;-24.00000;81.00000;0.00000;0.66000
2018;1;24;5;0;-24.00000;80.00000;0.00000;0.66000
2018;1;24;5;30;-22.60000;82.00000;0.00000;0.66000
2018;1;24;6;0;-23.60000;79.00000;0.00000;0.66000
2018;1;24;6;30;-22.90000;83.00000;0.00000;0.66000
2018;1;24;7;0;-26.30000;78.00000;0.00000;0.66000
2018;1;24;7;30;-24.80000;80.00000;0.00000;0.66000
2018;1;24;8;0;-23.20000;80.00000;0.00000;0.66000
2018;1;24;8;30;-22.50000;82.00000;0.00000;0.66000
2018;1;24;9;0;-23.80000;83.00000;0.00000;0.66000
2018;1;24;9;30;-22.10000;83.00000;0.00000;0.66000
2018;1;24;10;0;-23.80000;81.00000;0.00000;0.66000
2018;1;24;10;30;-24.80000;80.00000;0.00000;0.66000
2018;1;24;11;0;-24.40000;80.00000;0.00000;0.66000
2018;1;24;11;30;-24.70000;79.00000;0.00000;0.66000
2018;1;24;12;0;-23.80000;81.00000;0.00000;0.66000
2018;1;24;12;30;-22.70000;82.00000;0.00000;0.65000
2018;1;24;13;0;-22.50000;82.00000;0.00000;0.66000
2018;1;24;13;30;-22.20000;82.00000;0.25000;0.67000
2018;1;24;14;0;-22.00000;82.00000;0.00000;0.67000
2018;1;24;14;30;-21.60000;83.00000;0.00000;0.67000
2018;1;24;15;0;-19.50000;85.00000;0.25000;0.67000
2018;1;24;15;30;-18.30000;87.00000;0.45000;0.68000
2018;1;24;16;0;-17.20000;87.00000;0.00000;0.68000
2018;1;24;16;30;-17.50000;85.00000;0.75000;0.68000
2018;1;24;17;0;-18.90000;85.00000;0.00000;0.68000
2018;1;24;17;30;-18.80000;85.00000;0.85000;0.68000
2018;1;24;18;0;-17.90000;86.00000;0.40000;0.68000
2018;1;24;18;30;-17.50000;87.00000;0.10000;0.69000
2018;1;24;19;0;-16.60000;88.00000;0.35000;0.69000
2018;1;24;19;30;-14.60000;89.00000;0.00000;0.69000
2018;1;24;20;0;-15.00000;88.00000;0.20000;0.69000
2018;1;24;20;30;-14.70000;90.00000;0.60000;0.70000
2018;1;24;21;0;-13.70000;90.00000;0.20000;0.70000
2018;1;24;21;30;-13.70000;90.00000;0.00000;0.71000
2018;1;24;22;0;-15.10000;89.00000;0.00000;0.71000
2018;1;24;22;30;-13.40000;91.00000;0.00000;0.71000
2018;1;24;23;0;-11.00000;92.00000;0.00000;0.71000
