year;month;day;hour;minute;doy;NEE;GPP;Reco;H;Gflux;Rnet;Qc_NEE;Qc_H;LE;ET;NEE_1;GPP_1;GPP_2;GPP_3;GPP_4;Reco_1;Reco_2;Reco_3;Reco_4;Qc_NEE_1;Qc_ET
2018;6;12;8;0;163.333;-9.471;13.000;3.529;163.171;1.517;NaN;0;0;145.233;3.261;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;8;30;163.354;-8.551;12.097;3.546;181.434;1.959;NaN;0;0;144.704;3.251;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;9;0;163.375;-10.841;14.408;3.567;203.061;2.445;NaN;0;0;155.359;3.492;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;9;30;163.396;-11.118;14.717;3.599;237.014;2.921;NaN;0;0;150.672;3.388;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;10;0;163.417;-13.234;16.870;3.636;274.476;3.430;NaN;0;0;195.340;4.394;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;10;30;163.438;-13.419;17.133;3.714;323.490;3.963;NaN;0;0;187.707;4.224;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;11;0;163.458;-13.045;16.831;3.786;315.955;4.506;NaN;0;0;166.183;3.741;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;11;30;163.479;-13.382;17.218;3.836;331.501;5.594;NaN;0;0;171.095;3.853;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;12;0;163.500;-14.449;18.328;3.879;306.122;6.909;NaN;0;0;189.781;4.274;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;12;30;163.521;-11.305;15.213;3.908;191.645;8.446;NaN;0;0;137.374;3.094;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;13;0;163.542;-14.055;17.997;3.942;305.207;7.298;NaN;0;0;171.957;3.874;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;13;30;163.562;-10.211;14.181;3.970;241.621;8.608;NaN;0;0;91.026;2.051;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;14;0;163.583;-6.577;10.554;3.977;97.899;9.310;NaN;0;0;83.395;1.878;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;14;30;163.604;-7.088;11.052;3.964;81.052;8.505;NaN;0;0;86.851;1.956;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;15;0;163.625;-7.902;11.846;3.944;147.106;8.554;NaN;0;0;93.458;2.105;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;15;30;163.646;-9.609;13.558;3.949;164.105;8.087;NaN;0;0;126.306;2.845;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;16;0;163.667;-11.036;15.020;3.984;308.057;7.771;NaN;0;0;132.162;2.979;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;16;30;163.688;-14.182;18.266;4.084;312.764;7.572;NaN;0;0;135.542;3.055;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;17;0;163.708;-10.103;14.197;4.094;165.492;7.521;NaN;0;0;143.632;3.235;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;17;30;163.729;-6.621;10.664;4.043;146.941;7.444;NaN;0;0;70.536;1.589;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;18;0;163.750;-6.282;10.278;3.996;111.895;7.210;NaN;0;0;68.121;1.534;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;18;30;163.771;-5.059;8.975;3.916;53.121;6.848;NaN;0;0;54.692;1.231;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;19;0;163.792;-4.235;8.087;3.852;9.467;6.399;NaN;0;0;46.579;1.048;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;19;30;163.812;-2.345;6.148;3.803;-2.765;5.905;NaN;0;0;17.429;0.392;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;20;0;163.833;-1.795;5.552;3.757;-13.550;5.415;NaN;0;0;8.898;0.200;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;20;30;163.854;-0.650;4.368;3.718;-45.741;4.936;NaN;0;0;3.828;0.086;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;21;0;163.875;0.221;3.444;3.665;-50.117;4.466;NaN;0;0;-7.439;-0.167;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;21;30;163.896;2.956;0.663;3.619;-52.863;4.000;NaN;1;0;-18.457;-0.414;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;22;0;163.917;3.336;0.234;3.570;-59.239;3.535;NaN;1;0;-14.635;-0.328;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;22;30;163.938;2.220;1.287;3.507;-68.366;3.065;NaN;0;0;-8.124;-0.182;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;23;0;163.958;3.456;0.000;3.456;-33.023;2.591;NaN;1;0;-11.794;-0.264;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;12;23;30;163.979;3.406;0.000;3.406;-49.923;2.129;NaN;1;0;-1.519;-0.034;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;0;0;164.000;3.423;0.000;3.423;-58.965;1.679;NaN;1;0;-7.287;-0.163;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;0;30;164.021;2.329;1.046;3.375;-58.058;1.248;NaN;0;0;-10.509;-0.235;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;1;0;164.042;3.327;0.000;3.327;-43.082;1.269;NaN;1;0;-10.739;-0.240;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;1;30;164.062;3.256;0.028;3.284;-55.228;0.589;NaN;1;0;-10.787;-0.241;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;2;0;164.083;3.125;0.119;3.244;-40.519;0.667;NaN;1;0;-5.061;-0.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;2;30;164.104;2.830;0.371;3.201;-26.728;-0.075;NaN;1;0;9.315;0.208;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;3;0;164.125;2.257;0.908;3.165;-20.890;-0.743;NaN;1;0;11.825;0.264;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;3;30;164.146;1.429;1.711;3.140;-7.231;-0.705;NaN;1;0;0.985;0.022;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;4;0;164.167;-0.121;3.250;3.129;-6.820;-1.278;NaN;1;0;3.808;0.085;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;4;30;164.188;-0.903;4.030;3.127;-4.447;-0.964;NaN;1;0;7.434;0.166;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;5;0;164.208;-4.190;7.319;3.129;15.041;-1.017;NaN;0;0;28.430;0.635;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;5;30;164.229;-4.228;7.367;3.139;29.288;-0.991;NaN;1;0;46.893;1.048;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;6;0;164.250;-6.201;9.360;3.159;32.019;-0.878;NaN;1;0;42.123;0.942;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;6;30;164.271;-7.463;10.637;3.174;67.590;-0.673;NaN;0;0;68.217;1.526;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;7;0;164.292;-10.626;13.823;3.197;132.987;-0.427;NaN;1;0;94.227;2.110;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;7;30;164.312;-15.203;18.430;3.227;210.136;-0.191;NaN;0;0;137.607;3.085;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;8;0;164.333;-12.870;16.148;3.278;121.715;0.134;NaN;0;0;77.238;1.732;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;8;30;164.354;-15.274;18.584;3.310;242.502;0.650;NaN;0;0;195.460;4.387;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;9;0;164.375;-14.077;17.423;3.346;248.892;1.196;NaN;0;0;201.725;4.530;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;9;30;164.396;-12.479;15.876;3.397;313.315;1.748;NaN;1;1;144.274;3.241;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;10;0;164.417;-18.257;21.714;3.457;377.739;2.317;NaN;0;0;183.771;4.130;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;10;30;164.438;-16.046;19.576;3.530;277.333;2.871;NaN;0;0;137.833;3.098;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;11;0;164.458;-12.050;15.660;3.610;249.169;3.460;NaN;1;1;139.065;3.126;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;11;30;164.479;-14.267;17.940;3.673;221.006;4.298;NaN;0;0;114.510;2.575;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;12;0;164.500;-7.248;10.964;3.716;77.025;5.322;NaN;0;0;49.765;1.119;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;12;30;164.521;-9.368;13.116;3.748;91.802;5.839;NaN;0;0;82.675;1.859;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;13;0;164.542;-11.000;14.767;3.767;171.524;5.686;NaN;1;0;113.609;2.555;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;13;30;164.562;-17.440;21.252;3.812;254.381;6.011;NaN;0;0;149.690;3.368;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;14;0;164.583;-14.599;18.450;3.851;352.553;5.618;NaN;0;0;117.326;2.641;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;14;30;164.604;-8.572;12.453;3.881;55.673;6.301;NaN;0;0;70.706;1.591;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;15;0;164.625;-7.248;11.131;3.883;60.188;6.770;NaN;1;0;110.597;2.489;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;15;30;164.646;-10.627;14.531;3.904;146.200;6.301;NaN;0;0;132.565;2.985;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;16;0;164.667;-8.583;12.504;3.921;58.403;6.342;NaN;0;0;108.695;2.447;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;16;30;164.688;-5.283;9.199;3.916;39.256;6.186;NaN;1;0;45.626;1.027;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;17;0;164.708;-3.977;7.908;3.931;19.421;6.074;NaN;1;1;44.423;1.000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;17;30;164.729;-1.390;5.315;3.925;-0.415;5.946;NaN;1;0;48.916;1.101;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;18;0;164.750;-0.511;4.431;3.920;-0.163;5.800;NaN;1;0;34.798;0.783;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;18;30;164.771;-1.965;5.882;3.917;15.183;5.604;NaN;1;0;32.216;0.725;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;19;0;164.792;-1.447;5.366;3.919;1.843;5.406;NaN;1;0;58.616;1.319;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;19;30;164.812;-0.584;4.500;3.916;-7.665;5.245;NaN;1;0;6.446;0.145;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;20;0;164.833;0.452;3.450;3.902;-15.130;5.091;NaN;1;0;-4.136;-0.093;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;20;30;164.854;1.807;2.066;3.873;-17.004;4.905;NaN;1;0;-0.890;-0.020;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;21;0;164.875;2.869;0.966;3.835;-17.983;4.656;NaN;1;0;-10.727;-0.241;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;21;30;164.896;3.226;0.565;3.791;-34.198;4.351;NaN;1;0;-24.670;-0.554;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;22;0;164.917;3.523;0.216;3.739;-49.606;4.038;NaN;1;0;-22.509;-0.505;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;22;30;164.938;3.621;0.050;3.671;-24.399;3.679;NaN;1;0;-7.625;-0.171;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;23;0;164.958;3.626;0.000;3.626;-27.938;3.265;NaN;1;0;-8.786;-0.197;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;13;23;30;164.979;3.585;0.000;3.585;-40.848;2.875;NaN;1;0;-13.122;-0.294;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;0;0;165.000;3.613;0.000;3.613;-42.455;2.516;NaN;1;0;-5.962;-0.134;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;0;30;165.021;3.559;0.000;3.559;-28.941;2.140;NaN;1;0;-5.298;-0.119;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;1;0;165.042;3.504;0.000;3.504;-27.592;1.748;NaN;1;0;-4.587;-0.103;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;1;30;165.062;3.432;0.031;3.463;-29.081;1.366;NaN;1;0;-4.722;-0.106;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;2;0;165.083;3.291;0.128;3.419;-47.929;1.389;NaN;1;0;-5.303;-0.119;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;2;30;165.104;2.991;0.389;3.380;-50.134;0.807;NaN;1;0;-2.987;-0.067;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;3;0;165.125;2.469;0.881;3.350;-46.559;0.802;NaN;1;0;-4.236;-0.095;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;3;30;165.146;1.604;1.719;3.323;-51.668;0.273;NaN;1;0;7.804;0.175;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;4;0;165.167;0.025;3.278;3.303;-16.977;-0.195;NaN;1;0;21.896;0.491;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;4;30;165.188;-0.550;3.846;3.296;-26.156;-0.167;NaN;1;0;32.683;0.733;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;5;0;165.208;-2.551;5.846;3.295;3.362;-0.567;NaN;1;0;44.979;1.009;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;5;30;165.229;-6.101;9.401;3.300;29.309;-0.252;NaN;1;0;60.911;1.367;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;6;0;165.250;-4.005;7.317;3.312;73.803;-0.249;NaN;0;0;69.118;1.552;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;6;30;165.271;-6.387;9.742;3.355;88.977;-0.150;NaN;0;0;74.097;1.665;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;7;0;165.292;-6.881;10.292;3.411;134.912;0.087;NaN;0;0;93.472;2.102;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;7;30;165.312;-11.253;14.726;3.473;151.978;0.446;NaN;1;1;102.863;2.315;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;8;0;165.333;-11.743;15.293;3.550;169.043;0.942;NaN;1;1;115.545;2.602;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;8;30;165.354;-12.099;15.712;3.613;186.109;1.630;NaN;1;1;128.052;2.886;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;9;0;165.375;-7.853;11.532;3.679;203.175;2.352;NaN;0;0;62.433;1.408;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;9;30;165.396;-12.544;16.303;3.759;228.899;3.033;NaN;1;1;150.994;3.407;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;10;0;165.417;-12.461;16.320;3.859;254.624;3.711;NaN;1;0;108.403;2.447;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;10;30;165.438;-12.499;16.462;3.963;211.055;4.376;NaN;0;0;154.226;3.483;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;11;0;165.458;-14.532;18.575;4.043;355.010;5.061;NaN;0;0;218.098;4.926;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;11;30;165.479;-12.420;16.514;4.094;232.983;6.173;NaN;0;0;137.916;3.116;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;12;0;165.500;-6.932;11.079;4.147;264.276;7.588;NaN;0;0;87.487;1.977;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;12;30;165.521;-11.432;15.639;4.207;337.633;8.732;NaN;0;0;129.953;2.937;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;13;0;165.542;-7.643;11.953;4.310;200.737;8.932;NaN;0;0;66.844;1.511;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;13;30;165.562;-17.489;21.869;4.380;531.813;8.910;NaN;0;0;225.698;5.103;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;14;0;165.583;-13.957;18.404;4.447;368.723;8.730;NaN;0;0;167.747;3.793;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;14;30;165.604;-9.215;13.731;4.516;181.285;9.216;NaN;0;0;76.635;1.733;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;15;0;165.625;-9.949;14.515;4.566;160.450;8.646;NaN;0;0;88.638;2.005;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;15;30;165.646;-5.807;10.408;4.601;72.596;9.440;NaN;0;0;64.976;1.470;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;16;0;165.667;-5.887;10.504;4.617;121.319;9.868;NaN;0;0;69.550;1.573;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;16;30;165.688;-7.671;12.347;4.676;161.678;9.087;NaN;0;0;78.006;1.764;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;17;0;165.708;-5.246;9.947;4.701;64.208;9.043;NaN;0;0;54.599;1.234;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;17;30;165.729;-3.048;7.731;4.683;49.431;8.745;NaN;0;0;65.937;1.490;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;18;0;165.750;-2.477;7.145;4.668;28.170;8.480;NaN;0;0;26.211;0.592;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;18;30;165.771;-1.779;6.419;4.640;9.203;8.228;NaN;0;0;12.445;0.281;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;19;0;165.792;-0.313;4.919;4.606;-9.259;7.966;NaN;1;0;7.754;0.175;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;19;30;165.812;-0.321;4.900;4.579;-15.541;7.695;NaN;1;1;28.231;0.637;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;20;0;165.833;1.616;2.942;4.558;-21.823;7.439;NaN;1;1;18.578;0.419;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;20;30;165.854;2.934;1.584;4.518;-28.105;7.204;NaN;1;1;14.283;0.322;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;21;0;165.875;3.395;1.073;4.468;-34.387;6.931;NaN;1;1;13.181;0.297;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;21;30;165.896;3.738;0.685;4.423;-40.669;6.617;NaN;1;0;-5.995;-0.135;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;22;0;165.917;4.186;0.186;4.372;-46.600;6.282;NaN;1;0;5.822;0.131;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;22;30;165.938;4.283;0.040;4.323;-32.219;5.924;NaN;1;1;13.161;0.296;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;23;0;165.958;4.277;0.000;4.277;-36.898;5.558;NaN;1;1;13.880;0.312;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;14;23;30;165.979;4.235;0.000;4.235;-38.471;5.226;NaN;1;1;14.153;0.318;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;0;0;166.000;4.295;0.000;4.295;-30.535;4.942;NaN;1;1;15.055;0.339;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;0;30;166.021;4.258;0.000;4.258;-28.793;4.693;NaN;1;1;14.082;0.317;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;1;0;166.042;4.219;0.000;4.219;-29.306;4.470;NaN;1;1;14.043;0.316;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;1;30;166.062;4.171;0.016;4.187;-29.866;4.259;NaN;1;1;14.581;0.328;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;2;0;166.083;4.079;0.075;4.154;-30.896;4.053;NaN;1;1;15.829;0.356;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;2;30;166.104;3.893;0.228;4.121;-34.033;3.856;NaN;1;1;16.275;0.366;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;3;0;166.125;3.646;0.460;4.106;-36.366;3.964;NaN;1;1;17.700;0.398;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;3;30;166.146;2.994;1.095;4.089;-20.283;3.635;NaN;1;0;8.718;0.196;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;4;0;166.167;2.010;2.073;4.083;-9.069;3.591;NaN;1;1;23.485;0.528;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;4;30;166.188;0.615;3.460;4.075;2.144;3.435;NaN;1;1;29.088;0.654;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;5;0;166.208;-0.853;4.937;4.084;13.358;3.402;NaN;1;1;35.043;0.788;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;5;30;166.229;-1.505;5.605;4.100;24.572;3.380;NaN;1;1;35.526;0.799;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;6;0;166.250;-6.974;11.090;4.116;35.785;3.268;NaN;1;1;67.989;1.530;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;6;30;166.271;-7.411;11.577;4.166;46.999;3.613;NaN;0;0;49.411;1.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;7;0;166.292;-8.122;12.356;4.234;30.915;3.814;NaN;0;0;56.486;1.273;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;7;30;166.312;-8.595;12.895;4.300;61.859;4.153;NaN;0;0;74.800;1.686;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;8;0;166.333;-10.562;14.927;4.365;133.693;4.540;NaN;0;0;81.591;1.840;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;8;30;166.354;-10.866;15.305;4.439;96.302;4.963;NaN;0;0;80.594;1.818;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
